"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",10/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",281073.4401079,378937.10633591,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 14:04:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",307438.4917466,323302.14330902,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",244883.78125,379943.96875,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287308.21875,401624.65625,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287948.90072538,378748.87677637,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 11:42:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",219878.28165931,338626.90968524,"New Enquiries"
"Pothole","Public Enquiry",26/02/2015 11:31:00,"NORTHERN DIVISION","LARNE / BALLYMENA",303726.75,397833.1875,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292117.32687033,383377.21906175,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291885.86596756,373348.54247724,"Completed Enquiries"
"Pothole","Complaints",11/03/2015 11:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",251572.765625,409269.5625,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 14:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",262697.375,422344.5,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",11/03/2015 15:36:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285347.96587598,374374.34187616,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",281993.82360395,382903.7463467,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 14:41:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",299008.24635955,329307.70837373,"New Enquiries"
"Pothole","Public Enquiry",07/03/2015 18:40:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",314076.75545474,319141.79294715,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",230134.59375,373491.84375,"Completed Enquiries"
"Pothole","Public Enquiry",11/03/2015 16:22:39,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",11/03/2015 16:27:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",11/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",254267.0625,367218.8125,"Completed Enquiries"
"Pothole","Complaints",11/03/2015 17:12:31,"WESTERN DIVISION","LONDONDERRY & STRABANE",250690.84915966,403649.43649823,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 15:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",313251.53310084,320366.37779827,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 15:22:00,"NORTHERN DIVISION","LARNE / BALLYMENA",307677.75,401759.96875,"Completed Enquiries"
"Pothole","Public Enquiry",01/03/2015 12:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",333622.58844774,316539.78343408,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",274226.5,397978.78125,"Completed Enquiries"
"Pothole","Public Enquiry",27/03/2015 09:20:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",325008.9536892,314168.1456994,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290846.3125,394302.75,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 13:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240054.84375,414582.34375,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348504.25,374625.15625,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 14:33:42,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",12/03/2015 14:56:54,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",12/03/2015 15:56:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341338.71875,387723.96875,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290497.73555049,384165.05255299,"Completed Enquiries"
"Pothole","Complaints",13/03/2015 09:15:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",238734.015625,415634.6875,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 11:41:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",336191.78125,385690.25,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 14:10:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",255333.11649393,331013.37529185,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 11:47:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",340582.03125,388569.6875,"Completed Enquiries"
"Pothole","Complaints",16/03/2015 09:29:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",307069.571949815,323341.85462686,"Completed Enquiries"
"Pothole","Complaints",16/03/2015 09:40:42,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",336734.41348634,318869.873069515,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 11:51:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",340322.8125,388417.5,"Completed Enquiries"
"Pothole","Complaints",16/03/2015 10:29:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",326327.59460603,312385.094293525,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 11:17:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",16/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",277666.125,398036.53125,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 11:29:00,"NORTHERN DIVISION","LARNE / BALLYMENA",315300.75,406597.59375,"Completed Enquiries"
"Pothole","Complaints",16/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",326126.1875,362488.46875,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 11:54:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",16/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",335045.75,363775.15625,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 00:00:00,"WESTERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",17/03/2015 15:32:26,"NORTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",13/03/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307355.09375,356513.125,"New Enquiries"
"Pothole","Public Enquiry",18/03/2015 12:01:00,"NORTHERN DIVISION","LARNE / BALLYMENA",306176.5625,409024.625,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",284765.37321959,393000.02606861,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300962.78539839,353290.73533088,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 11:55:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",342193.13238552,387973.63665808,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 15:34:48,"NORTHERN DIVISION","LARNE / BALLYMENA",310555.84375,401752.0625,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",248107.375,413056.5625,"Completed Enquiries"
"Pothole","Complaints",05/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283207.34770255,372349.90409292,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 16:49:00,"NORTHERN DIVISION","LARNE / BALLYMENA",308525.125,406437.90625,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 15:49:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",222619.36986002,335312.00349251,"New Enquiries"
"Pothole","Public Enquiry",19/03/2015 09:15:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243995.875,420829.4375,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",359348.84375,378279.125,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 10:05:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",266301.34375,437561.5625,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363201.73687149,356111.67835664,"Completed Enquiries"
"Pothole","Complaints",18/03/2015 00:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (EAST)",336301.19899529,349568.88613722,"Completed Enquiries"
"Pothole","Complaints",05/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",324813.03125,368528.59375,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 14:36:00,"WESTERN DIVISION","MID ULSTER (NORTH)",280452.27074338,378062.95612144,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363135.033200605,358615.58938275,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",245212.578125,362610.21875,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283628.5559154,382072.18827083,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2015 10:40:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",283101.65625,433305.125,"Completed Enquiries"
"Pothole","Complaints",19/03/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",312578.33215224,346433.36989346,"Completed Enquiries"
"Pothole","Complaints",19/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",322190.59375,366983.6875,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2015 16:02:55,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",300613.56292827,323884.63201258,"New Enquiries"
"Pothole","Public Enquiry",20/03/2015 16:08:04,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",299043.54433684,330880.73645618,"New Enquiries"
"Pothole","Public Enquiry",19/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300451.23108247,351217.56114576,"New Enquiries"
"Pothole","Public Enquiry",18/03/2015 14:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",291438.34579315,315021.62383519,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301748.53553541,355990.06416855,"Completed Enquiries"
"Pothole","Complaints",23/03/2015 10:03:51,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",302435.4945817,335415.17858846,"New Enquiries"
"Pothole","Public Enquiry",20/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",229779.37411594,370901.17120763,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",345966.62201145,352935.26938469,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 10:26:00,"NORTHERN DIVISION","LARNE / BALLYMENA",303935.65625,399205.53125,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",261636.46875,373627.96875,"Completed Enquiries"
"Pothole","Complaints",10/03/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",232787.86956902,387547.01326828,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",227834.609375,370597.0625,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 14:13:23,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",306004.69996894,328193.77870203,"New Enquiries"
"Pothole","Public Enquiry",20/03/2015 16:20:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",306876.06282277,330159.19582731,"New Enquiries"
"Pothole","Public Enquiry",23/03/2015 14:40:00,"ALL CLIENTS","MID ULSTER (NORTH)",276369.5099001,382494.98839186,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 15:58:00,"NORTHERN DIVISION","LARNE / BALLYMENA",310467.625,405000.40625,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285450.41281298,332809.95289749,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",24/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302023.53125,356395.3125,"Completed Enquiries"
"Pothole","Public Enquiry",20/01/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301915.5342035,355111.65011253,"Completed Enquiries"
"Pothole","Public Enquiry",20/01/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302539.26269038,354249.35570149,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",268469.88176384,381043.35767513,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 13:26:00,"NORTHERN DIVISION","LARNE / BALLYMENA",310503.125,397066.65625,"Completed Enquiries"
"Pothole","Complaints",24/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",328793.625,358596.125,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 14:53:05,"NORTHERN DIVISION","LARNE / BALLYMENA",341623.4375,394784.90625,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",331606.46877646,381810.22709938,"Completed Enquiries"
"Pothole","Public Enquiry",01/03/2015 16:28:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",333581.66801114,316768.79966063,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 11:12:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314168.45254159,319159.46388607,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287057.19270512,377652.29861029,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 16:16:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",330090.87209294,393792.90076026,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 14:41:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",298913.19307919,327619.41015614,"New Enquiries"
"Pothole","Public Enquiry",11/03/2015 09:50:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",335737.95526587,384275.54614101,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 09:50:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",300844.52077866,325902.3314442,"New Enquiries"
"Pothole","Public Enquiry",07/03/2015 18:37:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",313252.61342005,320367.59336724,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 12:29:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307076.05579898,330339.0814786,"New Enquiries"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",291676.38304199,392576.13256107,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 16:31:00,"NORTHERN DIVISION","LARNE / BALLYMENA",312163.78125,396078.71875,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302023.53125,356395.3125,"Completed Enquiries"
"Pothole","Public Enquiry",25/03/2015 14:25:06,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",25/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",306383.40625,350736.28125,"Completed Enquiries"
"Pothole","Public Enquiry",25/03/2015 16:09:50,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",26/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",281504.60601015,378861.08726112,"Completed Enquiries"
"Pothole","Complaints",13/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",342275.71875,373133.09375,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2015 14:45:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",332753.97962434,384771.70576539,"Completed Enquiries"
"Pothole","Public Enquiry",26/03/2015 11:50:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",292700.93668906,338241.68320541,"Completed Enquiries"
"Pothole","Complaints",26/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",336352.28125,369577.125,"Completed Enquiries"
"Pothole","Public Enquiry",27/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297474.15412259,355564.06808632,"New Enquiries"
"Pothole","Public Enquiry",27/03/2015 12:11:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",219293.84561708,335558.94189738,"New Enquiries"
"Pothole","Public Enquiry",27/03/2015 16:17:32,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",27/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301954.92012461,356409.76407586,"Completed Enquiries"
"Pothole","Complaints",31/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326063,367123.1875,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 10:08:00,"NORTHERN DIVISION","LARNE / BALLYMENA",301129.0625,398688.34375,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 09:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",282789.65625,416869.75,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 15:08:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285092.625,410115.25,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 08:39:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",287165.75,438760.34375,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 12:44:00,"NORTHERN DIVISION","LARNE / BALLYMENA",315300.75,406597.59375,"Completed Enquiries"
"Pothole","Complaints",18/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333784.71875,363007.0625,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 14:15:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",282789.65625,416869.75,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 15:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",246901.453125,408737.375,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 12:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",252051.3125,407014.15625,"Completed Enquiries"
"Pothole","Public Enquiry",30/03/2015 00:00:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331729.375,387200,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",245275.80724018,373610.2925164,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",248978.265625,370161.0625,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",344468.22592477,389889.14440332,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",346162.37455902,390928.01835859,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",346610.05045438,391096.77876556,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",343865.80868117,389347.37231535,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",337138.03125,384092.6875,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 12:30:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",327919.3,311643.7,"Completed Enquiries"
"Pothole","Public Enquiry",24/03/2015 15:45:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",333591.21607118,391589.68692885,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 17:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",311252.47656924,325545.93065411,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 10:08:00,"NORTHERN DIVISION","LARNE / BALLYMENA",297739.0625,408593.71875,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 00:00:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 00:00:00,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Complaints",25/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",329588.41901618,357349.40778371,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285597.12552699,370377.32917742,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311243.16092748,328158.87376965,"Enquiries In Progress"
"Pothole","Public Enquiry",18/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",313214.71418918,320410.93002104,"Completed Enquiries"
"Pothole","Public Enquiry",27/03/2015 11:07:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",223826.57782999,344034.05461716,"Completed Enquiries"
"Pothole","Public Enquiry",23/03/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",306270.625,355798.25,"New Enquiries"
"Pothole","Public Enquiry",12/03/2015 00:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",310354.10589,320140.37509524,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2015 15:44:50,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292457.83091717,382498.7208365,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 12:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285562.75192542,433886.39405813,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348156.23162863,381716.62070914,"Completed Enquiries"
"Pothole","Public Enquiry",12/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",291273.0492954,311926.9759969,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314046.57609246,319331.70816746,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314093.45206446,319261.41713939,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",248957.796875,361950.8125,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",254765.40625,387491.4375,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272567.16157276,372645.76979577,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300055.12309973,354003.18409731,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",300681.60181862,324206.87210693,"New Enquiries"
"Pothole","Complaints",19/03/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",315590.8218892,347713.33648012,"Completed Enquiries"
"Pothole","Public Enquiry",27/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306978.00837233,330213.84932082,"Completed Enquiries"
"Pothole","Public Enquiry",31/03/2015 00:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",296235.26596676,322641.03341716,"Completed Enquiries"
"Pothole","Public Enquiry",17/11/2014 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297734.28372458,355471.31584168,"Completed Enquiries"
