Council,Date,Financial,Value ($000)
Waipa District,2011,23 Public Debt Current,11000
Waipa District,2011,24 Other Liabilities,11669
Waipa District,2011,25 Total Liabilities,58769
Waipa District,2011,26 Equity,1149886
Waipa District,2012,15 Monetary Assets,4280
Waipa District,2012,17 Fixed Assets,1263248
Waipa District,2012,18 Investment Properties,29322
Waipa District,2012,19 Other Assets,7670
Waipa District,2012,20 Total Assets,1304520
Waipa District,2012,21 Public Debt,55900
Waipa District,2012,22 Public Debt Non-Current,36900
Waipa District,2012,23 Public Debt Current,19000
Waipa District,2012,24 Other Liabilities,11533
Waipa District,2012,25 Total Liabilities,67433
Waipa District,2012,26 Equity,1237087
Waipa District,2013,15 Monetary Assets,2073
Waipa District,2013,17 Fixed Assets,1320112
Waipa District,2013,18 Investment Properties,30161
Waipa District,2013,19 Other Assets,7815
Waipa District,2013,20 Total Assets,1360161
Waipa District,2013,21 Public Debt,73200
Waipa District,2013,22 Public Debt Non-Current,54600
Waipa District,2013,23 Public Debt Current,18600
Waipa District,2013,24 Other Liabilities,10993
Waipa District,2013,25 Total Liabilities,84193
Waipa District,2013,26 Equity,1275968
Waipa District,2014,15 Monetary Assets,2320
Waipa District,2014,17 Fixed Assets,1358368
Waipa District,2014,18 Investment Properties,31028
Waipa District,2014,19 Other Assets,7737
Waipa District,2014,20 Total Assets,1399453
Waipa District,2014,21 Public Debt,80000
Waipa District,2014,22 Public Debt Non-Current,62800
Waipa District,2014,23 Public Debt Current,17200
Waipa District,2014,24 Other Liabilities,11306
Waipa District,2014,25 Total Liabilities,91306
Waipa District,2014,26 Equity,1308147
Waipa District,2015,15 Monetary Assets,2050
Waipa District,2015,17 Fixed Assets,1429656
Waipa District,2015,18 Investment Properties,31948
Waipa District,2015,19 Other Assets,7253
Waipa District,2015,20 Total Assets,1470907
Waipa District,2015,21 Public Debt,83900
Waipa District,2015,22 Public Debt Non-Current,58800
Waipa District,2015,23 Public Debt Current,25100
Waipa District,2015,24 Other Liabilities,11517
Waipa District,2015,25 Total Liabilities,95417
Waipa District,2015,26 Equity,1375490
Waipa District,2016,15 Monetary Assets,1815
Waipa District,2016,17 Fixed Assets,1464201
Waipa District,2016,18 Investment Properties,32923
Waipa District,2016,19 Other Assets,7647
Waipa District,2016,20 Total Assets,1506586
Waipa District,2016,21 Public Debt,89900
Waipa District,2016,22 Public Debt Non-Current,73100
Waipa District,2016,23 Public Debt Current,16800
Waipa District,2016,24 Other Liabilities,10730
Waipa District,2016,25 Total Liabilities,100630
Waipa District,2016,26 Equity,1405956
Waipa District,2017,15 Monetary Assets,1068
Waipa District,2017,17 Fixed Assets,1482812
Waipa District,2017,18 Investment Properties,33789
Waipa District,2017,19 Other Assets,7445
Waipa District,2017,20 Total Assets,1525114
Waipa District,2017,21 Public Debt,84400
Waipa District,2017,22 Public Debt Non-Current,68000
Waipa District,2017,23 Public Debt Current,16400
Waipa District,2017,24 Other Liabilities,10942
Waipa District,2017,25 Total Liabilities,95342
Waipa District,2017,26 Equity,1429772
Waipa District,2018,15 Monetary Assets,3231
Waipa District,2018,17 Fixed Assets,1545895
Waipa District,2018,18 Investment Properties,34547
Waipa District,2018,19 Other Assets,7492
Waipa District,2018,20 Total Assets,1591165
Waipa District,2018,21 Public Debt,84400
Waipa District,2018,22 Public Debt Non-Current,65300
Waipa District,2018,23 Public Debt Current,19100
Waipa District,2018,24 Other Liabilities,10953
Waipa District,2018,25 Total Liabilities,95353
Waipa District,2018,26 Equity,1495812
Waipa District,2019,15 Monetary Assets,2617
Waipa District,2019,17 Fixed Assets,1569921
Waipa District,2019,18 Investment Properties,35360
Waipa District,2019,19 Other Assets,7853
Waipa District,2019,20 Total Assets,1615751
Waipa District,2019,21 Public Debt,78900
Waipa District,2019,22 Public Debt Non-Current,64900
Waipa District,2019,23 Public Debt Current,14000
Waipa District,2019,24 Other Liabilities,10364
Waipa District,2019,25 Total Liabilities,89264
Waipa District,2019,26 Equity,1526487
Otorohanga District,2010,15 Monetary Assets,1810
Otorohanga District,2010,17 Fixed Assets,243542
Otorohanga District,2010,18 Investment Properties,0
Otorohanga District,2010,19 Other Assets,3031
Otorohanga District,2010,20 Total Assets,248383
Otorohanga District,2010,21 Public Debt,15025
Otorohanga District,2010,22 Public Debt Non-Current,8006
Otorohanga District,2010,23 Public Debt Current,7019
Otorohanga District,2010,24 Other Liabilities,2137
Otorohanga District,2010,25 Total Liabilities,17162
Otorohanga District,2010,26 Equity,231221
Otorohanga District,2011,15 Monetary Assets,1853
Otorohanga District,2011,17 Fixed Assets,246682
Otorohanga District,2011,18 Investment Properties,0
Otorohanga District,2011,19 Other Assets,2549
Otorohanga District,2011,20 Total Assets,251084
Otorohanga District,2011,21 Public Debt,14482
Otorohanga District,2011,22 Public Debt Non-Current,10938
Otorohanga District,2011,23 Public Debt Current,3544
Otorohanga District,2011,24 Other Liabilities,2199
Otorohanga District,2011,25 Total Liabilities,16681
Otorohanga District,2011,26 Equity,234403
Otorohanga District,2012,15 Monetary Assets,1884
Otorohanga District,2012,17 Fixed Assets,270329
Otorohanga District,2012,18 Investment Properties,0
Otorohanga District,2012,19 Other Assets,2157
Otorohanga District,2012,20 Total Assets,274370
Otorohanga District,2012,21 Public Debt,12737
Otorohanga District,2012,22 Public Debt Non-Current,7992
Otorohanga District,2012,23 Public Debt Current,4745
Otorohanga District,2012,24 Other Liabilities,2241
Otorohanga District,2012,25 Total Liabilities,14978
Otorohanga District,2012,26 Equity,259392
Otorohanga District,2013,15 Monetary Assets,1914
Otorohanga District,2013,17 Fixed Assets,272096
Otorohanga District,2013,18 Investment Properties,0
Otorohanga District,2013,19 Other Assets,1928
Otorohanga District,2013,20 Total Assets,275938
Otorohanga District,2013,21 Public Debt,12059
Otorohanga District,2013,22 Public Debt Non-Current,8381
Otorohanga District,2013,23 Public Debt Current,3678
Otorohanga District,2013,24 Other Liabilities,2285
Otorohanga District,2013,25 Total Liabilities,14344
Otorohanga District,2013,26 Equity,261594
Otorohanga District,2014,15 Monetary Assets,1944
Otorohanga District,2014,17 Fixed Assets,272155
Otorohanga District,2014,18 Investment Properties,0
Otorohanga District,2014,19 Other Assets,1970
Otorohanga District,2014,20 Total Assets,276069
Otorohanga District,2014,21 Public Debt,10360
Otorohanga District,2014,22 Public Debt Non-Current,5661
Otorohanga District,2014,23 Public Debt Current,4699
Otorohanga District,2014,24 Other Liabilities,2329
Otorohanga District,2014,25 Total Liabilities,12689
Otorohanga District,2014,26 Equity,263380
Otorohanga District,2015,15 Monetary Assets,1974
Otorohanga District,2015,17 Fixed Assets,296652
Otorohanga District,2015,18 Investment Properties,0
Otorohanga District,2015,19 Other Assets,2014
Otorohanga District,2015,20 Total Assets,300640
Otorohanga District,2015,21 Public Debt,9463
Otorohanga District,2015,22 Public Debt Non-Current,5566
Otorohanga District,2015,23 Public Debt Current,3897
Otorohanga District,2015,24 Other Liabilities,2372
Otorohanga District,2015,25 Total Liabilities,11835
Otorohanga District,2015,26 Equity,288805
Otorohanga District,2016,15 Monetary Assets,2005
Otorohanga District,2016,17 Fixed Assets,297536
Otorohanga District,2016,18 Investment Properties,0
Otorohanga District,2016,19 Other Assets,2059
Otorohanga District,2016,20 Total Assets,301600
Otorohanga District,2016,21 Public Debt,8357
Otorohanga District,2016,22 Public Debt Non-Current,4250
Otorohanga District,2016,23 Public Debt Current,4107
Otorohanga District,2016,24 Other Liabilities,2417
Otorohanga District,2016,25 Total Liabilities,10774
Otorohanga District,2016,26 Equity,290826
Otorohanga District,2017,15 Monetary Assets,2035
Otorohanga District,2017,17 Fixed Assets,298284
Otorohanga District,2017,18 Investment Properties,0
Otorohanga District,2017,19 Other Assets,2105
Otorohanga District,2017,20 Total Assets,302424
Otorohanga District,2017,21 Public Debt,7013
Otorohanga District,2017,22 Public Debt Non-Current,2670
Otorohanga District,2017,23 Public Debt Current,4343
Otorohanga District,2017,24 Other Liabilities,2461
Otorohanga District,2017,25 Total Liabilities,9474
Otorohanga District,2017,26 Equity,292950
Otorohanga District,2018,15 Monetary Assets,2067
Otorohanga District,2018,17 Fixed Assets,326635
Otorohanga District,2018,18 Investment Properties,0
Otorohanga District,2018,19 Other Assets,2153
Otorohanga District,2018,20 Total Assets,330855
Otorohanga District,2018,21 Public Debt,6231
Otorohanga District,2018,22 Public Debt Non-Current,2450
Otorohanga District,2018,23 Public Debt Current,3781
Otorohanga District,2018,24 Other Liabilities,2508
Otorohanga District,2018,25 Total Liabilities,8739
Otorohanga District,2018,26 Equity,322116
Otorohanga District,2019,15 Monetary Assets,2099
Otorohanga District,2019,17 Fixed Assets,326660
Otorohanga District,2019,18 Investment Properties,0
Otorohanga District,2019,19 Other Assets,2200
Otorohanga District,2019,20 Total Assets,330959
Otorohanga District,2019,21 Public Debt,4324
Otorohanga District,2019,22 Public Debt Non-Current,0
Otorohanga District,2019,23 Public Debt Current,4324
Otorohanga District,2019,24 Other Liabilities,2553
Otorohanga District,2019,25 Total Liabilities,6877
Otorohanga District,2019,26 Equity,324082
South Waikato District,2010,15 Monetary Assets,28079
South Waikato District,2010,17 Fixed Assets,316321
South Waikato District,2010,18 Investment Properties,125
South Waikato District,2010,19 Other Assets,2277
South Waikato District,2010,20 Total Assets,346802
South Waikato District,2010,21 Public Debt,5671
South Waikato District,2010,22 Public Debt Non-Current,3174
South Waikato District,2010,23 Public Debt Current,545
South Waikato District,2010,24 Other Liabilities,5110
South Waikato District,2010,25 Total Liabilities,10781
South Waikato District,2010,26 Equity,336021
South Waikato District,2011,15 Monetary Assets,26642
South Waikato District,2011,17 Fixed Assets,341297
South Waikato District,2011,18 Investment Properties,125
South Waikato District,2011,19 Other Assets,2335
South Waikato District,2011,20 Total Assets,370399
South Waikato District,2011,21 Public Debt,6971
South Waikato District,2011,22 Public Debt Non-Current,3175
South Waikato District,2011,23 Public Debt Current,611
South Waikato District,2011,24 Other Liabilities,5212
South Waikato District,2011,25 Total Liabilities,12183
South Waikato District,2011,26 Equity,358216
South Waikato District,2012,15 Monetary Assets,28141
South Waikato District,2012,17 Fixed Assets,354212
South Waikato District,2012,18 Investment Properties,125
South Waikato District,2012,19 Other Assets,2390
South Waikato District,2012,20 Total Assets,384868
South Waikato District,2012,21 Public Debt,7277
South Waikato District,2012,22 Public Debt Non-Current,3176
South Waikato District,2012,23 Public Debt Current,665
South Waikato District,2012,24 Other Liabilities,5310
South Waikato District,2012,25 Total Liabilities,12587
South Waikato District,2012,26 Equity,372281
South Waikato District,2013,15 Monetary Assets,30440
South Waikato District,2013,17 Fixed Assets,361163
South Waikato District,2013,18 Investment Properties,125
South Waikato District,2013,19 Other Assets,2447
South Waikato District,2013,20 Total Assets,394175
South Waikato District,2013,21 Public Debt,7453
South Waikato District,2013,22 Public Debt Non-Current,3177
South Waikato District,2013,23 Public Debt Current,729
South Waikato District,2013,24 Other Liabilities,5409
South Waikato District,2013,25 Total Liabilities,12862
South Waikato District,2013,26 Equity,381313
South Waikato District,2014,15 Monetary Assets,32585
South Waikato District,2014,17 Fixed Assets,379350
South Waikato District,2014,18 Investment Properties,125
South Waikato District,2014,19 Other Assets,2506
South Waikato District,2014,20 Total Assets,414566
South Waikato District,2014,21 Public Debt,7460
South Waikato District,2014,22 Public Debt Non-Current,3178
South Waikato District,2014,23 Public Debt Current,809
South Waikato District,2014,24 Other Liabilities,5511
South Waikato District,2014,25 Total Liabilities,12971
South Waikato District,2014,26 Equity,401595
South Waikato District,2015,15 Monetary Assets,35730
South Waikato District,2015,17 Fixed Assets,390292
South Waikato District,2015,18 Investment Properties,125
South Waikato District,2015,19 Other Assets,2565
South Waikato District,2015,20 Total Assets,428712
South Waikato District,2015,21 Public Debt,8143
South Waikato District,2015,22 Public Debt Non-Current,3179
South Waikato District,2015,23 Public Debt Current,903
South Waikato District,2015,24 Other Liabilities,5616
South Waikato District,2015,25 Total Liabilities,13759
South Waikato District,2015,26 Equity,414953
South Waikato District,2016,15 Monetary Assets,38060
South Waikato District,2016,17 Fixed Assets,399334
South Waikato District,2016,18 Investment Properties,125
South Waikato District,2016,19 Other Assets,2630
South Waikato District,2016,20 Total Assets,440149
South Waikato District,2016,21 Public Debt,8522
South Waikato District,2016,22 Public Debt Non-Current,3180
South Waikato District,2016,23 Public Debt Current,987
South Waikato District,2016,24 Other Liabilities,5729
South Waikato District,2016,25 Total Liabilities,14251
South Waikato District,2016,26 Equity,425898
South Waikato District,2017,15 Monetary Assets,42139
South Waikato District,2017,17 Fixed Assets,417308
South Waikato District,2017,18 Investment Properties,125
South Waikato District,2017,19 Other Assets,2699
South Waikato District,2017,20 Total Assets,462271
South Waikato District,2017,21 Public Debt,8238
South Waikato District,2017,22 Public Debt Non-Current,3181
South Waikato District,2017,23 Public Debt Current,1026
South Waikato District,2017,24 Other Liabilities,5852
South Waikato District,2017,25 Total Liabilities,14090
South Waikato District,2017,26 Equity,448181
South Waikato District,2018,15 Monetary Assets,46862
South Waikato District,2018,17 Fixed Assets,427123
South Waikato District,2018,18 Investment Properties,125
South Waikato District,2018,19 Other Assets,2766
South Waikato District,2018,20 Total Assets,476876
South Waikato District,2018,21 Public Debt,7167
South Waikato District,2018,22 Public Debt Non-Current,3182
South Waikato District,2018,23 Public Debt Current,1033
South Waikato District,2018,24 Other Liabilities,5968
South Waikato District,2018,25 Total Liabilities,13135
South Waikato District,2018,26 Equity,463741
South Waikato District,2019,15 Monetary Assets,51936
South Waikato District,2019,17 Fixed Assets,433079
South Waikato District,2019,18 Investment Properties,125
South Waikato District,2019,19 Other Assets,2838
South Waikato District,2019,20 Total Assets,487978
