FID,AREA,PERIMETER,BLOCKS_,BLOCKS_ID,TILEBLOCK,TILE,BLOCK,TILENUM,TILEBLKNUM
16500,1029926,4097.375,16722,16757,0193J,0193,J,193,193J
16501,1029243,4095.831,16125,16258,0405K,0405,K,405,405K
16502,1028901,4094.267,16524,16535,0191C,0191,C,191,191C
16503,1027356,4091.564,16224,16190,0136F,0136,F,136,136F
16504,1027424,4091.724,16624,16646,0192F,0192,F,192,192F
16505,1027353,4091.56,16525,16358,0862K,0862,K,862,862K
16506,1027453,4091.788,16723,16671,0186G,0186,G,186,186G
16507,1027212,4090.808,16126,16077,0134A,0134,A,134,134A
16508,1027516,4091.932,16625,16734,0327K,0327,K,327,327K
16509,1028132,4092.853,16225,16102,0458B,0458,B,458,458B
16510,1029381,4096.082,16526,16446,0182P,0182,P,182,182P
16511,1023923,4083.813,16497,16616,0404H,0404,H,404,404H
16512,1030058,4097.77,16724,16845,0404N,0404,N,404,404N
16513,1027321,4091.489,16127,16167,0142G,0142,G,142,142G
16514,1026052,4088.549,16626,16473,0749N,0749,N,749,749N
16515,1030914,4099.614,16226,16281,0143J,0143,J,143,143J
16516,1031719,4101.166,16227,16373,0490N,0490,N,490,490N
16517,1028796,4094.039,16627,16561,0184A,0184,A,184,184A
16518,1026598,4090.096,16997,16917,0240N,0240,N,240,240N
16519,1028976,4094.422,16725,16587,0548C,0548,C,548,548C
16520,1026152,4089.287,16128,15985,0643N,0643,N,643,643N
16521,1027448,4091.781,16527,16623,0258G,0258,G,258,258G
16522,1027444,4091.71,16498,16439,0134R,0134,R,134,134R
16523,1027508,4091.903,16726,16758,0193K,0193,K,193,193K
16524,1027441,4091.753,16628,16647,0192G,0192,G,192,192G
16525,1029179,4095.685,16228,16191,0136G,0136,G,136,136G
16526,1027302,4091.447,16129,16259,0405L,0405,L,405,405L
16527,1027791,4091.791,16528,16536,0191D,0191,D,191,191D
16528,1027436,4091.705,16629,16474,0749P,0749,P,749,749P
16529,1027371,4091.594,16499,16351,0644L,0644,L,644,644L
16530,1027351,4091.556,16529,16359,0862L,0862,L,862,862L
16531,1028185,4092.972,16229,16103,0458C,0458,C,458,458C
16532,1028074,4092.927,16998,16999,0249C,0249,C,249,249C
16533,1028245,4093.568,16727,16672,0186H,0186,H,186,186H
16534,1030089,4097.274,16130,16078,0134B,0134,B,134,134B
16535,1027439,4091.77,16630,16735,0327L,0327,L,327,327L
16536,1025916,4088.326,16131,16168,0142H,0142,H,142,142H
16537,1027331,4091.51,16230,16282,0143K,0143,K,143,143K
16538,1027441,4091.701,16530,16447,0182R,0182,R,182,182R
16539,1031063,4099.169,16728,16588,0548D,0548,D,548,548D
16540,1029194,4095.709,16531,16360,0862M,0862,M,862,862M
16541,1028942,4094.349,16631,16562,0184B,0184,B,184,184B
16542,1027768,4092.283,16231,16374,0490P,0490,P,490,490P
16543,1026316,4089.688,16132,15986,0643P,0643,P,643,643P
16544,1029153,4095.765,16729,16846,0404P,0404,P,404,404P
16545,1032074,4101.481,16500,16529,0192A,0192,A,192,192A
16546,1029254,4094.981,16999,17082,0256F,0256,F,256,256F
16547,1025390,4087.12,16632,16648,0192H,0192,H,192,192H
16548,1027488,4091.867,16730,16759,0193L,0193,L,193,193L
16549,1026946,4090.648,16232,16192,0136H,0136,H,136,136H
16550,1024290,4084.649,16532,16624,0258H,0258,H,258,258H
16551,1023812,4083.563,16133,16260,0405M,0405,M,405,405M
16552,1027508,4091.857,16633,16475,0749R,0749,R,749,749R
16553,1031739,4100.69,16533,16537,0190A,0190,A,190,190A
16554,1026673,4090.026,16731,16673,0185E,0185,E,185,185E
16555,1029124,4095.123,16233,16104,0458D,0458,D,458,458D
16556,1028166,4092.925,16134,16079,0134C,0134,C,134,134C
16557,1030967,4099.719,16501,16617,0327E,0327,E,327,327E
16558,1028942,4094.348,16634,16563,0184C,0184,C,184,184C
16559,1027021,4091.093,17000,16918,0240P,0240,P,240,240P
16560,1027330,4091.507,16234,16283,0143L,0143,L,143,143L
16561,1027992,4092.916,16534,16448,0182S,0182,S,182,182S
16562,1026368,4089.807,16135,15987,0643R,0643,R,643,643R
16563,1028472,4093.315,16732,16589,0645A,0645,A,645,645A
16564,1025056,4086.386,16635,16736,0327M,0327,M,327,327M
16565,1027610,4092.148,16235,16193,0135E,0135,E,135,135E
16566,1030911,4099.607,16535,16713,0792J,0792,J,792,792J
16567,1030506,4098.698,16136,16169,0141E,0141,E,141,141E
16568,1027195,4091.351,16733,16847,0404R,0404,R,404,404R
16569,1028182,4093.203,17001,17000,0249D,0249,D,249,249D
16570,1029537,4096.492,16636,16649,0191E,0191,E,191,191E
16571,1027098,4090.183,16536,16538,0190B,0190,B,190,190B
16572,1027822,4092.405,16236,16375,0490R,0490,R,490,490R
16573,1030914,4099.598,16137,16261,0328J,0328,J,328,328J
16574,1029310,4095.994,16734,16674,0185F,0185,F,185,185F
16575,1027016,4090.365,16237,16105,0547A,0547,A,547,547A
16576,1030050,4097.573,16637,16476,0749S,0749,S,749,749S
16577,1030559,4098.802,16537,16625,0197E,0197,E,197,197E
16578,1028111,4092.83,16138,16080,0134D,0134,D,134,134D
16579,1024875,4085.972,16238,16284,0143M,0143,M,143,143M
16580,1029992,4096.748,16638,16564,0184D,0184,D,184,184D
16581,1026156,4088.858,16735,16760,0193M,0193,M,193,193M
16582,1027103,4090.908,16538,16449,0239N,0239,N,239,239N
16583,1027879,4093.183,16139,15988,0643S,0643,S,643,643S
16584,1027477,4091.85,16539,16714,0792K,0792,K,792,792K
16585,1031768,4101.541,16639,16737,0258J,0258,J,258,258J
16586,1027290,4091.419,16239,16194,0135F,0135,F,135,135F
16587,1028987,4094.439,16736,16590,0645B,0645,B,645,645B
16588,1027313,4091.474,16140,16170,0141F,0141,F,141,141F
16589,1028906,4094.273,16540,16539,0190C,0190,C,190,190C
16590,1027487,4091.86,16640,16650,0191F,0191,F,191,191F
16591,1025049,4086.115,16240,16376,0490S,0490,S,490,490S
16592,1023836,4083.722,16737,16848,0404S,0404,S,404,404S
16593,1027295,4091.432,16141,16262,0328K,0328,K,328,328K
16594,1027512,4091.92,16541,16626,0197F,0197,F,197,197F
16595,1027427,4091.74,16738,16675,0185G,0185,G,185,185G
16596,1026837,4090.314,16641,16477,0862N,0862,N,862,862N
16597,1028124,4092.835,16241,16106,0547B,0547,B,547,547B
16598,1024943,4086.546,16142,15989,0748N,0748,N,748,748N
16599,1027473,4091.783,16542,16450,0239P,0239,P,239,239P
16600,1027661,4091.489,16642,16565,0183A,0183,A,183,183A
16601,1028875,4094.187,16739,16591,0645C,0645,C,645,645C
16602,1028050,4092.694,16143,16081,0133A,0133,A,133,133A
16603,1029816,4097.125,16242,16285,0142J,0142,J,142,142J
16604,1030764,4099.26,16740,16761,0192J,0192,J,192,192J
16605,1027449,4091.785,16643,16738,0258K,0258,K,258,258K
16606,1029376,4096.13,16543,16715,0792L,0792,L,792,792L
16607,1027286,4091.41,16243,16195,0135G,0135,G,135,135G
16608,1027312,4091.471,16144,16171,0141G,0141,G,141,141G
16609,1030859,4099.593,16741,16849,0327N,0327,N,327,327N
16610,1028944,4094.396,16544,16540,0190D,0190,D,190,190D
16611,1026361,4089.793,16145,15990,0748P,0748,P,748,748P
16612,1027410,4091.697,16644,16651,0191G,0191,G,191,191G
16613,1030583,4098.614,16244,16377,0405N,0405,N,405,405N
16614,1030408,4097.684,16742,16592,0645D,0645,D,645,645D
16615,1027435,4091.756,16545,16627,0197G,0197,G,197,197G
16616,1027346,4091.55,16146,16263,0328L,0328,L,328,328L
16617,1028178,4092.957,16245,16107,0547C,0547,C,547,547C
16618,1027501,4091.843,16645,16478,0862P,0862,P,862,862P
16619,1027479,4091.859,16743,16676,0185H,0185,H,185,185H
16620,1028158,4092.909,16147,16082,0133B,0133,B,133,133B
16621,1027525,4091.902,16546,16451,0239R,0239,R,239,239R
16622,1027322,4091.492,16246,16286,0142K,0142,K,142,142K
16623,1030819,4098.584,16646,16566,0183B,0183,B,183,183B
16624,1023229,4082.243,16547,16716,0792M,0792,M,792,792M
16625,1027424,4091.724,16744,16762,0192K,0192,K,192,192K
16626,1025132,4086.558,16148,16172,0141H,0141,H,141,141H
16627,1028152,4093.377,16247,16196,0135H,0135,H,135,135H
16628,1027501,4091.903,16647,16739,0258L,0258,L,258,258L
16629,1028681,4093.794,16548,16541,0189A,0189,A,189,189A
16630,1027225,4091.43,16745,16850,0327P,0327,P,327,327P
16631,1026361,4089.793,16149,15991,0748R,0748,R,748,748R
16632,1030224,4097.607,16248,16108,0547D,0547,D,547,547D
16633,1026466,4089.566,16648,16652,0191H,0191,H,191,191H
16634,1029033,4095.272,16549,16452,0239S,0239,S,239,239S
16635,1027374,4090.83,16746,16593,0750A,0750,A,750,750A
16636,1028157,4092.908,16150,16083,0133C,0133,C,133,133C
16637,1029677,4096.607,16249,16378,0405P,0405,P,405,405P
16638,1027442,4091.713,16649,16479,0862R,0862,R,862,862R
16639,1025331,4087.003,16550,16628,0197H,0197,H,197,197H
16640,1027367,4091.606,16747,16677,0184E,0184,E,184,184E
16641,1028876,4094.203,16650,16567,0183C,0183,C,183,183C
16642,1027321,4091.489,16250,16287,0142L,0142,L,142,142L
16643,1024982,4086.199,16151,16264,0328M,0328,M,328,328M
16644,1031747,4101.491,16551,16717,0683J,0683,J,683,683J
16645,1029379,4096.057,16651,16480,0862S,0862,S,862,862S
16646,1027458,4091.812,16748,16763,0192L,0192,L,192,192L
16647,1026433,4089.494,16251,16197,0134E,0134,E,134,134E
16648,1029409,4096.211,16152,16173,0140E,0140,E,140,140E
16649,1028916,4094.287,16552,16542,0189B,0189,B,189,189B
16650,1024344,4084.77,16652,16740,0258M,0258,M,258,258M
16651,1027783,4092.099,16252,16109,0644A,0644,A,644,644A
16652,1028940,4094.326,16749,16594,0750B,0750,B,750,750B
16653,1027867,4092.637,16553,16453,0304N,0304,N,304,304N
16654,1028976,4095.666,16153,15992,0748S,0748,S,748,748S
16655,1030300,4098.219,16653,16653,0190E,0190,E,190,190E
16656,1027737,4092.226,16253,16379,0405R,0405,R,405,405R
16657,1027225,4091.43,16750,16851,0327R,0327,R,327,327R
16658,1031378,4100.656,16554,16629,0196E,0196,E,196,196E
16659,1029192,4095.282,16154,16084,0133D,0133,D,133,133D
16660,1029337,4095.262,16654,16568,0183D,0183,D,183,183D
16661,1029218,4095.776,16254,16198,0134F,0134,F,134,134F
16662,1027438,4091.757,16751,16678,0184F,0184,F,184,184F
16663,1030801,4098.539,16555,16543,0189C,0189,C,189,189C
16664,1030894,4099.607,16655,16829,0792N,0792,N,792,792N
16665,1031621,4101.2,16155,16265,0259J,0259,J,259,259J
16666,1026063,4088.639,16255,16288,0142M,0142,M,142,142M
16667,1025407,4087.179,16752,16764,0192M,0192,M,192,192M
16668,1027479,4091.791,16556,16454,0304P,0304,P,304,304P
16669,1030594,4098.894,16656,16741,0197J,0197,J,197,197J
16670,1027376,4091.609,16156,16174,0140F,0140,F,140,140F
16671,1028170,4092.943,16256,16110,0644B,0644,B,644,644B
16672,1028922,4094.294,16753,16595,0750C,0750,C,750,750C
16673,1027481,4091.854,16557,16718,0683K,0683,K,683,683K
16674,1025578,4087.559,16657,16654,0190F,0190,F,190,190F
16675,1025710,4088.282,16157,15993,0861N,0861,N,861,861N
16676,1024318,4084.468,16257,16380,0405S,0405,S,405,405S
16677,1027509,4091.908,16754,16679,0184G,0184,G,184,184G
16678,1027445,4091.771,16558,16630,0196F,0196,F,196,196F
16679,1026917,4090.146,16158,16085,0182A,0182,A,182,182A
16680,1028389,4093.126,16658,16569,0240A,0240,A,240,240A
16681,1027281,4091.399,16258,16199,0134G,0134,G,134,134G
16682,1027357,4091.567,16159,16266,0259K,0259,K,259,259K
16683,1024897,4086.141,16755,16852,0327S,0327,S,327,327S
16684,1028231,4092.781,16559,16544,0189D,0189,D,189,189D
16685,1027332,4091.6,16659,16830,0792P,0792,P,792,792P
16686,1028112,4092.812,16259,16111,0644C,0644,C,644,644C
16687,1029520,4096.461,16756,16765,0191J,0191,J,191,191J
16688,1030543,4098.76,16260,16289,0141J,0141,J,141,141J
16689,1027479,4091.79,16560,16455,0304R,0304,R,304,304R
16690,1027458,4091.807,16660,16655,0190G,0190,G,190,190G
16691,1027318,4091.479,16160,16175,0140G,0140,G,140,140G
16692,1027481,4091.852,16561,16719,0683L,0683,L,683,683L
16693,1027493,4091.888,16661,16742,0197K,0197,K,197,197K
16694,1031470,4100.072,16757,16596,0750D,0750,D,750,750D
16695,1026354,4089.777,16161,15994,0861P,0861,P,861,861P
16696,1031327,4100.307,16261,16381,0328N,0328,N,328,328N
16697,1028614,4094.406,16758,16680,0184H,0184,H,184,184H
16698,1029533,4096.06,16262,16112,0644D,0644,D,644,644D
16699,1028941,4094.342,16662,16570,0240B,0240,B,240,240B
16700,1027444,4091.77,16562,16631,0196G,0196,G,196,196G
16701,1030051,4097.175,16162,16086,0182B,0182,B,182,182B
16702,1027315,4091.488,16263,16200,0134H,0134,H,134,134H
16703,1027352,4091.557,16163,16267,0259L,0259,L,259,259L
16704,1029248,4095.939,16663,16831,0792R,0792,R,792,792R
16705,1028308,4093.634,16563,16456,0304S,0304,S,304,304S
16706,1031569,4101.23,16759,16853,0258N,0258,N,258,258N
16707,1027582,4092.08,16664,16656,0190H,0190,H,190,190H
16708,1029501,4095.648,16564,16545,0188A,0188,A,188,188A
16709,1027526,4091.956,16760,16766,0191K,0191,K,191,191K
16710,1027367,4091.596,16264,16290,0141K,0141,K,141,141K
16711,1026263,4089.097,16164,16176,0140H,0140,H,140,140H
16712,1024398,4084.878,16565,16720,0683M,0683,M,683,683M
16713,1027492,4091.884,16665,16743,0197L,0197,L,197,197L
16714,1026354,4089.777,16165,15995,0861R,0861,R,861,861R
16715,1026231,4089.023,16761,16681,0183E,0183,E,183,183E
16716,1027710,4092.177,16265,16382,0328P,0328,P,328,328P
16717,1024675,4085.513,16566,16632,0196H,0196,H,196,196H
16718,1028149,4092.891,16166,16087,0182C,0182,C,182,182C
16719,1027141,4091.253,16762,16854,0258P,0258,P,258,258P
16720,1026593,4089.424,16266,16113,0749A,0749,A,749,749A
16721,1028958,4094.371,16666,16571,0240C,0240,C,240,240C
16722,1026826,4090.278,16567,16457,0377N,0377,N,377,377N
16723,1023157,4082.149,16667,16832,0792S,0792,S,792,792S
16724,1028908,4094.272,16568,16546,0188B,0188,B,188,188B
16725,1027257,4091.356,16267,16201,0133E,0133,E,133,133E
16726,1027467,4091.825,16763,16767,0191L,0191,L,191,191L
16727,1024140,4084.301,16167,16268,0259M,0259,M,259,259M
16728,1027303,4091.45,16668,16657,0189E,0189,E,189,189E
16729,1030595,4098.88,16569,16721,0582J,0582,J,582,582J
16730,1029383,4096.145,16764,16682,0183F,0183,F,183,183F
16731,1028266,4094.054,16168,15996,0861S,0861,S,861,861S
16732,1027308,4091.465,16268,16291,0141L,0141,L,141,141L
16733,1030189,4097.969,16169,16177,0139E,0139,E,139,139E
16734,1027269,4091.533,16765,16855,0258R,0258,R,258,258R
16735,1028047,4092.711,16002,16047,0142C,0142,C,142,142C
16736,1028123,4092.83,16269,16114,0749B,0749,B,749,749B
16737,1025403,4087.156,16669,16744,0197M,0197,M,197,197M
16738,1030263,4098.139,16570,16633,0195E,0195,E,195,195E
16739,1026524,4089.694,16766,16768,0191M,0191,M,191,191M
16740,1028462,4093.636,16170,16088,0182D,0182,D,182,182D
16741,1027763,4092.298,16270,16383,0328R,0328,R,328,328R
16742,1027471,4091.775,16571,16458,0377P,0377,P,377,377P
16743,1025582,4087.996,16003,15953,0091N,0091,N,91,91N
16744,1030455,4097.777,16670,16572,0240D,0240,D,240,240D
16745,1031420,4100.452,16171,16361,0793N,0793,N,793,793N
16746,1027443,4091.763,16767,16683,0183G,0183,G,183,183G
16747,1027327,4091.507,16271,16202,0133F,0133,F,133,133F
16748,1028907,4094.269,16572,16547,0188C,0188,C,188,188C
16749,1026912,4090.567,16004,15857,0643J,0643,J,643,643J
16750,1024629,4085.822,16172,15997,0982N,0982,N,982,982N
16751,1031676,4101.398,16671,16833,0683N,0683,N,683,683N
16752,1027436,4091.753,16573,16634,0195F,0195,F,195,195F
16753,1024166,4084.493,16768,16856,0258S,0258,S,258,258S
16754,1025222,4086.742,16272,16292,0141M,0141,M,141,141M
16755,1027245,4091.319,16005,16139,0405G,0405,G,405,405G
16756,1030559,4098.802,16173,16269,0198J,0198,J,198,198J
16757,1027412,4091.695,16672,16658,0189F,0189,F,189,189F
16758,1030321,4098.284,16769,16769,0190J,0190,J,190,190J
16759,1029430,4096.247,16574,16722,0582K,0582,K,582,582K
16760,1029176,4094.892,16673,16573,0305A,0305,A,305,305A
16761,1025428,4087.211,16174,16178,0139F,0139,F,139,139F
16762,1028176,4092.95,16273,16115,0749C,0749,C,749,749C
16763,1028235,4094.025,16006,15954,0091P,0091,P,91,91P
16764,1027920,4092.852,16770,16684,0183H,0183,H,183,183H
16765,1027471,4091.773,16575,16459,0377R,0377,R,377,377R
16766,1031431,4100.778,16674,16745,0196J,0196,J,196,196J
16767,1027269,4091.376,16274,16203,0133G,0133,G,133,133G
16768,1026624,4089.519,16007,16048,0142D,0142,D,142,142D
16769,1029331,4095.265,16576,16548,0188D,0188,D,188,188D
16770,1025380,4086.888,16275,16384,0328S,0328,S,328,328S
16771,1029346,4096.067,16675,16659,0189G,0189,G,189,189G
16772,1027627,4091.753,16175,16089,0239A,0239,A,239,239A
16773,1030396,4098.583,16771,16857,0197N,0197,N,197,197N
16774,1028951,4094.356,16676,16574,0305B,0305,B,305,305B
16775,1027435,4091.751,16577,16635,0195G,0195,G,195,195G
16776,1029462,4096.333,16276,16293,0140J,0140,J,140,140J
16777,1025521,4087.431,16772,16770,0190K,0190,K,190,190K
16778,1027856,4092.443,16176,16362,0793P,0793,P,793,793P
16779,1027133,4091.065,16008,15858,0643K,0643,K,643,643K
16780,1027286,4091.517,16677,16834,0683P,0683,P,683,683P
16781,1027507,4091.896,16578,16723,0582L,0582,L,582,582L
16782,1026976,4090.719,16773,16685,0240E,0240,E,240,240E
16783,1023830,4083.594,16009,16140,0405H,0405,H,405,405H
16784,1026361,4089.788,16177,15998,0982P,0982,P,982,982P
16785,1030594,4098.447,16277,16116,0749D,0749,D,749,749D
16786,1027445,4091.771,16678,16746,0196K,0196,K,196,196K
16787,1029478,4096.271,16579,16460,0377S,0377,S,377,377S
16788,1027530,4091.961,16774,16771,0190L,0190,L,190,190L
16789,1028893,4094.227,16679,16575,0305C,0305,C,305,305C
16790,1028428,4093.996,16278,16204,0133H,0133,H,133,133H
16791,1026407,4089.894,16010,15955,0091R,0091,R,91,91R
16792,1027309,4091.461,16178,16179,0139G,0139,G,139,139G
16793,1028345,4093.034,16580,16549,0187A,0187,A,187,187A
16794,1027185,4091.356,16775,16858,0197P,0197,P,197,197P
16795,1026852,4090.433,16680,16660,0189H,0189,H,189,189H
16796,1027203,4091.215,16011,15859,0643L,0643,L,643,643L
16797,1025716,4087.868,16581,16636,0195H,0195,H,195,195H
16798,1027436,4091.75,16776,16686,0240F,0240,F,240,240F
16799,1031291,4100.045,16012,16049,0141A,0141,A,141,141A
16800,1027339,4091.638,16681,16835,0683R,0683,R,683,683R
16801,1027347,4091.546,16179,16270,0198K,0198,K,198,198K
16802,1032021,4101.886,16279,16385,0259N,0259,N,259,259N
16803,1027498,4091.891,16682,16747,0196L,0196,L,196,196L
16804,1027358,4091.578,16280,16294,0140K,0140,K,140,140K
16805,1027518,4091.853,16582,16461,0458N,0458,N,458,458N
16806,1027640,4092.208,16777,16772,0190M,0190,M,190,190M
16807,1030839,4099.439,16013,16141,0328E,0328,E,328,328E
16808,1028195,4092.998,16180,16090,0239B,0239,B,239,239B
16809,1023614,4083.108,16583,16724,0582M,0582,M,582,582M
16810,1029668,4096.005,16683,16576,0305D,0305,D,305,305D
16811,1027451,4091.343,16281,16117,0862A,0862,A,862,862A
16812,1028694,4094.586,16014,15860,0643M,0643,M,643,643M
16813,1028914,4094.279,16584,16550,0187B,0187,B,187,187B
16814,1026156,4088.865,16282,16205,0182E,0182,E,182,182E
16815,1028069,4093.182,16684,16661,0188E,0188,E,188,188E
16816,1027184,4091.354,16778,16859,0197R,0197,R,197,197R
16817,1026360,4089.786,16181,15999,0982R,0982,R,982,982R
16818,1027406,4091.631,16585,16462,0458P,0458,P,458,458P
16819,1027793,4092.377,16283,16386,0259P,0259,P,259,259P
16820,1024290,4084.721,16685,16836,0683S,0683,S,683,683S
16821,1026423,4089.89,16015,15956,0091S,0091,S,91,91S
16822,1027435,4091.747,16779,16687,0240G,0240,G,240,240G
16823,1029680,4096.564,16182,16363,0793R,0793,R,793,793R
16824,1027360,4091.578,16780,16773,0189J,0189,J,189,189J
16825,1024690,4085.539,16686,16748,0196M,0196,M,196,196M
16826,1027418,4091.708,16183,16180,0139H,0139,H,139,139H
16827,1031100,4100.024,16586,16637,0194E,0194,E,194,194E
16828,1027375,4091.607,16284,16295,0140L,0140,L,140,140L
16829,1028075,4092.758,16016,16050,0141B,0141,B,141,141B
16830,1025228,4086.915,16781,16860,0197S,0197,S,197,197S
16831,1027289,4091.417,16184,16271,0198L,0198,L,198,198L
16832,1027237,4091.303,16017,16142,0328F,0328,F,328,328F
16833,1028130,4092.839,16285,16118,0862B,0862,B,862,862B
16834,1028095,4092.465,16687,16577,0378A,0378,A,378,378A
16835,1031343,4100.58,16587,16725,0489J,0489,J,489,489J
16836,1029037,4095.366,16782,16688,0240H,0240,H,240,240H
16837,1028155,4092.899,16185,16091,0239C,0239,C,239,239C
16838,1025705,4087.832,16018,15861,0748J,0748,J,748,748J
16839,1029326,4096.443,16186,16000,0982S,0982,S,982,982S
16840,1031931,4101.835,16783,16945,0682A,0682,A,682,682A
16841,1030798,4098.529,16588,16551,0187C,0187,C,187,187C
16842,1029125,4095.582,16286,16206,0182F,0182,F,182,182F
16843,1027457,4091.801,16688,16662,0188F,0188,F,188,188F
16844,1027459,4091.751,16589,16463,0458R,0458,R,458,458R
16845,1023696,4083.023,16187,16364,0793S,0793,S,793,793S
16846,1027664,4092.095,16287,16387,0259R,0259,R,259,259R
16847,1030427,4098.589,16689,16837,0582N,0582,N,582,582N
16848,1026362,4089.755,16019,15957,0132N,0132,N,132,132N
16849,1027445,4091.767,16590,16638,0194F,0194,F,194,194F
16850,1027465,4091.817,16784,16774,0189K,0189,K,189,189K
16851,1027521,4091.946,16591,16726,0489K,0489,K,489,489K
16852,1027761,4092.486,16785,16689,0305E,0305,E,305,305E
16853,1030334,4098.291,16690,16749,0195J,0195,J,195,195J
16854,1028071,4092.75,16020,16051,0141C,0141,C,141,141C
16855,1026320,4089.225,16288,16296,0140M,0140,M,140,140M
16856,1027249,4091.327,16188,16181,0138E,0138,E,138,138E
