FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
18313,5231272,3,5231272,120.0935,0.187646
18314,26896,4,26896,0.617447,0.000965
18315,349648,4,349648,8.026814,0.012542
18316,6724,6,6724,0.154362,0.000241
18317,6724,5,6724,0.154362,0.000241
18318,6724,14,6724,0.154362,0.000241
18319,19291160,1,19291160,442.8641,0.691975
18320,73964,2,73964,1.69798,0.002653
18321,2165128,7,2165128,49.7045,0.077663
18322,23823130,6,23823130,546.9038,0.854537
18323,67240,6,67240,1.543618,0.002412
18324,47068,4,47068,1.080533,0.001688
18325,813604,6,813604,18.67778,0.029184
18326,329476,4,329476,7.563728,0.011818
18327,134480,6,134480,3.087236,0.004824
18328,114308,14,114308,2.624151,0.0041
18329,20172,7,20172,0.463085,0.000724
18330,6724,14,6724,0.154362,0.000241
18331,114308,2,114308,2.624151,0.0041
18332,154652,5,154652,3.550321,0.005547
18333,161376,6,161376,3.704683,0.005789
18334,147928,11,147928,3.39596,0.005306
18335,80688,5,80688,1.852342,0.002894
18336,6724,2,6724,0.154362,0.000241
18337,6724,6,6724,0.154362,0.000241
18338,13448,10,13448,0.308724,0.000482
18339,13448,4,13448,0.308724,0.000482
18340,60516,5,60516,1.389256,0.002171
18341,6724,6,6724,0.154362,0.000241
18342,73964,3,73964,1.69798,0.002653
18343,6724,6,6724,0.154362,0.000241
18344,100860,10,100860,2.315427,0.003618
18345,6724,11,6724,0.154362,0.000241
18346,60516,3,60516,1.389256,0.002171
18347,13448,4,13448,0.308724,0.000482
18348,679124,6,679124,15.59054,0.02436
18349,33620,6,33620,0.771809,0.001206
18350,73964,6,73964,1.69798,0.002653
18351,6724,6,6724,0.154362,0.000241
18352,87412,6,87412,2.006703,0.003135
18353,1586864,6,1586864,36.42939,0.056921
18354,6724,3,6724,0.154362,0.000241
18355,6724,10,6724,0.154362,0.000241
18356,235340,3,235340,5.402663,0.008442
18357,147928,4,147928,3.39596,0.005306
18358,6724,6,6724,0.154362,0.000241
18359,67240,3,67240,1.543618,0.002412
18360,147928,6,147928,3.39596,0.005306
18361,6724,14,6724,0.154362,0.000241
18362,3778888,8,3778888,86.75134,0.135549
18363,1687724,2,1687724,38.74481,0.060539
18364,13448,4,13448,0.308724,0.000482
18365,73964,4,73964,1.69798,0.002653
18366,6724,11,6724,0.154362,0.000241
18367,47068,6,47068,1.080533,0.001688
18368,174824,13,174824,4.013407,0.006271
18369,20172,5,20172,0.463085,0.000724
18370,1015324,8,1015324,23.30863,0.03642
18371,6724,6,6724,0.154362,0.000241
18372,6724,5,6724,0.154362,0.000241
18373,26896,4,26896,0.617447,0.000965
18374,73964,5,73964,1.69798,0.002653
18375,6724,6,6724,0.154362,0.000241
18376,100860,3,100860,2.315427,0.003618
18377,26896,6,26896,0.617447,0.000965
18378,87412,11,87412,2.006703,0.003135
18379,47068,4,47068,1.080533,0.001688
18380,6724,4,6724,0.154362,0.000241
18381,13448,5,13448,0.308724,0.000482
18382,6724,4,6724,0.154362,0.000241
18383,20172,13,20172,0.463085,0.000724
18384,147928,4,147928,3.39596,0.005306
18385,6724,3,6724,0.154362,0.000241
18386,6724,6,6724,0.154362,0.000241
18387,26896,14,26896,0.617447,0.000965
18388,181548,2,181548,4.167768,0.006512
18389,6724,6,6724,0.154362,0.000241
18390,13448,4,13448,0.308724,0.000482
18391,6724,6,6724,0.154362,0.000241
18392,33620,4,33620,0.771809,0.001206
18393,645504,6,645504,14.81873,0.023154
18394,26896,3,26896,0.617447,0.000965
18395,20172,2,20172,0.463085,0.000724
18396,6724,4,6724,0.154362,0.000241
18397,6724,6,6724,0.154362,0.000241
18398,6724,6,6724,0.154362,0.000241
18399,47068,14,47068,1.080533,0.001688
18400,6724,6,6724,0.154362,0.000241
18401,423612,6,423612,9.724793,0.015195
18402,73964,6,73964,1.69798,0.002653
18403,6724,6,6724,0.154362,0.000241
18404,40344,6,40344,0.926171,0.001447
18405,410164,4,410164,9.41607,0.014713
18406,154652,2,154652,3.550321,0.005547
18407,26896,3,26896,0.617447,0.000965
18408,67240,3,67240,1.543618,0.002412
18409,242064,3,242064,5.557025,0.008683
18410,26896,6,26896,0.617447,0.000965
18411,201720,7,201720,4.630854,0.007236
18412,6724,2,6724,0.154362,0.000241
18413,6724,3,6724,0.154362,0.000241
18414,121032,6,121032,2.778512,0.004341
18415,107584,6,107584,2.469789,0.003859
18416,40344,7,40344,0.926171,0.001447
18417,840500,8,840500,19.29523,0.030149
18418,6724,4,6724,0.154362,0.000241
18419,6724,4,6724,0.154362,0.000241
18420,248788,6,248788,5.711387,0.008924
18421,67240,11,67240,1.543618,0.002412
18422,194996,5,194996,4.476492,0.006995
18423,6724,6,6724,0.154362,0.000241
18424,87412,14,87412,2.006703,0.003135
18425,121032,8,121032,2.778512,0.004341
18426,6724,14,6724,0.154362,0.000241
18427,26896,4,26896,0.617447,0.000965
18428,235340,6,235340,5.402663,0.008442
18429,6724,10,6724,0.154362,0.000241
18430,73964,10,73964,1.69798,0.002653
18431,154652,4,154652,3.550321,0.005547
18432,40344,6,40344,0.926171,0.001447
18433,584988,5,584988,13.42948,0.020984
18434,26896,11,26896,0.617447,0.000965
18435,80688,4,80688,1.852342,0.002894
18436,6724,6,6724,0.154362,0.000241
18437,6724,6,6724,0.154362,0.000241
18438,127756,7,127756,2.932874,0.004583
18439,33620,4,33620,0.771809,0.001206
18440,6724,3,6724,0.154362,0.000241
18441,13448,14,13448,0.308724,0.000482
18442,80688,4,80688,1.852342,0.002894
18443,13448,2,13448,0.308724,0.000482
18444,369820,7,369820,8.489899,0.013265
18445,87412,4,87412,2.006703,0.003135
18446,33620,14,33620,0.771809,0.001206
18447,33620,10,33620,0.771809,0.001206
18448,67240,6,67240,1.543618,0.002412
18449,228616,4,228616,5.248301,0.0082
18450,188272,7,188272,4.32213,0.006753
18451,6724,4,6724,0.154362,0.000241
18452,396716,7,396716,9.107347,0.01423
18453,389992,6,389992,8.952985,0.013989
18454,67240,14,67240,1.543618,0.002412
18455,13448,6,13448,0.308724,0.000482
18456,53792,11,53792,1.234894,0.00193
18457,100860,11,100860,2.315427,0.003618
18458,33620,6,33620,0.771809,0.001206
18459,6724,4,6724,0.154362,0.000241
18460,40344,4,40344,0.926171,0.001447
18461,33620,2,33620,0.771809,0.001206
18462,60516,4,60516,1.389256,0.002171
18463,80688,6,80688,1.852342,0.002894
18464,134480,4,134480,3.087236,0.004824
18465,121032,3,121032,2.778512,0.004341
18466,255512,7,255512,5.865748,0.009165
18467,6724,6,6724,0.154362,0.000241
18468,463956,7,463956,10.65096,0.016642
18469,6724,6,6724,0.154362,0.000241
18470,6724,7,6724,0.154362,0.000241
18471,13448,3,13448,0.308724,0.000482
18472,13448,6,13448,0.308724,0.000482
18473,13448,6,13448,0.308724,0.000482
18474,194996,5,194996,4.476492,0.006995
18475,60516,7,60516,1.389256,0.002171
18476,80688,6,80688,1.852342,0.002894
18477,33620,14,33620,0.771809,0.001206
18478,80688,14,80688,1.852342,0.002894
18479,13448,6,13448,0.308724,0.000482
18480,6724,3,6724,0.154362,0.000241
18481,67240,5,67240,1.543618,0.002412
18482,6724,14,6724,0.154362,0.000241
18483,215168,5,215168,4.939578,0.007718
18484,6724,4,6724,0.154362,0.000241
18485,6724,14,6724,0.154362,0.000241
18486,20172,4,20172,0.463085,0.000724
18487,443784,8,443784,10.18788,0.015919
18488,584988,6,584988,13.42948,0.020984
18489,13448,14,13448,0.308724,0.000482
18490,389992,4,389992,8.952985,0.013989
18491,40344,14,40344,0.926171,0.001447
18492,430336,6,430336,9.879155,0.015436
18493,13448,4,13448,0.308724,0.000482
18494,40344,5,40344,0.926171,0.001447
18495,6724,2,6724,0.154362,0.000241
18496,13448,6,13448,0.308724,0.000482
18497,6724,6,6724,0.154362,0.000241
18498,26896,6,26896,0.617447,0.000965
18499,33620,6,33620,0.771809,0.001206
18500,389992,4,389992,8.952985,0.013989
18501,73964,14,73964,1.69798,0.002653
18502,1169976,3,1169976,26.85895,0.041967
18503,228616,6,228616,5.248301,0.0082
18504,6724,6,6724,0.154362,0.000241
18505,60516,11,60516,1.389256,0.002171
18506,13448,6,13448,0.308724,0.000482
18507,26896,5,26896,0.617447,0.000965
18508,6724,3,6724,0.154362,0.000241
18509,33620,4,33620,0.771809,0.001206
18510,20172,11,20172,0.463085,0.000724
18511,60516,4,60516,1.389256,0.002171
18512,6724,3,6724,0.154362,0.000241
18513,719468,6,719468,16.51671,0.025807
18514,6724,6,6724,0.154362,0.000241
18515,94136,14,94136,2.161065,0.003377
18516,6724,6,6724,0.154362,0.000241
18517,6724,5,6724,0.154362,0.000241
18518,356372,3,356372,8.181175,0.012783
18519,67240,8,67240,1.543618,0.002412
18520,141204,6,141204,3.241598,0.005065
18521,6724,3,6724,0.154362,0.000241
18522,20172,3,20172,0.463085,0.000724
18523,26896,3,26896,0.617447,0.000965
18524,40344,6,40344,0.926171,0.001447
18525,6724,3,6724,0.154362,0.000241
18526,13448,6,13448,0.308724,0.000482
18527,289132,7,289132,6.637558,0.010371
18528,26896,10,26896,0.617447,0.000965
18529,6724,3,6724,0.154362,0.000241
18530,6724,14,6724,0.154362,0.000241
18531,33620,6,33620,0.771809,0.001206
18532,40344,6,40344,0.926171,0.001447
18533,934636,4,934636,21.45629,0.033525
18534,685848,3,685848,15.7449,0.024601
18535,6724,6,6724,0.154362,0.000241
18536,40344,3,40344,0.926171,0.001447
18537,20172,6,20172,0.463085,0.000724
18538,141204,6,141204,3.241598,0.005065
18539,6724,5,6724,0.154362,0.000241
18540,40344,6,40344,0.926171,0.001447
18541,53792,14,53792,1.234894,0.00193
18542,47068,3,47068,1.080533,0.001688
18543,67240,14,67240,1.543618,0.002412
18544,6724,4,6724,0.154362,0.000241
18545,80688,3,80688,1.852342,0.002894
18546,13448,6,13448,0.308724,0.000482
18547,6724,6,6724,0.154362,0.000241
18548,6724,6,6724,0.154362,0.000241
18549,13448,5,13448,0.308724,0.000482
18550,6724,14,6724,0.154362,0.000241
18551,6724,5,6724,0.154362,0.000241
18552,26896,3,26896,0.617447,0.000965
18553,53792,4,53792,1.234894,0.00193
18554,6724,6,6724,0.154362,0.000241
18555,134480,4,134480,3.087236,0.004824
18556,13448,5,13448,0.308724,0.000482
18557,60516,11,60516,1.389256,0.002171
18558,6724,5,6724,0.154362,0.000241
18559,13448,6,13448,0.308724,0.000482
18560,13448,5,13448,0.308724,0.000482
18561,6724,7,6724,0.154362,0.000241
18562,6724,10,6724,0.154362,0.000241
18563,114308,14,114308,2.624151,0.0041
18564,87412,2,87412,2.006703,0.003135
18565,134480,4,134480,3.087236,0.004824
18566,1855824,3,1855824,42.60386,0.066569
18567,33620,6,33620,0.771809,0.001206
18568,47068,14,47068,1.080533,0.001688
18569,6724,3,6724,0.154362,0.000241
18570,26896,11,26896,0.617447,0.000965
18571,161376,7,161376,3.704683,0.005789
18572,80688,6,80688,1.852342,0.002894
18573,20172,5,20172,0.463085,0.000724
18574,6724,4,6724,0.154362,0.000241
18575,114308,5,114308,2.624151,0.0041
18576,26896,5,26896,0.617447,0.000965
18577,3072868,6,3072868,70.54334,0.110224
18578,73964,5,73964,1.69798,0.002653
18579,33620,10,33620,0.771809,0.001206
18580,26896,3,26896,0.617447,0.000965
18581,13448,3,13448,0.308724,0.000482
18582,67240,6,67240,1.543618,0.002412
18583,490852,4,490852,11.26841,0.017607
18584,33620,5,33620,0.771809,0.001206
18585,40344,4,40344,0.926171,0.001447
18586,6724,6,6724,0.154362,0.000241
18587,6724,5,6724,0.154362,0.000241
18588,40344,14,40344,0.926171,0.001447
18589,6724,4,6724,0.154362,0.000241
18590,6724,3,6724,0.154362,0.000241
18591,20172,14,20172,0.463085,0.000724
18592,53792,3,53792,1.234894,0.00193
18593,33620,3,33620,0.771809,0.001206
18594,484128,4,484128,11.11405,0.017366
18595,26896,4,26896,0.617447,0.000965
18596,26896,6,26896,0.617447,0.000965
18597,87412,6,87412,2.006703,0.003135
18598,6724,6,6724,0.154362,0.000241
18599,6724,6,6724,0.154362,0.000241
18600,47068,4,47068,1.080533,0.001688
18601,67240,2,67240,1.543618,0.002412
18602,6724,6,6724,0.154362,0.000241
18603,174824,4,174824,4.013407,0.006271
18604,13817800,6,13817800,317.214,0.495646
18605,6724,6,6724,0.154362,0.000241
18606,6724,11,6724,0.154362,0.000241
18607,60516,4,60516,1.389256,0.002171
18608,13448,5,13448,0.308724,0.000482
18609,154652,2,154652,3.550321,0.005547
18610,94136,5,94136,2.161065,0.003377
18611,13448,6,13448,0.308724,0.000482
18612,6724,4,6724,0.154362,0.000241
18613,67240,6,67240,1.543618,0.002412
18614,1687724,3,1687724,38.74481,0.060539
18615,53792,14,53792,1.234894,0.00193
18616,161376,5,161376,3.704683,0.005789
18617,6724,2,6724,0.154362,0.000241
18618,6724,4,6724,0.154362,0.000241
18619,652228,7,652228,14.97309,0.023395
18620,16426700,6,16426700,377.106,0.589228
18621,80688,6,80688,1.852342,0.002894
18622,5964188,5,5964188,136.9189,0.213936
18623,67240,7,67240,1.543618,0.002412
18624,100860,8,100860,2.315427,0.003618
18625,107584,14,107584,2.469789,0.003859
18626,26896,6,26896,0.617447,0.000965
18627,40344,4,40344,0.926171,0.001447
18628,13448,10,13448,0.308724,0.000482
18629,100860,4,100860,2.315427,0.003618
18630,40344,4,40344,0.926171,0.001447
18631,6724,5,6724,0.154362,0.000241
18632,437060,8,437060,10.03352,0.015677
18633,598436,8,598436,13.7382,0.021466
18634,221892,2,221892,5.093939,0.007959
18635,87412,4,87412,2.006703,0.003135
18636,60516,4,60516,1.389256,0.002171
18637,174824,6,174824,4.013407,0.006271
18638,665676,4,665676,15.28182,0.023878
18639,13448,5,13448,0.308724,0.000482
18640,114308,6,114308,2.624151,0.0041
18641,67240,4,67240,1.543618,0.002412
18642,60516,5,60516,1.389256,0.002171
18643,6724,6,6724,0.154362,0.000241
18644,33620,3,33620,0.771809,0.001206
18645,282408,8,282408,6.483196,0.01013
18646,625332,8,625332,14.35565,0.022431
18647,161376,3,161376,3.704683,0.005789
18648,531196,6,531196,12.19458,0.019054
18649,6724,6,6724,0.154362,0.000241
18650,53792,4,53792,1.234894,0.00193
18651,33620,3,33620,0.771809,0.001206
18652,154652,14,154652,3.550321,0.005547
18653,147928,7,147928,3.39596,0.005306
18654,13448,14,13448,0.308724,0.000482
18655,13448,3,13448,0.308724,0.000482
18656,6724,4,6724,0.154362,0.000241
18657,26896,14,26896,0.617447,0.000965
18658,53792,2,53792,1.234894,0.00193
18659,26896,3,26896,0.617447,0.000965
18660,887568,2,887568,20.37576,0.031837
18661,13448,3,13448,0.308724,0.000482
18662,6724,4,6724,0.154362,0.000241
18663,114308,11,114308,2.624151,0.0041
18664,6724,4,6724,0.154362,0.000241
18665,73964,2,73964,1.69798,0.002653
18666,60516,2,60516,1.389256,0.002171
18667,33620,5,33620,0.771809,0.001206
18668,161376,4,161376,3.704683,0.005789
18669,100860,11,100860,2.315427,0.003618
18670,13448,3,13448,0.308724,0.000482
18671,6724,6,6724,0.154362,0.000241
18672,20172,4,20172,0.463085,0.000724
18673,87412,2,87412,2.006703,0.003135
18674,20172,4,20172,0.463085,0.000724
18675,6724,6,6724,0.154362,0.000241
18676,2676152,11,2676152,61.436,0.095994
18677,94136,14,94136,2.161065,0.003377
18678,6724,4,6724,0.154362,0.000241
18679,201720,3,201720,4.630854,0.007236
18680,1432210,6,1432210,32.8791,0.051374
18681,33620,11,33620,0.771809,0.001206
18682,201720,5,201720,4.630854,0.007236
18683,20172,6,20172,0.463085,0.000724
18684,134480,5,134480,3.087236,0.004824
18685,6724,4,6724,0.154362,0.000241
18686,484128,11,484128,11.11405,0.017366
18687,26896,4,26896,0.617447,0.000965
18688,2803908,6,2803908,64.36887,0.100576
18689,67240,6,67240,1.543618,0.002412
18690,188272,4,188272,4.32213,0.006753
18691,67240,6,67240,1.543618,0.002412
18692,26896,6,26896,0.617447,0.000965
18693,94136,10,94136,2.161065,0.003377
18694,47068,6,47068,1.080533,0.001688
18695,40344,4,40344,0.926171,0.001447
18696,6724,6,6724,0.154362,0.000241
18697,248788,7,248788,5.711387,0.008924
18698,114308,7,114308,2.624151,0.0041
18699,100860,10,100860,2.315427,0.003618
18700,188272,1,188272,4.32213,0.006753
18701,2380296,3,2380296,54.64408,0.085381
18702,6724,6,6724,0.154362,0.000241
18703,13448,4,13448,0.308724,0.000482
18704,9144640,7,9144640,209.9321,0.328019
18705,6724,6,6724,0.154362,0.000241
18706,524472,7,524472,12.04022,0.018813
18707,6724,11,6724,0.154362,0.000241
18708,302580,4,302580,6.946281,0.010854
18709,1109460,3,1109460,25.4697,0.039796
18710,127756,3,127756,2.932874,0.004583
18711,174824,14,174824,4.013407,0.006271
18712,20172,3,20172,0.463085,0.000724
18713,60516,3,60516,1.389256,0.002171
18714,2198748,6,2198748,50.47631,0.078869
18715,6724,6,6724,0.154362,0.000241
18716,107584,7,107584,2.469789,0.003859
18717,33620,3,33620,0.771809,0.001206
18718,94136,5,94136,2.161065,0.003377
18719,80688,8,80688,1.852342,0.002894
18720,20172,6,20172,0.463085,0.000724
18721,6724,14,6724,0.154362,0.000241
18722,6724,10,6724,0.154362,0.000241
18723,114308,6,114308,2.624151,0.0041
18724,26896,3,26896,0.617447,0.000965
18725,6724,6,6724,0.154362,0.000241
18726,6724,4,6724,0.154362,0.000241
18727,6724,3,6724,0.154362,0.000241
18728,40344,3,40344,0.926171,0.001447
18729,6724,6,6724,0.154362,0.000241
18730,53792,6,53792,1.234894,0.00193
18731,161376,7,161376,3.704683,0.005789
18732,73964,4,73964,1.69798,0.002653
18733,450508,5,450508,10.34224,0.01616
18734,181548,7,181548,4.167768,0.006512
18735,6724,6,6724,0.154362,0.000241
18736,6724,2,6724,0.154362,0.000241
18737,161376,6,161376,3.704683,0.005789
18738,26896,4,26896,0.617447,0.000965
18739,168100,3,168100,3.859045,0.00603
18740,26896,7,26896,0.617447,0.000965
18741,6724,4,6724,0.154362,0.000241
18742,26896,3,26896,0.617447,0.000965
18743,20172,5,20172,0.463085,0.000724
18744,141204,6,141204,3.241598,0.005065
18745,40344,3,40344,0.926171,0.001447
18746,6724,14,6724,0.154362,0.000241
18747,100860,6,100860,2.315427,0.003618
18748,20172,6,20172,0.463085,0.000724
18749,13448,14,13448,0.308724,0.000482
18750,121032,14,121032,2.778512,0.004341
18751,6724,8,6724,0.154362,0.000241
18752,13448,3,13448,0.308724,0.000482
18753,20172,10,20172,0.463085,0.000724
18754,1970132,5,1970132,45.22801,0.070669
18755,6724,2,6724,0.154362,0.000241
18756,33620,3,33620,0.771809,0.001206
18757,134480,7,134480,3.087236,0.004824
18758,6724,4,6724,0.154362,0.000241
18759,53792,4,53792,1.234894,0.00193
18760,20172,3,20172,0.463085,0.000724
18761,33620,14,33620,0.771809,0.001206
18762,60516,5,60516,1.389256,0.002171
18763,13448,3,13448,0.308724,0.000482
18764,221892,14,221892,5.093939,0.007959
18765,33620,11,33620,0.771809,0.001206
18766,80688,3,80688,1.852342,0.002894
18767,26896,6,26896,0.617447,0.000965
18768,121032,6,121032,2.778512,0.004341
18769,33620,4,33620,0.771809,0.001206
18770,221892,7,221892,5.093939,0.007959
18771,121032,6,121032,2.778512,0.004341
18772,87412,14,87412,2.006703,0.003135
18773,6724,6,6724,0.154362,0.000241
18774,94136,6,94136,2.161065,0.003377
18775,147928,14,147928,3.39596,0.005306
18776,127756,4,127756,2.932874,0.004583
18777,67240,6,67240,1.543618,0.002412
18778,26896,3,26896,0.617447,0.000965
18779,47068,14,47068,1.080533,0.001688
18780,6724,3,6724,0.154362,0.000241
18781,67240,14,67240,1.543618,0.002412
18782,295856,7,295856,6.791919,0.010612
18783,100860,13,100860,2.315427,0.003618
18784,13448,6,13448,0.308724,0.000482
18785,33620,4,33620,0.771809,0.001206
18786,20172,6,20172,0.463085,0.000724
18787,114308,6,114308,2.624151,0.0041
18788,87412,6,87412,2.006703,0.003135
18789,6724,10,6724,0.154362,0.000241
18790,13448,3,13448,0.308724,0.000482
18791,47068,4,47068,1.080533,0.001688
18792,13448,6,13448,0.308724,0.000482
18793,194996,4,194996,4.476492,0.006995
18794,6724,4,6724,0.154362,0.000241
18795,33620,14,33620,0.771809,0.001206
18796,127756,5,127756,2.932874,0.004583
18797,60516,14,60516,1.389256,0.002171
18798,174824,5,174824,4.013407,0.006271
18799,87412,14,87412,2.006703,0.003135
18800,13448,4,13448,0.308724,0.000482
18801,60516,6,60516,1.389256,0.002171
18802,147928,4,147928,3.39596,0.005306
18803,67240,10,67240,1.543618,0.002412
18804,6724,3,6724,0.154362,0.000241
18805,127756,4,127756,2.932874,0.004583
18806,94136,6,94136,2.161065,0.003377
18807,114308,3,114308,2.624151,0.0041
18808,6724,6,6724,0.154362,0.000241
18809,13300070,12,13300070,305.3276,0.477074
18810,154652,14,154652,3.550321,0.005547
18811,26896,3,26896,0.617447,0.000965
18812,6724,6,6724,0.154362,0.000241
18813,94136,4,94136,2.161065,0.003377
18814,1728068,11,1728068,39.67098,0.061986
18815,13448,3,13448,0.308724,0.000482
18816,6724,6,6724,0.154362,0.000241
18817,6724,10,6724,0.154362,0.000241
18818,33620,6,33620,0.771809,0.001206
18819,457232,6,457232,10.4966,0.016401
18820,107584,4,107584,2.469789,0.003859
18821,6724,6,6724,0.154362,0.000241
18822,6724,6,6724,0.154362,0.000241
18823,6724,3,6724,0.154362,0.000241
18824,20172,3,20172,0.463085,0.000724
18825,289132,5,289132,6.637558,0.010371
18826,20172,10,20172,0.463085,0.000724
18827,221892,5,221892,5.093939,0.007959
18828,228616,2,228616,5.248301,0.0082
