Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2017,2333588
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2018,2372617
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2019,2420014
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2020,2882701
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2021,2363540
Auckland (Group),Cash flows from financing activities,Receipts from financing activities,2022,2252566
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2013,-1535300
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2014,-1652298
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2015,-1645494
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2016,-1826930
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2017,-2098961
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2018,-2135524
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2019,-2100944
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2020,-2607935
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2021,-1967268
Auckland (Group),Cash flows from investing activities,Net cash flow from investing activities,2022,-1972261
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2013,1613598
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2014,1696383
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2015,1686092
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2016,1869537
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2017,2143709
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2018,2182308
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2019,2149855
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2020,2659158
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2021,2021045
Auckland (Group),Cash flows from investing activities,Payments for investing activities,2022,2027420
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,1585128
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,1669876
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,1663070
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,1842562
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,2114570
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,2152581
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,2121014
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,2623705
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,1994903
Auckland (Group),Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,2001381
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2013,78298
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2014,44085
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2015,40598
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2016,42607
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2017,44748
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2018,46784
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2019,48911
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2020,51223
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2021,53777
Auckland (Group),Cash flows from investing activities,Receipts from investing activities,2022,55159
Auckland (Group),Cash flows from operating activities,Net cash flow from operating activities,2013,680094
Auckland (Group),Cash flows from operating activities,Net cash flow from operating activities,2014,676572
