FID,FEATURECOD,UPDATE_YEA,SHAPE_len
2059,520,2004,1499.345433
2060,520,2004,131.106691
2061,520,2004,177.945336
2062,520,2004,485.73483
2063,520,2004,360.414879
2064,540,2004,77.605789
2065,520,2004,172.82966
2066,520,2004,447.283293
2067,520,2004,1570.682819
2068,520,2004,482.451995
2069,520,2004,1575.640623
2070,520,2004,60.90214
2071,520,2004,434.068726
2072,520,2004,419.472351
2073,520,2004,27.313494
2074,520,2004,798.939433
2075,540,2004,76.284597
2076,520,2004,919.612678
2077,520,2004,844.888023
2078,540,2004,94.181483
2079,520,2004,642.417427
2080,520,2004,175.383448
2081,520,2004,957.366147
2082,430,2004,395.611847
2083,520,2004,239.413533
2084,520,2004,483.186447
2085,520,2004,361.529725
2086,520,2004,160.967734
2087,540,2004,31.258702
2088,430,2004,3829.839131
2089,520,2004,366.297141
2090,520,2004,372.563389
2091,520,2004,376.425264
2092,520,2004,211.820533
2093,520,2004,1138.161369
2094,520,2004,84.724994
2095,540,2004,56.183716
2096,540,2004,38.062986
2097,540,2004,31.830576
2098,520,2004,823.002767
2099,430,2004,439.616136
2100,430,2004,265.420248
2101,520,2004,699.7618
2102,520,2004,494.084363
2103,520,2004,280.963273
2104,520,2004,2045.783183
2105,520,2004,155.025104
2106,520,2004,349.789526
2107,540,2004,36.992354
2108,540,2004,53.124349
2109,540,2004,29.819269
2110,520,2004,473.77875
2111,520,2004,655.431489
2112,520,2004,415.912784
2113,520,2004,1272.749637
2114,520,2004,524.841167
2115,540,2004,21.740841
2116,540,2004,28.658874
2117,520,2004,580.26687
2118,520,2004,13.433064
2119,520,2004,230.659403
2120,520,2004,763.624557
2121,430,2004,289.59485
2122,520,2004,23.020056
2123,540,2004,26.102776
2124,430,2004,239.235961
2125,520,2004,517.365402
2126,520,2004,668.739572
2127,540,2004,12.718972
2128,430,2004,1232.445702
2129,540,2004,82.739881
2130,520,2004,87.34641
2131,520,2004,411.238157
2132,540,2004,180.627973
2133,520,2004,155.089438
2134,520,2004,395.430486
2135,520,2004,109.715823
2136,520,2004,707.310711
2137,520,2004,763.280151
2138,520,2004,3532.470801
2139,540,2004,48.165266
2140,520,2004,192.723527
2141,520,2004,1555.626832
2142,540,2004,25.057261
2143,520,2004,225.335469
2144,520,2004,129.873956
2145,430,2004,721.610535
2146,520,2004,1377.737986
2147,430,2004,76.630011
2148,520,2004,211.693706
2149,430,2004,326.331524
2150,540,2004,29.244433
2151,520,2004,92.437266
2152,520,2004,218.569743
2153,540,2004,67.64769
2154,540,2004,88.53274
2155,540,2004,326.220564
2156,520,2004,1482.757307
2157,540,2004,54.016069
2158,520,2004,347.009402
2159,520,2004,465.056233
2160,520,2004,455.721564
2161,520,2004,101.513382
2162,520,2004,571.10726
2163,540,2004,52.059486
2164,540,2004,66.221883
2165,520,2004,1713.308485
2166,520,2004,40.832565
2167,520,2004,802.273587
2168,520,2004,578.591112
2169,520,2004,382.893937
2170,520,2004,754.583873
2171,540,2004,141.439057
2172,540,2004,39.264278
2173,540,2004,34.438979
2174,520,2004,812.790707
2175,520,2004,395.341063
2176,520,2004,1023.149754
2177,520,2004,692.820693
2178,430,2004,399.201637
2179,520,2004,746.242546
2180,520,2004,532.891251
2181,520,2004,305.441065
2182,540,2004,47.221318
2183,540,2004,49.723161
2184,540,2004,32.976881
2185,430,2004,248.971057
2186,520,2004,1607.545873
2187,520,2004,1131.61479
2188,540,2004,57.598421
2189,520,2004,315.896022
2190,540,2004,503.189341
2191,520,2004,327.023595
2192,520,2004,934.152091
2193,520,2004,813.322412
2194,520,2004,234.343214
2195,540,2004,19.015547
2196,520,2004,1308.515239
2197,520,2004,543.576776
2198,540,2004,206.888213
2199,520,2004,162.508343
2200,520,2004,134.784992
2201,520,2004,833.387894
2202,540,2004,66.454516
2203,520,2004,206.796612
2204,520,2004,45.533092
2205,520,2004,152.696406
2206,540,2004,16.816379
2207,520,2004,797.697094
2208,520,2004,35.216897
2209,520,2004,239.171338
2210,520,2004,865.449531
2211,520,2004,653.184747
2212,520,2004,256.429389
2213,540,2004,17.408261
2214,540,2004,41.110839
2215,520,2004,165.207034
2216,520,2004,60.083382
2217,520,2004,3097.819785
2218,520,2004,42.581563
2219,520,2004,85.54941
2220,540,2004,34.742907
2221,520,2004,192.75596
2222,520,2004,164.318982
2223,520,2004,965.973346
2224,520,2004,361.744602
2225,520,2004,114.536471
2226,520,2004,1566.262752
2227,520,2004,763.696644
2228,430,2004,904.113097
2229,520,2004,294.228831
2230,520,2004,377.103787
2231,520,2004,179.179648
2232,520,2004,112.843714
2233,520,2004,2.865404
2234,520,2004,447.852933
2235,520,2004,781.462403
2236,520,2004,699.075884
2237,520,2004,1115.463433
2238,540,2004,37.933137
2239,520,2004,147.08491
2240,540,2004,15.633579
2241,520,2004,838.988572
2242,520,2004,145.818363
2243,520,2004,103.923187
2244,540,2004,91.207419
2245,540,2004,15.086229
2246,520,2004,253.933681
2247,520,2004,624.768247
2248,540,2004,107.501158
2249,520,2004,325.921526
2250,520,2004,1182.656208
2251,520,2004,112.432497
2252,520,2004,751.051606
2253,540,2004,54.650708
2254,520,2004,404.952954
2255,540,2004,29.566805
2256,520,2004,527.604562
2257,540,2004,71.03988
2258,520,2004,643.702815
2259,520,2004,705.583379
2260,540,2004,175.640194
2261,540,2004,84.668134
2262,520,2004,902.55306
2263,540,2004,26.812157
2264,540,2004,47.210863
2265,540,2004,11.954603
2266,540,2004,66.698921
2267,520,2004,44.224757
2268,520,2004,286.006108
2269,540,2004,27.990419
2270,520,2004,1569.032223
2271,520,2004,2225.80636
2272,520,2004,262.646244
2273,520,2004,1207.628221
2274,520,2004,965.044386
2275,520,2004,247.183361
2276,520,2004,593.007914
2277,520,2004,982.857449
2278,520,2004,106.611213
2279,520,2004,22.241852
2280,520,2004,1027.218115
2281,520,2004,354.007476
2282,540,2004,38.122078
2283,520,2004,193.065872
2284,540,2004,33.917603
2285,520,2004,703.37852
2286,520,2004,533.148284
2287,520,2004,541.754694
2288,520,2004,3463.91806
2289,520,2004,169.707978
2290,540,2004,41.099149
2291,430,2004,335.832732
2292,520,2004,165.163835
2293,520,2004,163.943682
2294,520,2004,159.964547
2295,540,2004,39.459755
2296,520,2004,1369.729381
2297,540,2004,87.514807
2298,520,2004,978.476509
2299,540,2004,37.307782
2300,540,2004,34.847386
2301,520,2004,619.799929
2302,540,2004,51.73505
2303,520,2004,138.98258
2304,520,2004,964.466711
2305,520,2004,862.604408
2306,430,2004,604.827264
2307,520,2004,1150.622494
2308,520,2004,3162.724764
2309,520,2004,1176.826054
2310,540,2004,57.747429
2311,520,2004,86.298469
2312,520,2004,2585.835252
2313,520,2004,879.753127
2314,520,2004,183.779024
2315,520,2004,45.87666
2316,520,2004,375.743445
2317,520,2004,441.904622
2318,520,2004,212.614132
2319,540,2004,28.916556
2320,540,2004,42.526572
2321,540,2004,39.730071
2322,540,2004,92.009207
2323,520,2004,811.891718
2324,540,2004,43.571642
2325,540,2004,137.468467
2326,520,2004,441.468888
2327,520,2004,421.515386
2328,520,2004,2110.71494
2329,520,2004,1336.111744
2330,520,2004,894.708334
2331,540,2004,35.381236
2332,520,2004,350.552197
2333,540,2004,94.254577
2334,520,2004,357.408959
2335,430,2004,595.836193
2336,520,2004,460.059786
2337,520,2004,37.425815
2338,540,2004,116.612497
2339,540,2004,80.288224
2340,540,2004,68.004456
2341,520,2004,226.068668
2342,540,2004,61.08915
2343,520,2004,273.574022
2344,520,2004,49.498729
2345,520,2004,130.52057
2346,540,2004,42.439931
2347,520,2004,267.308774
2348,520,2004,276.368313
2349,520,2004,435.940394
2350,520,2004,208.113298
2351,520,2004,439.186872
2352,520,2004,104.005636
2353,520,2004,301.048701
2354,520,2004,858.723729
2355,540,2004,24.12707
2356,520,2004,371.008906
2357,540,2004,120.052881
2358,520,2004,226.29346
2359,520,2004,893.659719
2360,520,2004,347.757309
2361,520,2004,58.373472
2362,540,2004,427.562357
2363,540,2004,173.428908
2364,520,2004,785.969583
2365,520,2004,1318.368535
2366,520,2004,519.494207
2367,520,2004,163.382843
2368,520,2004,60.466786
2369,540,2004,40.93359
2370,520,2004,436.941173
2371,540,2004,70.858596
2372,520,2004,936.96258
2373,520,2004,2257.268855
2374,520,2004,101.110966
2375,520,2004,273.390991
2376,540,2004,148.832051
2377,540,2004,75.705891
2378,540,2004,30.979085
2379,520,2004,144.789959
2380,520,2004,296.276099
2381,520,2004,118.689515
2382,520,2004,160.980498
2383,540,2004,36.861393
2384,520,2004,701.331024
2385,540,2004,105.403205
2386,520,2004,421.556385
2387,540,2004,57.204105
2388,520,2004,361.880769
2389,520,2004,154.813211
2390,540,2004,18.009976
2391,520,2004,309.285751
2392,520,2004,1323.351237
2393,540,2004,113.703485
2394,520,2004,288.581669
2395,520,2004,119.63872
2396,520,2004,172.504726
2397,540,2004,223.01102
2398,430,2004,398.567931
2399,540,2004,39.94881
2400,540,2004,89.428806
2401,520,2004,85.037128
2402,520,2004,72.79436
2403,520,2004,117.519304
2404,520,2004,167.086623
2405,520,2004,940.422781
2406,520,2004,249.976208
2407,540,2004,57.908476
2408,430,2004,447.952542
2409,540,2004,64.600077
2410,520,2004,2517.936387
2411,520,2004,251.808666
2412,520,2004,480.635976
2413,520,2004,202.743093
2414,520,2004,56.448934
2415,520,2004,756.824126
2416,520,2004,988.217558
2417,540,2004,16.325432
2418,520,2004,556.162986
2419,520,2004,1062.404735
2420,540,2004,14.3976
2421,540,2004,79.367066
2422,430,2004,1045.324282
2423,540,2004,41.423665
2424,520,2004,275.655976
2425,520,2004,1932.439231
2426,520,2004,585.527081
2427,520,2004,373.000115
2428,520,2004,292.307607
2429,520,2004,698.525468
2430,520,2004,180.076784
2431,540,2004,35.681723
2432,520,2004,250.281873
2433,520,2004,682.850737
2434,520,2004,2078.756867
2435,520,2004,43.688192
2436,520,2004,606.614787
2437,520,2004,150.665748
2438,520,2004,255.462481
2439,520,2004,315.830096
2440,520,2004,1210.210554
2441,520,2004,588.27803
2442,520,2004,1365.637729
2443,520,2004,708.843566
2444,540,2004,31.460413
2445,540,2004,30.904669
2446,540,2004,34.816958
2447,520,2004,703.866385
2448,540,2004,34.075307
2449,520,2004,769.592208
2450,520,2004,475.862601
2451,520,2004,617.675661
2452,520,2004,729.363755
2453,540,2004,47.121166
2454,540,2004,35.860541
2455,520,2004,561.28869
2456,540,2004,50.69066
2457,520,2004,103.981462
2458,520,2004,128.084171
2459,520,2004,593.107592
2460,540,2004,206.461187
2461,540,2004,44.946132
2462,520,2004,718.776369
2463,520,2004,1367.22426
2464,520,2004,272.870603
2465,540,2004,23.699339
2466,520,2004,375.094881
2467,520,2004,667.470222
2468,520,2004,330.486272
2469,520,2004,1110.903212
2470,520,2004,207.832878
2471,520,2004,377.705148
2472,520,2004,59.466973
2473,540,2004,42.194628
2474,520,2004,1649.954785
2475,520,2004,689.039053
2476,520,2004,167.208853
2477,520,2004,503.071134
2478,520,2004,574.587396
2479,520,2004,284.499412
2480,520,2004,167.72108
2481,540,2004,12.018769
2482,520,2004,198.960048
2483,540,2004,33.420428
2484,520,2004,131.514883
2485,540,2004,82.383295
2486,520,2004,283.253275
2487,540,2004,57.582343
2488,520,2004,2411.304158
2489,520,2004,1397.267512
2490,520,2004,389.531023
2491,520,2004,289.545915
2492,520,2004,1298.995168
2493,540,2004,112.223876
2494,520,2004,569.35644
2495,430,2004,44.468799
2496,540,2004,38.409042
2497,520,2004,36.651234
2498,520,2004,204.024065
2499,520,2004,344.059143
2500,520,2004,363.588092
2501,540,2004,28.45412
2502,430,2004,821.09181
2503,520,2004,964.507753
2504,520,2004,933.86299
2505,520,2004,97.447015
2506,540,2004,95.730836
2507,520,2004,509.154778
2508,540,2004,28.353703
2509,520,2004,348.548411
2510,520,2004,1920.124078
2511,520,2004,266.034514
2512,540,2004,178.999216
2513,520,2004,782.337957
2514,520,2004,1961.743911
2515,520,2004,148.315107
2516,520,2004,246.026788
2517,520,2004,245.336174
2518,520,2004,413.498567
2519,420,2004,1454.823459
2520,520,2004,128.917398
2521,520,2004,89.016648
2522,540,2004,47.443669
2523,540,2004,51.192072
2524,520,2004,113.760489
2525,540,2004,28.56216
2526,520,2004,3528.853037
2527,520,2004,96.172635
2528,540,2004,42.570358
2529,520,2004,221.652357
2530,520,2004,398.894688
2531,520,2004,125.312633
2532,540,2004,60.278477
2533,520,2004,1524.977133
2534,520,2004,1638.392778
2535,520,2004,216.460065
2536,520,2004,277.999535
2537,520,2004,1266.363715
2538,430,2004,325.029971
2539,540,2004,372.264096
2540,540,2004,73.262956
2541,520,2004,59.92881
2542,540,2004,50.685412
2543,520,2004,587.214228
2544,520,2004,355.564287
2545,520,2004,459.321007
2546,520,2004,376.046606
2547,520,2004,536.502515
2548,520,2004,462.747258
2549,520,2004,287.237695
2550,520,2004,710.619192
2551,540,2004,27.927117
2552,540,2004,328.814362
2553,520,2004,1327.630595
2554,520,2004,169.703269
2555,520,2004,1696.615102
2556,520,2004,236.386885
2557,520,2004,833.954264
2558,520,2004,325.477398
2559,540,2004,28.995998
2560,540,2004,36.593579
2561,520,2004,1998.920314
2562,520,2004,441.776033
2563,540,2004,54.726123
2564,520,2004,82.362398
2565,520,2004,56.805899
2566,540,2004,38.874408
2567,540,2004,19.338621
2568,540,2004,80.774026
2569,520,2004,252.760791
2570,520,2004,278.972793
2571,520,2004,920.074428
2572,540,2004,354.878985
2573,520,2004,192.327094
2574,520,2004,1846.160268
2575,540,2004,26.126828
2576,540,2004,32.364394
2577,520,2004,257.216205
2578,520,2004,41.461355
2579,540,2004,39.439256
2580,520,2004,1984.872346
2581,540,2004,33.194939
2582,520,2004,437.204682
2583,520,2004,97.896407
2584,520,2004,580.363484
2585,540,2004,55.136072
2586,510,2004,19.829873
2587,540,2004,18.951126
2588,520,2004,88.895686
2589,540,2004,59.635239
2590,520,2004,2227.862396
2591,520,2004,72.352892
2592,520,2004,2234.802553
2593,540,2004,25.756093
2594,520,2004,1774.169352
2595,520,2004,1001.051673
2596,520,2004,176.896235
2597,520,2004,326.665232
2598,520,2004,384.887388
2599,540,2004,43.361355
2600,520,2004,407.672382
2601,430,2004,774.247297
2602,520,2004,1331.600275
2603,520,2004,336.406863
2604,520,2004,166.603251
2605,520,2004,196.074771
2606,520,2004,281.507806
2607,540,2004,132.518458
2608,520,2004,224.74022
2609,540,2004,44.50139
2610,520,2004,580.201922
2611,540,2004,39.509012
2612,520,2004,356.882039
2613,430,2004,381.738344
2614,520,2004,623.604884
2615,520,2004,1958.084468
2616,520,2004,1780.784061
2617,520,2004,1434.074897
2618,430,2004,915.211629
2619,520,2004,1442.716334
2620,520,2004,379.62767
2621,520,2004,512.446884
2622,520,2004,254.30295
2623,520,2004,35.200856
2624,540,2004,23.751607
2625,510,2004,12.918682
2626,520,2004,112.76442
2627,520,2004,985.987842
2628,520,2004,18.349061
2629,540,2004,46.149892
2630,520,2004,955.160606
2631,540,2004,40.276941
2632,520,2004,3395.541648
2633,520,2004,106.766206
2634,520,2004,263.825293
2635,520,2004,209.999542
2636,520,2004,432.302675
2637,540,2004,42.240282
2638,520,2004,63.304683
2639,520,2004,857.973403
2640,520,2004,35.621288
2641,520,2004,154.713878
2642,520,2004,59.115265
2643,540,2004,31.127731
2644,520,2004,247.066662
2645,520,2004,929.644629
2646,520,2004,2807.91041
2647,540,2004,81.778779
2648,520,2004,821.474569
2649,540,2004,24.50121
2650,430,2004,798.298049
2651,540,2004,28.660135
2652,520,2004,1203.168518
2653,520,2004,186.485249
2654,520,2004,757.417572
2655,520,2004,1487.502016
2656,520,2004,4.921423
2657,420,2004,653.084535
2658,510,2004,66.343555
2659,520,2004,337.797684
2660,520,2004,624.674726
2661,520,2004,898.620902
2662,540,2004,34.508677
2663,540,2004,25.985639
2664,520,2004,255.622237
2665,540,2004,28.582537
2666,520,2004,1472.261045
2667,520,2004,1853.25117
2668,430,2004,1436.954877
2669,520,2004,503.136763
2670,540,2004,238.764791
2671,430,2004,805.717079
2672,540,2004,41.404566
2673,540,2004,49.818582
2674,520,2004,691.011316
2675,540,2004,34.923046
2676,520,2004,226.398052
2677,540,2004,37.078241
2678,520,2004,212.092817
2679,540,2004,29.510367
2680,540,2004,29.762621
2681,520,2004,268.889442
2682,430,2004,129.062444
2683,520,2004,169.106839
2684,520,2004,479.21852
2685,430,2004,800.034456
2686,520,2004,212.3535
2687,540,2004,29.401343
2688,520,2004,65.995764
2689,430,2004,68.814226
2690,520,2004,923.586147
2691,520,2004,157.29259
2692,430,2004,151.073625
2693,540,2004,48.081157
2694,520,2004,969.872197
2695,520,2004,306.870255
2696,520,2004,1155.813956
2697,540,2004,85.51915
2698,520,2004,3.061554
2699,520,2004,142.264365
2700,520,2004,95.000801
2701,520,2004,442.227426
2702,520,2004,2770.007616
2703,540,2004,24.464619
2704,540,2004,38.991121
2705,520,2004,348.158809
2706,540,2004,43.639498
2707,540,2004,40.321103
2708,430,2004,435.818718
2709,520,2004,25.025302
2710,520,2004,1486.722672
2711,520,2004,3.879906
2712,520,2004,9.80519
2713,540,2004,13.410009
2714,520,2004,64.932974
2715,520,2004,2522.590794
2716,520,2004,2796.874234
2717,520,2004,841.632005
2718,520,2004,559.398461
2719,520,2004,901.297779
2720,540,2004,30.83829
2721,520,2004,1148.92461
2722,520,2004,120.874351
2723,520,2004,272.138531
2724,520,2004,120.499754
2725,540,2004,39.721589
2726,540,2004,374.368497
2727,540,2004,35.756711
2728,540,2004,13.642772
2729,540,2004,42.437744
2730,540,2004,44.452468
2731,540,2004,42.851794
2732,520,2004,1096.600725
2733,520,2004,495.978133
2734,520,2004,1059.38723
2735,520,2004,43.482618
2736,520,2004,870.324763
2737,520,2004,11.837507
2738,520,2004,1338.820955
2739,520,2004,200.946412
2740,520,2004,138.304695
2741,430,2004,1152.210891
2742,540,2004,46.206255
2743,430,2004,909.587415
2744,520,2004,443.355761
2745,540,2004,55.489065
2746,540,2004,17.016538
2747,540,2004,31.863471
2748,540,2004,339.780857
2749,520,2004,127.911327
2750,520,2004,361.787624
2751,520,2004,1162.595288
2752,520,2004,964.269428
2753,520,2004,1021.991197
2754,520,2004,2226.878769
2755,520,2004,230.880977
2756,430,2004,805.150782
2757,520,2004,146.87507
2758,430,2004,103.63525
2759,540,2004,438.929387
2760,520,2004,145.143517
2761,540,2004,27.848487
2762,520,2004,690.524515
2763,520,2004,353.965106
2764,520,2004,78.643023
2765,540,2004,279.079664
2766,520,2004,151.859029
2767,520,2004,187.270402
2768,520,2004,479.331618
2769,520,2004,86.227743
2770,540,2004,47.76767
2771,540,2004,63.850183
2772,540,2004,19.089949
2773,520,2004,32.989472
2774,520,2004,50.033302
2775,520,2004,319.936658
2776,540,2004,25.945913
2777,520,2004,656.438078
2778,540,2004,47.614989
2779,520,2004,668.911854
2780,540,2004,40.875787
2781,520,2004,332.030925
2782,520,2004,30.617643
2783,540,2004,20.70309
2784,520,2004,462.292599
2785,540,2004,89.139129
2786,540,2004,21.460099
2787,540,2004,57.729178
2788,520,2004,2043.447459
2789,520,2004,17.504409
2790,520,2004,388.868279
2791,520,2004,147.212392
2792,520,2004,537.313341
2793,540,2004,35.224285
2794,520,2004,552.17865
2795,430,2004,635.615253
2796,540,2004,85.140089
2797,520,2004,3618.517563
2798,520,2004,109.745028
2799,540,2004,27.950811
2800,520,2004,1077.955295
2801,520,2004,2500.275901
2802,520,2004,69.953503
2803,430,2004,1658.835648
2804,540,2004,72.664497
2805,520,2004,114.755026
2806,520,2004,599.027882
2807,520,2004,843.372445
2808,520,2004,829.208747
2809,520,2004,577.369536
2810,520,2004,952.891687
2811,520,2004,594.34494
2812,420,2004,1655.267418
2813,520,2004,1644.833726
2814,540,2004,23.174028
2815,540,2004,59.744244
2816,430,2004,140.931646
2817,540,2004,85.804705
2818,520,2004,108.203522
