Year,Zone Code,Zone Name,Sample Id,Date,Postcode,Parameter,PCV,Result,Units
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1960456,04-Feb-14,BT21 0LL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1960624,05-Feb-14,BT22 2TP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1960764,06-Feb-14,BT21 0LN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1961775,10-Feb-14,BT18 0AL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1961933,11-Feb-14,BT23 8LQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1962089,12-Feb-14,BT23 8RQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1962228,13-Feb-14,BT23 8JT,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1962575,17-Feb-14,BT23 7BP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1962772,18-Feb-14,BT18 0PL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1964998,19-Feb-14,BT23 7LR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1965145,20-Feb-14,BT23 7AF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1965490,24-Feb-14,BT22 1JX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1965653,25-Feb-14,BT23 8PB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1968767,26-Feb-14,BT22 1NB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1968888,27-Feb-14,BT18 0AW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1969465,03-Mar-14,BT23 4ST,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1969688,04-Mar-14,BT18 0HX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1973796,05-Mar-14,BT18 9BG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1973972,06-Mar-14,BT23 8FP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1974330,10-Mar-14,BT23 8NN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1974493,11-Mar-14,BT23 7AJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1976508,12-Mar-14,BT23 7NX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1976644,13-Mar-14,BT22 1EA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1977071,18-Mar-14,BT23 5DZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1979829,19-Mar-14,BT22 2RB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1979998,20-Mar-14,BT22 2AX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1980126,21-Mar-14,BT23 5NX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1980355,24-Mar-14,BT23 5JA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1980538,25-Mar-14,BT22 2BU,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1983479,26-Mar-14,BT22 1PW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1983614,27-Mar-14,BT23 4PN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1984074,31-Mar-14,BT23 5LJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1984221,01-Apr-14,BT19 1UT,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987097,02-Apr-14,BT23 8HL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987211,03-Apr-14,BT23 5DY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987560,07-Apr-14,BT22 1JT,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987744,08-Apr-14,BT22 2GJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1990925,09-Apr-14,BT23 8EX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1991078,10-Apr-14,BT23 4RG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1991409,14-Apr-14,BT22 2FS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1991598,15-Apr-14,BT23 8QS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1994123,16-Apr-14,BT19 1LJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1994252,17-Apr-14,BT23 4BG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1994441,18-Apr-14,BT22 1NR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1997589,23-Apr-14,BT23 4WR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1997773,24-Apr-14,BT23 7NX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1997929,25-Apr-14,BT23 8WN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1998299,28-Apr-14,BT23 4PY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1998477,29-Apr-14,BT22 1DR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2001322,30-Apr-14,BT19 1WF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2001890,06-May-14,BT22 2SL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2005164,07-May-14,BT18 0PN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2005331,08-May-14,BT23 4HA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2005502,09-May-14,BT23 8EX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2005741,12-May-14,BT23 5EW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2005914,13-May-14,BT23 4TJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2009090,14-May-14,BT23 4NL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2009266,16-May-14,BT19 1TW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2009598,19-May-14,BT22 1JA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2009764,20-May-14,BT22 1JN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2012359,21-May-14,BT22 1ES,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2012504,22-May-14,BT23 4NW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2012954,27-May-14,BT22 1EA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2015596,28-May-14,BT22 1LF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2015752,29-May-14,BT22 2QB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2015887,30-May-14,BT23 4JS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2016258,02-Jun-14,BT23 4PD,Total coliforms,0,36,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2020714,03-Jun-14,BT23 4AB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2019151,04-Jun-14,BT22 2BY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2020431,05-Jun-14,BT22 1BJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2021061,09-Jun-14,BT23 5AP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2021230,10-Jun-14,BT23 4WR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2023123,11-Jun-14,BT23 5RQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2023239,12-Jun-14,BT23 8DF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2023577,16-Jun-14,BT22 2DB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2023745,17-Jun-14,BT22 2NG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2026732,18-Jun-14,BT23 8GD,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2026869,19-Jun-14,BT22 1BL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2027182,23-Jun-14,BT22 2DG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2027335,24-Jun-14,BT22 2EZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2032764,25-Jun-14,BT23 5LG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2032885,26-Jun-14,BT23 4JD,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2033817,30-Jun-14,BT22 2EE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2037646,02-Jul-14,BT23 7XU,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2038101,03-Jul-14,BT22 2ST,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2037976,03-Jul-14,BT22 2AD,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2038895,07-Jul-14,BT22 1PY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2039104,08-Jul-14,BT22 2FA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2039259,09-Jul-14,BT23 5QH,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2039423,10-Jul-14,BT22 2NY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2039561,11-Jul-14,BT22 1LX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2041129,16-Jul-14,BT23 4AT,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2041302,17-Jul-14,BT23 8FJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2041465,18-Jul-14,BT23 7QP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2041682,21-Jul-14,BT22 1HH,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2041876,22-Jul-14,BT23 5LB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2045146,23-Jul-14,BT21 0NE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2045343,24-Jul-14,BT23 4EF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2045768,28-Jul-14,BT22 2HZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2045930,29-Jul-14,BT23 8NN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2048748,30-Jul-14,BT23 7DN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2048879,31-Jul-14,BT19 1TX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2049255,04-Aug-14,BT23 4WF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2049416,05-Aug-14,BT23 4ST,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2051638,06-Aug-14,BT22 1BJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2051802,07-Aug-14,BT23 7EU,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2052152,11-Aug-14,BT22 1UP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2052356,12-Aug-14,BT23 4WU,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2054294,13-Aug-14,BT22 1TW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2054445,14-Aug-14,BT23 8XA,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2054770,18-Aug-14,BT23 8GB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2054918,19-Aug-14,BT23 7BN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2057094,20-Aug-14,BT23 8XB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2057247,21-Aug-14,BT23 5AZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2057652,26-Aug-14,BT22 1RR,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2060360,27-Aug-14,BT22 2XB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2060492,28-Aug-14,BT23 4RB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2060603,29-Aug-14,BT23 4WY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2061004,01-Sep-14,BT23 5WL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2061175,02-Sep-14,BT23 8YE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2063891,03-Sep-14,BT22 2NZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2064020,04-Sep-14,BT23 5ER,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2064418,08-Sep-14,BT22 1AW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2064562,09-Sep-14,BT22 2HL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2067519,10-Sep-14,BT23 8WS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2067661,11-Sep-14,BT22 1LE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2068013,15-Sep-14,BT22 1GH,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2068214,16-Sep-14,BT23 7JQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2071078,17-Sep-14,BT22 2JJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2071241,18-Sep-14,BT23 4TQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2071590,22-Sep-14,BT22 2PL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2071746,23-Sep-14,BT23 4RW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2074293,24-Sep-14,BT23 4GE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2074418,26-Sep-14,BT23 8ZG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2074853,29-Sep-14,BT23 8QZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2074999,30-Sep-14,BT23 5DZ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2077819,01-Oct-14,BT23 4RB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2077976,03-Oct-14,BT18 0JJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2078292,06-Oct-14,BT22 1RY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2078490,07-Oct-14,BT22 2RG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2087259,08-Oct-14,BT23 7ET,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2087270,09-Oct-14,BT23 7BL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2087297,13-Oct-14,BT23 8XP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088295,14-Oct-14,BT23 8LY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088307,15-Oct-14,BT22 2RS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088322,16-Oct-14,BT22 1QP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088390,20-Oct-14,BT18 0HQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088426,21-Oct-14,BT18 0HJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088574,22-Oct-14,BT19 1TP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2088727,23-Oct-14,BT23 8TD,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2089075,27-Oct-14,BT22 2DP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2089232,28-Oct-14,BT22 1BJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2092010,29-Oct-14,BT23 5RN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2092132,30-Oct-14,BT23 8ZG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2092686,03-Nov-14,BT22 1LL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2092869,04-Nov-14,BT22 2QF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2095834,05-Nov-14,BT23 5UW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2096001,06-Nov-14,BT22 2XB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2096337,10-Nov-14,BT23 7UG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2096515,11-Nov-14,BT23 4YE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2099391,12-Nov-14,BT23 5LB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2099523,13-Nov-14,BT22 1TL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2099912,17-Nov-14,BT23 8RW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2100071,18-Nov-14,BT23 8WJ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2103170,19-Nov-14,BT23 4WB,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2103313,20-Nov-14,BT19 1WF,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2103605,24-Nov-14,BT22 2GS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2103767,25-Nov-14,BT22 2NW,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2106052,26-Nov-14,BT21 0LS,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2106735,27-Nov-14,BT23 4QY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2107191,01-Dec-14,BT23 4HN,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2107367,02-Dec-14,BT23 5BH,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2109988,03-Dec-14,BT19 1TP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2110116,04-Dec-14,BT23 7NX,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2118248,05-Dec-14,BT22 1ND,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2110465,08-Dec-14,BT23 5LT,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2110670,09-Dec-14,BT23 8FE,Total coliforms,0,>100,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2116671,10-Dec-14,BT22 2LQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2113515,11-Dec-14,BT22 1BE,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2113636,12-Dec-14,BT22 2TY,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2113852,15-Dec-14,BT22 1LL,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2114053,16-Dec-14,BT22 2RP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2119412,17-Dec-14,BT19 1UE,Total coliforms,0,10,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2119524,18-Dec-14,BT22 1RP,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2119686,19-Dec-14,BT22 2SQ,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-2120221,29-Dec-14,BT23 8XG,Total coliforms,0,0,No./100 ml
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1951499,06-Jan-14,BT23 8QP,Turbidity,4,0.4,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1952128,13-Jan-14,BT23 7GY,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1952277,14-Jan-14,BT22 1JD,Turbidity,4,0.6,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1952749,20-Jan-14,BT23 4GJ,Turbidity,4,0.5,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1953359,27-Jan-14,BT23 4NB,Turbidity,4,0.3,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1953498,28-Jan-14,BT23 4RE,Turbidity,4,0.4,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1960275,03-Feb-14,BT23 4PN,Turbidity,4,0.8,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1961775,10-Feb-14,BT18 0AL,Turbidity,4,0.3,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1961933,11-Feb-14,BT23 8LQ,Turbidity,4,0.3,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1962575,17-Feb-14,BT23 7BP,Turbidity,4,0.4,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1965490,24-Feb-14,BT22 1JX,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1965653,25-Feb-14,BT23 8PB,Turbidity,4,0.1,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1969465,03-Mar-14,BT23 4ST,Turbidity,4,0.1,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1974330,10-Mar-14,BT23 8NN,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1974493,11-Mar-14,BT23 7AJ,Turbidity,4,0.1,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1977071,18-Mar-14,BT23 5DZ,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1980355,24-Mar-14,BT23 5JA,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1980538,25-Mar-14,BT22 2BU,Turbidity,4,0.1,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1984074,31-Mar-14,BT23 5LJ,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987560,07-Apr-14,BT22 1JT,Turbidity,4,0.1,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1987744,08-Apr-14,BT22 2GJ,Turbidity,4,0.2,NTU
2014,ZS0404,Drumaroad Ards,ZS0404AE-14-1991409,14-Apr-14,BT22 2FS,Turbidity,4,0.1,NTU
