SAMPLENO,AG,AL,AS_,AU,BA,BE,BI,BR,CD,CE,CO,CR,CS,CU,HO,K,LA,LI,LU,MN,MO,ND,NI,P,PB,PD,PT,RB,RH,SB,SE,SN,SR,TH,TI,TL,U,V,W,Y,ZN,ZR,B,CA,FE,MG,NA,SI,SO4,EASTING,NORTHING
565763,0.0000,7.3300,0.2400,0.0000,0.6600,0.0200,0.0000,120.0000,0.0000,,0.0800,0.4200,0.0000,0.7700,0.0010,2.2900,0.0070,0.0400,,3.4700,0.0400,,0.5100,40.3000,0.0100,0.0000,0.0000,1.7400,0.0000,0.0300,0.0800,0.0500,0.0243,0.0000,2.2500,0.0100,0.0300,2.3300,0.0000,0.0330,0.9700,0.0500,0.0099,29.0000,0.0310,18.5000,16.6000,10.5000,7.3700,332755,414115
565764,0.0000,11.8000,0.2500,0.0000,0.4200,0.0100,0.0000,116.0000,0.0000,,0.1500,0.5900,0.0000,1.4100,0.0020,2.4500,0.0050,0.0600,,18.2000,0.0600,,0.8600,85.8000,0.0100,0.0000,0.0000,1.3900,0.0000,0.0400,0.1400,0.0500,0.0269,0.0000,2.4300,0.0000,0.0500,3.8200,0.0000,0.0530,0.4800,0.0900,0.0093,43.4000,0.2290,19.0000,14.8000,10.4000,10.6000,316693,405252
565765,0.0000,13.6000,0.2100,0.0000,0.5000,0.0100,0.0000,130.0000,0.0000,,0.1200,0.5700,0.0000,1.3600,0.0020,2.2800,0.0040,0.0500,,21.9000,0.0500,,0.6900,91.4000,0.0100,0.0000,0.0000,1.3900,0.0000,0.0300,0.1700,0.0700,0.0278,0.0000,2.6000,0.0000,0.0400,2.7900,0.0000,0.0510,0.7600,0.0900,0.0074,39.0000,0.1590,19.3000,13.0000,11.0000,9.2900,318580,405159
565767,0.0000,8.9100,0.4600,0.0000,3.5800,0.0000,0.0000,85.9000,0.0100,,0.1000,0.7600,0.0000,0.7700,0.0020,2.1600,0.0170,3.2400,,5.3200,0.2400,,1.4900,103.0000,0.0200,0.0000,0.0000,2.2400,0.0100,0.0400,0.0900,0.0600,0.4140,0.0000,2.5100,0.0100,0.2200,2.5000,0.0000,0.0470,2.8100,0.0800,0.0528,68.5000,0.0250,15.2000,18.1000,8.6900,89.4000,336012,405828
565768,0.0000,"2,186.0000",0.7300,0.0100,48.0000,0.0300,0.0000,152.0000,0.0100,,7.2800,4.3900,0.0100,2.6900,0.0500,0.5600,0.2630,0.2200,,"2,050.0000",0.0200,,11.7000,11.3000,0.5100,0.0300,0.0000,0.7100,0.0000,0.0600,0.2400,0.0000,0.0402,0.0000,12.3000,0.0100,0.0200,4.1300,0.0000,1.1800,49.4000,0.8500,0.0219,11.0000,7.9910,13.3000,13.5000,7.5300,3.4500,333038,412291
565769,0.0000,8.1700,0.2000,0.0000,7.5000,0.0000,0.0000,98.9000,0.0000,,0.0700,0.3000,0.0000,0.8000,0.0010,1.2900,0.0030,0.0300,,1.6900,0.0900,,0.6800,47.6000,0.0100,0.0000,0.0000,0.9900,0.0000,0.0500,0.0900,0.0700,0.0247,0.0000,2.1200,0.0000,0.0600,2.8100,0.0000,0.0380,0.4000,0.0500,0.0083,35.0000,0.0090,19.7000,13.8000,9.5700,8.2500,330388,413189
565770,0.0000,10.0000,0.2500,0.0000,0.3000,0.0100,0.0000,92.7000,0.0000,,0.2100,0.5300,0.0000,0.6600,0.0020,3.6500,0.0050,0.0400,,28.7000,0.0400,,1.4200,127.0000,0.0100,0.0000,0.0000,2.3700,0.0000,0.0300,0.1000,0.0300,0.0240,0.0000,2.5800,0.0000,0.0300,3.3200,0.0000,0.0500,0.4300,0.0900,0.0074,28.6000,0.0930,18.0000,14.1000,10.1000,4.3100,330175,410216
565771,0.0000,6.7900,0.1800,0.0000,0.5200,0.0100,0.0000,99.3000,0.0000,,0.1000,0.4700,0.0000,0.3100,0.0010,0.9300,0.0050,0.0500,,23.4000,0.0200,,0.4400,12.3000,0.0100,0.0000,0.0000,0.8900,0.0000,0.0200,0.0800,0.0400,0.0263,0.0000,2.0500,0.0000,0.0200,1.6400,0.0000,0.0330,0.4700,0.0300,0.0073,24.5000,0.2090,17.1000,13.3000,10.1000,10.3000,336651,398903
565772,0.0000,32.7000,0.2300,0.0000,0.8500,0.0100,0.0000,105.0000,0.0000,,3.1500,0.4200,0.0000,0.3800,0.0070,0.6000,0.0130,0.0700,,"1,704.0000",0.0300,,1.8900,14.4000,0.0100,0.0100,0.0000,0.6800,0.0000,0.0300,0.1900,0.0500,0.0225,0.0000,3.2600,0.0000,0.0100,0.9100,0.0000,0.2010,0.9700,0.2900,0.0042,28.8000,8.3920,16.1000,11.4000,11.1000,5.6200,316144,402103
565773,0.0000,21.4000,0.2500,0.0000,0.2200,0.0000,0.0000,88.9000,0.0000,,0.1000,0.5900,0.0000,0.4900,0.0030,0.3000,0.0090,0.0900,,12.8000,0.0200,,1.1500,5.8000,0.0200,0.0100,0.0000,0.3600,0.0000,0.0400,0.0600,0.0600,0.0144,0.0000,2.1400,0.0100,0.0200,1.2200,0.0000,0.0820,0.7200,0.1100,0.0051,22.9000,0.3730,12.9000,8.8600,7.4200,4.6100,326713,412134
565774,0.0000,23.0000,0.1700,0.0000,0.4700,0.0000,0.0000,101.0000,0.0000,,0.2500,0.6900,0.0000,1.1100,0.0040,0.9000,0.0110,0.0400,,96.2000,0.0500,,1.0800,20.8000,0.0100,0.0000,0.0000,0.6200,0.0000,0.0300,0.1300,0.0400,0.0199,0.0000,2.4700,0.0000,0.0200,2.8700,0.0000,0.0980,0.5800,0.1400,0.0053,28.4000,0.3640,15.7000,11.3000,10.6000,7.5700,318555,403531
565775,0.0000,14.6000,0.2000,0.0100,0.6400,0.0100,0.0000,112.0000,0.0000,,0.0600,0.6700,0.0000,1.1800,0.0020,1.9800,0.0050,0.0300,,1.5000,0.0300,,0.6500,73.8000,0.0000,0.0100,0.0000,1.1100,0.0000,0.0200,0.0600,0.0400,0.0160,0.0000,2.7300,0.0000,0.0300,3.9900,0.0000,0.0440,1.0400,0.1000,0.0084,31.2000,0.0220,18.1000,11.3000,9.8400,9.6700,322976,410666
565776,0.0000,29.5000,0.1800,0.0000,0.2600,0.0100,0.0000,83.1000,0.0000,,0.1000,1.3500,0.0000,0.2600,0.0020,0.7000,0.0080,0.0300,,14.0000,0.0100,,0.2300,10.8000,0.0100,0.0000,0.0000,0.4100,0.0000,0.0100,0.1000,0.0300,0.0062,0.0000,2.9800,0.0000,0.0100,3.2900,0.0000,0.0560,0.4400,0.0700,0.0059,20.8000,0.1260,14.5000,9.5000,9.9000,7.2200,324222,409684
565777,0.0000,2.2800,0.5200,0.0000,6.7200,0.0200,0.0000,62.3000,0.0000,,0.0400,0.8600,0.0000,0.3700,0.0010,1.5300,0.0060,1.5300,,5.7300,0.0600,,0.2800,60.2000,0.0100,0.0000,0.0000,1.5200,0.0000,0.0300,0.1000,0.0500,0.2040,0.0000,1.7500,0.0100,0.1800,1.9500,0.0000,0.0220,0.5500,0.0400,0.0205,57.7000,0.0160,13.3000,11.4000,7.0100,15.6000,335612,408020
565778,0.0000,12.8000,0.2400,0.0000,0.1900,0.0200,0.0000,54.4000,0.0100,,0.0700,0.8700,0.0100,0.7500,0.0020,0.4300,0.0080,0.0400,,6.4600,0.0200,,0.8700,11.3000,0.0100,0.0000,0.0000,0.5100,0.0000,0.0300,0.1100,0.0300,0.0190,0.0000,1.9700,0.0000,0.0100,1.5000,0.0000,0.0520,0.8500,0.0600,0.0075,15.3000,0.0230,16.0000,9.6800,8.1400,5.7900,331698,410910
565779,0.0000,96.4000,0.3700,0.0000,0.7200,0.0200,0.0000,81.3000,0.0200,,1.2100,1.7900,0.0000,2.8400,0.0120,2.3100,0.0440,0.0800,,142.0000,0.0500,,3.2100,178.0000,0.1300,0.0100,0.0000,1.1800,0.0000,0.0400,0.1700,0.0300,0.0235,0.0000,5.6900,0.0100,0.0100,4.0900,0.0000,0.3540,13.4000,0.2600,0.0159,20.5000,0.7290,10.3000,12.1000,10.4000,10.6000,315120,402822
565780,0.0000,35.4000,0.3600,0.0000,0.3200,0.0100,0.0000,86.5000,0.0200,,0.0500,0.6100,0.0100,0.5700,0.0020,0.8300,0.0140,0.1200,,4.3100,0.0200,,0.5100,37.5000,0.1000,0.0000,0.0000,0.6200,0.0000,0.0500,0.1100,0.0500,0.0120,0.0000,2.1100,0.0100,0.0200,2.1500,0.0000,0.0790,1.8200,0.0700,0.0070,19.0000,0.1680,11.8000,9.6900,6.5200,5.2300,321131,408359
565781,0.0000,16.5000,0.3000,0.0000,0.7100,-0.0100,0.0000,92.4000,0.0000,,0.0500,0.8700,0.0000,0.5000,0.0010,1.1200,0.0060,0.1000,,2.5200,0.0300,,0.4800,28.8000,0.0200,0.0000,0.0000,0.9400,0.0000,0.0400,0.1300,0.0500,0.0244,0.0000,2.1900,0.0100,0.0300,2.5400,0.0000,0.0380,0.9900,0.0600,0.0095,27.6000,0.1170,15.4000,11.3000,8.7300,8.0300,327324,414060
565782,0.0000,4.6100,0.2300,0.0000,0.3200,0.0300,0.0000,100.0000,0.0000,,0.0400,0.7400,0.0000,0.9100,0.0010,0.9100,0.0020,0.0800,,6.4500,0.0200,,0.0700,34.2000,0.0000,0.0000,0.0000,0.5500,0.0000,0.0200,0.0700,0.0400,0.0122,0.0000,2.4700,0.0000,0.0500,5.8300,0.0000,0.0310,0.5900,0.0300,0.0108,50.0000,0.0080,19.6000,15.6000,11.3000,10.4000,315340,406010
565783,0.0000,9.2000,0.2200,0.0000,0.5100,0.0200,0.0000,164.0000,0.0000,,0.0900,1.0700,0.0000,1.2100,0.0020,2.1000,0.0050,0.0300,,33.4000,0.0200,,1.0400,19.0000,0.0100,0.0000,0.0000,0.9100,0.0000,0.0200,0.1900,0.0500,0.0338,0.0000,2.5000,0.0000,0.0200,2.4900,0.0000,0.0560,0.7400,0.0900,0.0097,36.5000,0.1610,18.9000,12.9000,10.5000,13.3000,316139,408110
565784,0.0000,52.3000,0.3300,0.0000,0.1400,0.0500,0.0000,45.1000,0.0600,,0.0800,1.2900,0.0000,0.4700,0.0040,0.2300,0.0170,0.2800,,1.5400,0.0500,,0.5300,17.8000,0.1000,0.0000,0.0000,0.1800,0.0000,0.0700,0.1700,0.0500,0.0072,0.0100,2.2300,0.0300,0.0100,2.2600,0.0000,0.1010,1.7900,0.0700,0.0049,13.9000,0.1490,8.6800,8.2500,8.2400,4.9600,320587,410361
565785,0.0000,15.0000,0.3500,0.0000,0.3200,0.0200,0.0000,94.9000,0.0100,,0.0900,0.9900,0.0000,0.8900,0.0020,1.6700,0.0050,0.0500,,13.6000,0.0400,,0.7100,111.0000,0.0200,0.0000,0.0000,1.4600,0.0000,0.0300,0.1600,0.0500,0.0153,0.0000,2.7400,0.0100,0.0200,3.4200,0.0000,0.0450,0.8900,0.0700,0.0082,27.3000,0.0760,16.7000,12.0000,9.7400,6.1800,329902,411567
565786,0.0000,10.6000,0.2600,0.0000,0.5000,0.0200,0.0000,108.0000,0.0000,,0.0900,0.7200,0.0000,1.2300,0.0020,2.7300,0.0040,0.0700,,5.8200,0.0500,,0.6100,97.8000,0.0100,0.0000,0.0000,1.5800,0.0000,0.0400,0.1500,0.0300,0.0226,0.0000,2.5500,0.0000,0.0400,3.9900,0.0000,0.0410,0.7900,0.0700,0.0095,38.4000,0.0890,19.1000,13.2000,10.3000,9.7600,317351,405833
565787,0.0000,11.0000,0.1900,0.0000,0.4800,0.0300,0.0000,111.0000,0.0000,,0.0700,0.7300,0.0000,0.3600,0.0010,0.2500,0.0040,0.0300,,11.2000,0.0100,,0.0600,7.1700,0.0200,0.0000,0.0000,0.1400,0.0000,0.0100,0.2000,0.0400,0.0093,0.0000,2.0500,0.0000,0.0600,4.5900,0.0000,0.0290,0.3200,0.0200,0.0094,41.1000,0.0350,18.4000,12.9000,8.7800,8.9800,320670,408933
565788,0.0000,9.7700,0.6500,0.0000,5.9900,0.0200,0.0000,51.5000,0.0000,,0.1500,0.5000,0.0000,3.9800,0.0010,12.5000,0.0080,0.1200,,0.5800,0.3400,,2.1100,143.0000,0.0100,0.0000,0.0000,11.6000,0.0000,0.1900,0.1400,0.0400,0.1380,0.0000,1.7000,0.0100,0.1400,5.6100,0.0100,0.0270,1.4100,0.0600,0.0160,62.5000,0.0140,13.1000,14.2000,5.2800,48.7000,334836,409291
565789,0.0000,39.6000,0.2600,0.0000,0.4000,0.0200,0.0000,102.0000,0.0100,,0.1500,1.4800,0.0000,3.0600,0.0070,1.0000,0.0270,0.1800,,16.5000,0.0500,,3.7900,26.9000,0.0200,0.0100,0.0000,0.7500,0.0000,0.0400,0.1900,0.0500,0.0212,0.0000,4.6900,0.0000,0.0400,2.6900,0.0000,0.2000,1.1800,0.2500,0.0080,30.7000,0.2760,18.1000,9.6200,17.6000,13.3000,320278,409476
565790,0.0000,3.2200,0.2400,0.0000,1.0100,0.0100,0.0000,62.2000,0.0000,,-0.0100,2.9500,0.0000,-0.0200,0.0000,0.4100,0.0050,0.3300,,0.6200,0.0300,,-0.1600,17.8000,0.0000,0.0000,0.0000,0.3000,0.0000,0.0100,0.0800,0.0700,0.0308,0.0000,1.7700,0.0000,0.0700,3.4400,0.0000,0.0100,0.4600,0.0000,0.0087,32.6000,0.0050,12.5000,11.7000,8.4000,9.4800,334983,410352
565791,0.0000,3.7000,0.2400,0.0000,0.7600,0.0000,0.0000,118.0000,0.0000,,0.0300,0.6800,0.0000,0.6100,0.0010,1.8000,0.0070,0.0500,,1.1200,0.0300,,0.2800,142.0000,0.0100,0.0000,0.0000,1.1900,0.0000,0.0200,0.0800,0.0200,0.0326,0.0000,2.4700,0.0000,0.0400,2.1000,0.0000,0.0210,0.9600,0.0200,0.0134,33.0000,0.0080,19.8000,15.8000,10.4000,11.4000,331971,414503
565792,0.0000,35.0000,0.3900,0.0000,0.3300,0.0100,0.0000,88.4000,0.0100,,0.0500,0.9000,0.0100,0.6500,0.0030,0.9500,0.0140,0.1000,,3.8100,0.0200,,0.4900,41.1000,0.0700,0.0000,0.0000,0.6600,0.0000,0.0400,0.1200,0.0500,0.0126,0.0000,2.1800,0.0100,0.0200,2.5100,0.0000,0.0820,1.8400,0.0600,0.0071,19.7000,0.1390,12.0000,9.8200,7.0900,5.7000,320054,408223
565793,0.0000,8.3900,0.1600,0.0000,0.5400,0.0100,0.0000,75.7000,0.0000,,0.1600,0.4600,0.0000,1.8100,0.0030,0.5700,0.0070,0.0200,,9.0100,0.0200,,1.1100,6.2000,0.0000,0.0000,0.0000,0.4600,0.0000,0.0200,0.1300,0.0600,0.0323,0.0000,1.5300,0.0000,0.0900,3.8300,0.0000,0.0880,2.8600,0.0700,0.0052,31.3000,0.0330,17.9000,11.3000,5.2900,12.4000,315244,401560
565794,0.0000,13.4000,0.1800,0.0000,0.3000,0.0100,0.0000,88.6000,0.0000,,0.0400,0.8500,0.0000,0.7100,0.0010,0.9700,0.0030,0.0300,,0.9300,0.0200,,0.2200,41.6000,0.0100,0.0000,0.0000,0.6700,0.0000,0.0200,0.1300,0.0500,0.0105,0.0000,1.9300,0.0000,0.0200,3.0800,0.0000,0.0310,1.0900,0.0400,0.0072,25.3000,0.0520,15.7000,11.3000,8.9600,7.3400,320119,408073
565795,0.0000,19.6000,0.2900,0.0000,0.3500,0.0200,0.0000,120.0000,0.0000,,0.1200,1.0000,0.0000,1.5800,0.0030,1.7900,0.0070,0.0400,,10.8000,0.0600,,1.3400,62.9000,0.0200,0.0000,0.0000,1.1100,0.0000,0.0300,0.1800,0.0400,0.0267,0.0000,2.7800,0.0000,0.0300,3.6500,0.0000,0.0720,1.2900,0.1200,0.0074,33.1000,0.1170,17.5000,12.2000,10.6000,8.4000,316514,404233
565797,0.0000,31.9000,0.3600,0.0000,0.2700,0.0000,0.0000,95.2000,0.0000,,0.1700,1.0100,0.0000,0.5900,0.0030,0.3400,0.0110,0.1100,,30.6000,0.0300,,1.2200,13.6000,0.0300,0.0100,0.0000,0.4000,0.0000,0.0400,0.2000,0.1900,0.0151,0.0100,2.5900,0.0100,0.0300,1.7400,0.0000,0.0850,1.1300,0.1900,0.0064,22.9000,0.3800,12.8000,9.0000,7.3800,4.5500,326764,411854
565798,0.0000,16.6000,0.2600,0.0000,0.3200,0.0100,0.0000,96.5000,0.0000,,0.0400,0.8800,0.0000,0.0800,0.0010,0.3300,0.0030,0.0400,,6.6700,0.0100,,0.2500,6.4700,0.0100,0.0000,0.0000,0.2600,0.0000,0.0200,0.1000,0.0600,0.0080,0.0000,2.1600,0.0000,0.0100,1.9800,0.0000,0.0330,0.7400,0.0300,0.0056,22.5000,0.0580,14.5000,10.8000,9.7500,4.8900,325772,411853
565799,0.0000,45.6000,0.2600,0.0000,0.7600,0.0200,0.0000,92.4000,0.0100,,0.1000,0.7500,0.0000,0.4700,0.0020,1.2300,0.0080,0.0700,,19.9000,0.0200,,0.5900,36.0000,0.0200,0.0000,0.0000,0.9900,0.0000,0.0300,0.1100,0.0400,0.0153,0.0000,2.1000,0.0100,0.0200,2.0600,0.0000,0.0480,1.1000,0.0500,0.0073,21.6000,0.1380,13.5000,10.1000,7.3800,5.9300,323433,410850
565800,0.0000,15.1000,0.2400,0.0000,0.2000,0.0100,0.0000,65.4000,0.0000,,0.0500,1.2800,0.0100,0.4600,0.0010,0.5700,0.0040,0.0200,,1.8600,0.0200,,0.6500,17.4000,0.0100,0.0000,0.0000,0.5900,0.0000,0.0200,0.0600,0.0400,0.0109,0.0000,2.1600,0.0000,0.0100,2.5700,0.0000,0.0340,0.7600,0.0400,0.0066,15.7800,0.0290,14.9500,10.0400,9.5450,5.5200,331478,411170
565801,0.0000,4.9600,0.8800,0.0000,31.0000,0.0000,0.0000,117.0000,0.0100,,0.1800,0.4100,0.0000,1.6100,0.0020,6.4400,0.0170,1.8800,,15.9000,1.3600,,1.8800,105.0000,0.0200,0.0000,0.0000,2.8500,0.0000,0.1100,0.1800,0.1200,0.1990,0.0100,1.6600,0.0000,0.2700,0.3400,0.0000,0.0530,1.1400,0.0700,0.0258,64.2000,0.0700,15.4000,13.1000,5.8800,15.4000,292806,348053
565802,0.0000,215.0000,1.3500,0.0000,7.6700,0.0200,0.0000,108.0000,0.0100,,0.6800,0.8100,0.0200,1.2700,0.0070,7.7600,0.0690,0.9800,,206.0000,0.6200,,3.8400,"1,590.0000",0.2200,0.0100,0.0000,5.6900,0.0000,0.2200,0.2000,0.0600,0.1560,0.0100,9.7200,0.0000,0.1900,3.5000,0.0100,0.1820,2.7800,0.2100,0.0875,49.6000,0.3410,16.6000,26.0000,8.9900,38.1000,308669,355922
565803,0.0000,12.8000,1.6000,0.0000,26.6000,0.0100,0.0000,79.6000,0.0100,,0.1300,0.2300,0.0000,1.8800,0.0020,5.6800,0.0370,1.2300,,39.9000,0.8300,,1.6600,306.0000,0.0500,0.0000,0.0000,1.9700,0.0000,0.2400,0.1400,0.0800,0.1440,0.0000,1.9100,0.0100,0.2200,2.0700,0.0000,0.0680,0.9500,0.0500,0.0343,48.0000,0.0820,12.9000,18.6000,4.6800,21.9000,293515,347608
565804,0.0000,8.4900,1.7200,0.0000,48.9000,0.0100,0.0000,125.0000,0.0100,,0.2800,0.3400,0.0000,1.2700,0.0020,8.1800,0.0280,1.3000,,199.0000,0.9200,,1.7000,232.0000,0.0600,0.0000,0.0000,3.1900,0.0000,0.1600,0.2100,0.2500,0.2130,0.0100,2.1800,0.0000,0.3800,1.1200,0.0000,0.0560,1.6500,0.0800,0.0396,68.0000,0.1250,16.3000,18.8000,5.8500,20.8000,292269,349903
565805,0.0000,15.7000,1.4200,0.0000,20.3000,0.0100,0.0000,113.0000,0.0100,,0.8600,0.6800,0.0100,6.3200,0.0040,20.6000,0.0510,0.9800,,212.0000,0.6500,,3.9800,895.0000,0.0900,0.0000,0.0000,18.2000,0.0000,0.1300,0.2200,0.0900,0.1560,0.0100,5.0100,0.0100,0.2800,2.8400,0.0000,0.1100,6.6600,0.1600,0.0259,46.5000,0.3740,14.3000,16.2000,6.8900,17.5000,289656,368666
565806,0.0000,15.7000,0.9300,0.0000,26.7000,0.0000,0.0000,92.1000,0.0200,,1.0300,0.4900,0.0000,1.5800,0.0060,8.7800,0.0450,0.7400,,993.0000,0.3700,,3.2600,254.0000,0.0700,0.0100,0.0000,7.5900,0.0000,0.1200,0.2000,0.0900,0.0661,0.0000,4.2300,0.0000,0.5000,11.2000,0.0100,0.1710,3.5100,0.2000,0.0277,57.9000,0.1630,27.7000,26.3000,13.1000,29.8000,305556,354284
565807,0.0000,9.2800,2.9000,0.0000,25.3000,0.0100,0.0000,192.0000,0.0100,,0.4600,0.9300,0.0200,1.5600,0.0020,11.2000,0.0170,1.3700,,62.4000,1.0500,,3.5100,347.0000,0.0400,0.0100,0.0000,4.8300,0.0100,0.2400,0.1900,0.0900,0.2370,0.0000,2.5400,0.0100,0.6100,1.7600,0.0100,0.0530,1.8300,0.2100,0.0580,65.8000,0.0730,19.0000,20.7000,6.4700,36.1000,295052,346804
565808,0.0000,7.5700,0.6200,0.0000,24.6000,0.0200,0.0000,105.0000,0.0100,,0.4000,0.4300,0.0100,0.9000,0.0010,5.1000,0.0110,1.6400,,142.0000,0.3600,,2.1400,136.0000,0.0300,0.0000,0.0000,4.0500,0.0100,0.1400,0.2100,0.0900,0.2320,0.0000,2.1300,0.0100,0.3700,0.4800,0.0000,0.0340,3.1300,0.0500,0.0301,55.8000,0.1700,10.8000,16.6000,8.1100,26.0000,289696,366831
565809,0.0000,17.1000,1.1000,0.0000,50.3000,0.0100,0.0000,98.5000,0.0100,,0.5700,0.3000,0.0100,0.9000,0.0030,6.1200,0.0190,2.3500,,311.0000,0.4400,,1.6900,66.5000,0.7800,0.0000,0.0000,4.7400,0.0000,1.8400,0.1900,0.0700,0.2080,0.0100,1.5400,0.0100,0.2500,0.4500,0.0300,0.0630,3.3400,0.0800,0.0504,60.1000,2.1660,12.2000,12.8000,5.6100,34.7000,283021,364038
565812,0.0000,12.0000,1.0700,0.0000,23.2000,0.0200,0.0100,95.9000,0.0100,,0.4500,0.1300,0.0100,0.7900,0.0020,5.2000,0.0170,3.8300,,323.0000,2.8900,,1.9500,150.0000,0.0400,0.0000,0.0000,3.8600,0.0000,0.6000,0.1000,0.0800,0.1610,0.0200,2.0100,0.0000,0.3700,3.2100,0.0300,0.0510,1.8400,0.0900,0.0453,48.0000,0.1260,13.1000,28.1000,6.4700,31.9000,306872,355459
565813,0.0000,8.3500,1.0900,0.0000,18.6000,0.0000,0.0000,114.0000,0.0100,,0.2600,0.3400,0.0000,1.1400,0.0030,8.0600,0.0370,1.4900,,60.3000,0.9100,,1.8500,216.0000,0.0400,0.0000,0.0000,3.9100,0.0000,0.1000,0.2000,0.0600,0.2010,0.0100,2.5300,0.0000,0.3900,1.0200,0.0000,0.0790,1.3700,0.1200,0.0256,65.3000,0.1960,14.3000,15.7000,7.6000,11.8000,290431,346637
565814,0.0000,11.9000,0.4200,0.0000,58.1000,0.0200,0.0000,80.8000,0.0000,,0.1900,0.2200,0.0000,0.8500,0.0020,2.9300,0.0240,0.3600,,176.0000,0.2400,,0.3900,18.4000,0.0900,0.0000,0.0000,1.5900,0.0000,0.0800,0.1900,0.0700,0.2110,0.0100,1.0200,0.0000,0.4100,0.3700,0.0000,0.0580,3.4300,0.0800,0.0172,79.9000,0.2410,7.2000,8.4000,4.0700,13.4000,280986,367441
565815,0.0000,11.0000,2.1900,0.0100,32.5000,0.0500,0.0000,135.0000,0.0300,,4.8500,0.2300,0.0000,1.8000,0.0060,8.1000,0.0980,1.4400,,"4,070.0000",2.0400,,8.3400,50.0000,0.0800,0.0000,0.0000,4.7500,0.0000,0.1500,0.3300,0.1000,0.1890,0.0100,1.6100,0.0100,1.1900,0.4600,0.0000,0.1550,3.8400,0.1100,0.0145,48.1000,1.5760,12.6000,15.6000,5.1000,12.1000,304690,337190
565816,0.0000,9.2900,3.9600,0.0000,15.1000,0.0100,0.0000,187.0000,0.0100,,2.3600,0.1600,0.0400,0.4900,0.0030,29.6000,0.0290,2.9500,,"1,782.0000",1.3800,,5.7200,"1,442.0000",0.0200,0.0000,0.0000,19.6000,0.0100,0.2000,0.2100,0.0800,0.4120,0.0100,5.7000,0.0000,0.4400,1.0600,0.0100,0.0700,1.6800,0.1000,0.0302,71.2000,0.4120,18.3000,20.8000,6.3500,33.8000,295875,339540
565817,0.0000,11.8000,1.2900,0.0000,17.1000,0.0100,0.0000,106.0000,0.0300,,0.2900,0.3000,0.0100,2.1900,0.0030,9.8500,0.0470,1.0400,,55.1000,0.8700,,4.0300,193.0000,0.0600,0.0000,0.0000,5.6100,0.0000,0.1300,0.1000,0.0600,0.1490,0.0100,1.8300,0.0100,0.2700,0.9200,0.0000,0.0740,1.9700,0.0700,0.0192,42.0000,0.0990,10.5000,14.8000,5.4400,23.7000,296524,337907
565818,0.0000,11.3000,5.2600,0.0000,26.7000,0.0200,0.0000,170.0000,0.0200,,1.4900,0.1000,0.0100,2.1600,0.0030,35.1000,0.0340,1.0500,,138.0000,0.9300,,6.9300,"1,505.0000",0.0900,0.0000,0.0000,18.3000,0.0100,0.2200,0.2100,0.0800,0.2840,0.0100,5.7800,0.0100,0.3300,2.3700,0.0100,0.0810,3.8400,0.1300,0.0417,78.8000,0.1860,19.6000,24.1000,6.5200,13.9000,292312,344635
565819,0.0000,9.2200,0.8500,0.0000,67.9000,0.0100,0.0000,96.0000,0.0100,,0.2900,0.4000,0.0000,1.8500,0.0020,5.4600,0.0200,2.0700,,206.0000,0.4000,,1.4800,111.0000,0.0300,0.0000,0.0000,2.0600,0.0100,0.0900,0.1100,0.0600,0.2370,0.0100,1.7200,0.0000,0.5600,1.0100,0.0000,0.0650,2.6200,0.0800,0.0188,63.5000,0.3130,19.1000,10.9000,5.3500,18.4000,283149,359546
565820,0.0000,55.4000,1.3800,0.0000,40.6000,0.0400,0.0000,122.0000,0.0200,,0.7900,0.4400,0.0100,2.4600,0.0070,10.6000,0.1130,0.8300,,336.0000,0.8300,,2.5000,872.0000,0.3500,0.0100,0.0000,7.1200,0.0000,0.2000,0.1900,0.1000,0.1430,0.0200,4.8700,0.0100,0.1600,1.4000,0.0000,0.1990,13.1000,0.2800,0.0320,51.0000,0.7750,15.5000,27.7000,5.3100,20.9000,287039,362725
565821,0.0000,4.7800,0.8000,0.0000,19.1000,0.0100,0.0000,129.0000,0.0000,,0.6500,0.5000,0.0000,0.6900,0.0020,4.0200,0.0170,1.8500,,292.0000,0.7900,,1.8300,51.5000,0.0100,0.0000,0.0000,1.7300,0.0000,0.0600,0.1700,0.0800,0.1650,0.0100,1.7500,0.0000,0.0900,0.1700,0.0000,0.0510,1.3500,0.0800,0.0173,42.1000,0.2990,13.9000,14.1000,7.8500,10.3000,295548,341656
565823,0.0000,5.5000,1.3900,0.0000,61.0000,0.0300,0.0000,157.0000,0.0100,,0.1500,0.1500,0.0000,0.9400,0.0010,8.9800,0.0070,1.5100,,48.9000,0.8600,,0.4400,247.0000,0.0100,0.0000,0.0000,2.6300,0.0100,0.1100,0.2100,0.0600,0.3390,0.0000,1.8900,0.0000,1.0200,1.0500,0.0000,0.0250,0.6200,0.0500,0.0431,121.0000,0.0230,15.4000,14.6000,5.9300,21.6000,291109,350777
565824,0.0000,20.1000,0.5100,0.0000,29.3000,0.0400,0.0000,129.0000,0.0100,,1.2200,0.4200,0.0000,1.3600,0.0050,3.3000,0.0690,1.3400,,407.0000,0.1700,,2.6200,32.8000,0.0700,0.0100,0.0000,2.7100,0.0000,0.0600,0.1400,0.0700,0.1300,0.0200,1.9000,0.0100,0.2100,0.4800,0.0000,0.1320,1.4400,0.1400,0.0215,40.9000,1.7890,7.8100,9.5500,5.2900,15.6000,281878,363712
