Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2015,41385
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2016,43328
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2017,44035
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2018,44986
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2019,46024
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2020,47919
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2021,50407
Invercargill City,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2022,51415
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2013,3212
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2014,3389
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2015,3325
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2016,3258
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2017,3371
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2018,3479
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2019,3630
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2020,3687
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2021,3864
Invercargill City,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2022,4013
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2013,12199
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2014,12910
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2015,13336
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2016,13816
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2017,14345
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2018,14706
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2019,15251
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2020,15876
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2021,16572
Invercargill City,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2022,17181
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2013,4358
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2014,4284
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2015,4456
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2016,4770
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2017,4957
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2018,5178
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2019,5390
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2020,5578
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2021,5805
Invercargill City,A_Sources of operating funding,1005b_Interest & dividends from investments,2022,5913
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2013,7703
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2014,7585
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2015,7813
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2016,8005
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2017,8209
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2018,8459
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2019,8669
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2020,8884
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2021,8859
Invercargill City,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2022,9141
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2013,72403
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2014,76100
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2015,78134
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2016,81355
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2017,83239
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2018,85316
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2019,87675
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2020,91011
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2021,95036
Invercargill City,A_Sources of operating funding,1007_Total operating funding (A),2022,97396
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2013,55894
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2014,60605
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2015,60984
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2016,60524
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2017,62507
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2018,64619
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2019,66774
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2020,69072
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2021,71910
Invercargill City,B_Applications of operating funding,2001_Payments to staff & suppliers,2022,74372
Invercargill City,B_Applications of operating funding,2002_Finance costs,2013,3049
Invercargill City,B_Applications of operating funding,2002_Finance costs,2014,3237
Invercargill City,B_Applications of operating funding,2002_Finance costs,2015,3481
Invercargill City,B_Applications of operating funding,2002_Finance costs,2016,3754
Invercargill City,B_Applications of operating funding,2002_Finance costs,2017,3884
Invercargill City,B_Applications of operating funding,2002_Finance costs,2018,3645
Invercargill City,B_Applications of operating funding,2002_Finance costs,2019,3415
Invercargill City,B_Applications of operating funding,2002_Finance costs,2020,3196
Invercargill City,B_Applications of operating funding,2002_Finance costs,2021,3116
Invercargill City,B_Applications of operating funding,2002_Finance costs,2022,3192
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2013,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2014,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2015,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2016,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2017,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2018,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2019,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2020,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2021,0
Invercargill City,B_Applications of operating funding,2004_Other operating funding applications,2022,0
Invercargill City,B_Applications of operating funding,2005_Total applications of operating funding (B),2013,58943
Invercargill City,B_Applications of operating funding,2005_Total applications of operating funding (B),2014,63841
Invercargill City,B_Applications of operating funding,2005_Total applications of operating funding (B),2015,64465
Invercargill City,B_Applications of operating funding,2005_Total applications of operating funding (B),2016,64278
