LocationID,PTI_REF_GIS,Latitude,Longitude,Easting,Northing,IG_Code,Stop_Name,DepotOpsArea,Timing_Point,TP_Name,Fare_Stage,FS_Name,ServiceDirection,Modified
11887,700000011944,54.6276912,-7.495205235,232654,375619,608273,Verners House,Omagh,F,,F,,Inward,09/11/2011 15:47
11888,700000011945,54.64402076,-7.499123041,232388,377435,609823,Drumlegagh Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:49
11889,700000011946,54.65230404,-7.517038688,231225,378349,609574,Hunters House,Omagh,F,,F,,Inward,09/11/2011 15:51
11890,700000011947,54.66631469,-7.546503855,229313,379896,609209,Gambles House,Omagh,F,,F,,Inward,09/11/2011 15:47
11891,700000011948,54.6764531,-7.555301719,228738.16,381020.99,609759.15,Spears Crossroad,Omagh,F,,F,,Inward,23/05/2012 11:22
11892,700000011949,54.68736891,-7.56810102,227905,382231,610136,Porters Shop,Omagh,F,,F,,Inward,09/11/2011 15:51
11893,700000011950,54.69908832,-7.590419564,226458,383527,609985,Patricks Corner,Omagh,F,,F,,Inward,09/11/2011 15:47
11894,700000011951,54.69917882,-7.590115275,226477.56,383537.19,610014.75,Patricks Corner,Omagh,F,,F,,Outward,23/05/2012 11:22
11895,700000011952,54.68785982,-7.56862936,227870.59,382285.44,610156.03,Porters Shop,Omagh,F,,F,,Outward,23/05/2012 11:22
11896,700000011953,54.67677292,-7.555015166,228756.42,381056.71,609813.13,Spears Crossrads,Omagh,F,,F,,Outward,23/05/2012 11:22
11897,700000011954,54.66640872,-7.546259185,229328.72,379906.57,609235.29,Gambles House,Omagh,F,,F,,Outward,23/05/2012 11:22
11898,700000011955,54.65328998,-7.518810353,231109.89,378457.97,609567.86,Hunters House,Omagh,F,,F,,Outward,23/05/2012 11:22
11899,700000011956,54.64419792,-7.499234089,232380.69,377454.67,609835.36,Drumlegagh Crossroads,Omagh,F,,F,,Outward,23/05/2012 11:22
11900,700000011957,54.62784268,-7.494909182,232673,375636,608309,Verners House,Omagh,F,,F,,Outward,09/11/2011 15:52
11901,700000011958,54.62197558,-7.49248946,232834,374984,607818,Baronscourt Road,Omagh,F,,F,,Outward,09/11/2011 15:47
11902,700000011959,54.61554147,-7.489106098,233057.76,374269.34,607327.1,Drumquin,Omagh,T,Drumquin,T,Drumquin,Outward,23/05/2012 11:22
11903,700000011960,54.60757797,-7.487670369,233156.98,373383.52,606540.5,Crooked Bridge,Omagh,F,,F,,Outward,23/05/2012 11:22
11904,700000011961,54.60076184,-7.472858509,234119.8,372631.83,606751.63,Unshinagh F P,Omagh,F,,F,,Outward,23/05/2012 11:22
11905,700000011962,54.60550006,-7.444951964,235919.23,373173.17,609092.4,Livingstones Lane,Omagh,F,,F,,Outward,23/05/2012 11:22
11906,700000011963,54.60487057,-7.435269435,236545.5,373108.08,609653.58,Dressough Crossroads,Omagh,F,,F,,Outward,23/05/2012 11:22
11907,700000011964,54.60867396,-7.408978248,238240.96,373545.44,611786.4,Semples House,Omagh,F,,F,,Outward,23/05/2012 11:22
11908,700000011965,54.61253828,-7.39447502,239174.41,373983.59,613158,Halfway House,Omagh,F,,F,,Outward,23/05/2012 11:22
11909,700000011966,54.61206715,-7.371963626,240629.36,373943.91,614573.27,Nugents House,Omagh,F,,F,,Outward,23/05/2012 11:22
11910,700000011967,54.61299565,-7.354639495,241747.75,374057.41,615805.16,Aughnamoyle Crossroads,Omagh,F,,F,,Outward,23/05/2012 11:22
11911,700000011968,54.61141615,-7.348620303,242138.28,373885.17,616023.45,Scotts Farm,Omagh,F,,F,,Outward,23/05/2012 11:22
11912,700000011969,54.61176203,-7.326734612,243552,373937,617489,Drumquin Road,Omagh,F,,F,,Outward,09/11/2011 15:51
11913,700000011970,54.60098419,-7.312708282,244470,372746,617216,Convent Ps,Omagh,T,Convent Ps,T,Convent Ps,Other Direction,09/11/2011 15:47
11914,700000011971,54.60063113,-7.313812798,244399,372706,617105,Brookmount Road Bridge,Omagh,F,,F,,Outward,09/11/2011 15:54
11915,700000011972,54.60072866,-7.31517277,244311,372716,617027,Strule Park,Omagh,F,,F,,Outward,09/11/2011 15:47
11916,700000011973,54.60034628,-7.317453675,244164,372672,616836,Centra Shop,Omagh,F,,F,,Outward,09/11/2011 15:47
11917,700000011974,54.5998491,-7.318498649,244097,372616,616713,Centenary Park,Omagh,F,,F,,Outward,09/11/2011 15:54
11918,700000011975,54.59961749,-7.322045703,243868,372588,616456,Brook Valley,Omagh,F,,F,,Outward,09/11/2011 15:47
11919,700000011976,54.59807771,-7.324608664,243704,372415,616119,Lammy,Omagh,F,,F,,Outward,09/11/2011 15:47
11920,700000011977,54.59699758,-7.325625219,243639.45,372294.13,615933.58,St. Conors P.S.,Omagh,T,St. Conors P.S.,T,St. Conors P.S.,Outward,23/05/2012 11:22
11921,700000011978,54.59589118,-7.325573107,243644,372171,615815,Brackenvale,Omagh,T,Tamlaght Road,T,Brackenvale,Outward,09/11/2011 15:47
11922,700000011979,54.59595275,-7.321111172,243932.34,372180.63,616112.97,Shandon Park,Omagh,F,,F,,Outward,23/05/2012 11:22
11923,700000011980,54.59634966,-7.319422078,244041.09,372225.87,616266.96,Sperrin Park,Omagh,F,,F,,Outward,23/05/2012 11:22
11924,700000011981,54.59698051,-7.317483508,244165.71,372297.31,616463.02,Summerfield Court,Omagh,F,,F,,Outward,23/05/2012 11:22
11925,700000011982,54.59888247,-7.308040141,244774,372515,617289,Convent Gates,Omagh,F,,F,,Outward,09/11/2011 15:49
11926,700000011983,54.59963765,-7.306572926,244868,372600,617468,Church Hill,Omagh,F,,F,,Outward,09/11/2011 15:52
11927,700000011984,54.75827386,-7.45912428,234872.38,390172.94,625045.32,Ardstraw Road,Omagh,F,,F,,Inward,23/05/2012 11:22
11928,700000011985,54.75085045,-7.48502428,233211,389334,622545,The Glen,Omagh,F,,F,,Inward,09/11/2011 15:49
11929,700000011986,54.742779,-7.496725193,232464,388430,620894,Brocklis Road,Omagh,F,,F,,Inward,09/11/2011 15:51
11930,700000011987,54.73747539,-7.502364323,232105,387837,619942,Fyfin Po,Omagh,F,,F,,Inward,09/11/2011 15:47
11931,700000011988,54.72559669,-7.521646274,230872,386506,617378,Crew Finger Post,Omagh,F,,F,,Inward,09/11/2011 15:49
11932,700000011989,54.7156672,-7.551321902,228967,385388,614355,Oakland Heights,Omagh,F,,F,,Inward,09/11/2011 15:51
11933,700000011990,54.71508011,-7.555331553,228709,385321,614030,Spamount Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:47
11934,700000011991,54.71006667,-7.575104998,227438,384755,612193,The Manse,Omagh,F,,F,,Inward,09/11/2011 15:54
11935,700000011992,54.70902365,-7.59314297,226276,384632,610908,Castlederg,Omagh,T,Castlederg,T,Castlederg,Inward,10/02/2014 10:34
11936,700000011993,54.70989887,-7.594297766,226201,384729,610930,Kilcleen Road,Omagh,F,,F,,Inward,09/11/2011 15:47
11937,700000011994,54.70885483,-7.604562776,225540,384609,610149,Cavan Road,Omagh,F,,F,,Inward,09/11/2011 15:54
11938,700000011995,54.70044597,-7.635836237,223529,383662,607191,Mournebeg,Omagh,F,,F,,Inward,09/11/2011 15:47
11939,700000011996,54.68181396,-7.666575743,221557,381578,603135,Devines Public House,Omagh,F,,F,,Inward,09/11/2011 15:47
11940,700000011997,54.67765715,-7.677383563,220862,381112,601974,Killeter Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:54
11941,700000011998,54.66862423,-7.682275151,220551,380105,600656,Killeter,Omagh,F,,F,,Inward,09/11/2011 15:47
11942,700000011999,54.6748405,-7.707260297,218936,380790,599726,Park Road,Omagh,F,,F,,Inward,09/11/2011 15:47
11943,700000012000,54.67714448,-7.720513089,218080,381043,599123,Aghyaran Po,Omagh,F,,F,,Inward,09/11/2011 15:52
11944,700000012001,54.67207237,-7.750834246,216126,380471,596597,Clegernagh Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:47
11945,700000012002,54.68230475,-7.822785503,211481,381596,593077,Mcglincheys Farm,Omagh,F,,F,,Inward,09/11/2011 15:47
11946,700000012003,54.68234102,-7.823017898,211466,381600,593066,Mcglincheys Farm,Omagh,F,,F,,Outward,09/11/2011 15:52
11947,700000012004,54.67207377,-7.751516222,216082,380471,596553,Clegernagh Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:47
11948,700000012005,54.67731597,-7.720868449,218057,381062,599119,Aghyaran Po,Omagh,F,,F,,Outward,09/11/2011 15:49
11949,700000012006,54.67483219,-7.707539369,218918,380789,599707,Gortnacross Cr,Omagh,F,,F,,Outward,09/11/2011 15:51
11950,700000012007,54.66858895,-7.6825234,220535,380101,600636,Killeter Po,Omagh,F,,F,,Outward,09/11/2011 15:47
11951,700000012008,54.67763103,-7.677693806,220842,381109,601951,Killeter Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:49
11952,700000012009,54.68167215,-7.667274556,221512,381562,603074,Devines Public House,Omagh,F,,F,,Outward,09/11/2011 15:51
11953,700000012010,54.70044648,-7.636006849,223518,383662,607180,Mournebeg,Omagh,F,,F,,Outward,09/11/2011 15:47
11954,700000012011,54.70892593,-7.604329377,225555,384617,610172,Cavan Road,Omagh,F,,F,,Outward,09/11/2011 15:54
11955,700000012012,54.70989949,-7.59448393,226189,384729,610918,Kilclean Road,Omagh,F,,F,,Outward,09/11/2011 15:51
11956,700000012013,54.70916638,-7.59284677,226295,384648,610943,Castlederg,Omagh,T,Castlederg,T,Castlederg,Outward,10/02/2014 10:32
11957,700000012014,54.70988173,-7.576161895,227370,384734,612104,The Manse,Omagh,F,,F,,Outward,09/11/2011 15:54
11958,700000012015,54.71507318,-7.55589021,228673,385320,613993,Spamount Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:47
11959,700000012016,54.71565112,-7.55183412,228934,385386,614320,Oakland Heights,Omagh,F,,F,,Outward,09/11/2011 15:47
11960,700000012017,54.72535599,-7.522114712,230842,386479,617321,Crew Finger Post,Omagh,F,,F,,Outward,09/11/2011 15:54
11961,700000012018,54.73734154,-7.50258331,232091,387822,619913,Fyfin Po,Omagh,F,,F,,Outward,09/11/2011 15:47
11962,700000012019,54.74260077,-7.497068991,232442,388410,620852,Brocklis Road,Omagh,F,,F,,Outward,09/11/2011 15:47
11963,700000012020,54.75059246,-7.485617686,233173,389305,622478,The Glen,Omagh,F,,F,,Outward,09/11/2011 15:52
11964,700000012021,54.75830005,-7.459397307,234854.78,390175.72,625030.5,Ardstraw Road,Omagh,F,,F,,Outward,23/05/2012 11:22
11965,700000012022,54.60880323,-7.283884173,246324,373635,619959,Castleview Park,Omagh,F,,F,,Outward,09/11/2011 15:47
11966,700000012023,54.60976627,-7.28267559,246401,373743,620144,Mullaghmore Drive,Omagh,F,,F,,Outward,09/11/2011 15:52
11967,700000012024,54.6092897,-7.279573267,246602,373692,620294,Mullaghmore Turning-Point,Omagh,F,,F,,Outward,09/11/2011 15:47
11968,700000012025,54.61072326,-7.285518078,246216.25,373847.66,620063.91,Meadowvale Park,Omagh,F,,F,,Outward,23/05/2012 11:22
11969,700000012026,54.61115753,-7.287410564,246093.48,373894.76,619988.24,St Julians Downs,Omagh,F,,F,,Outward,23/05/2012 11:22
11970,700000012027,54.61175667,-7.289054441,245986.59,373960.38,619946.97,St Julians Road,Omagh,F,,F,,Outward,23/05/2012 11:22
11971,700000012028,54.61174533,-7.290766246,245876,373958,619834,Mcaleers House,Omagh,F,,F,,Outward,09/11/2011 15:49
11972,700000012029,54.61024837,-7.296804734,245487.51,373787.44,619274.95,Belvoir Park,Omagh,F,,F,,Outward,23/05/2012 11:22
11973,700000012030,54.60799627,-7.296402653,245516,373537,619053,St Julians House,Omagh,F,,F,,Outward,09/11/2011 15:47
11974,700000012031,54.61087973,-7.301026889,245214,373855,619069,Oneills House,Omagh,F,,F,,Outward,09/11/2011 15:54
11975,700000012032,54.61220998,-7.298047944,245405,374005,619410,Roundabout,Omagh,F,,F,,Outward,09/11/2011 15:51
11976,700000012033,54.61136429,-7.297830343,245420,373911,619331,Lisanelly Turning-Pount,Omagh,T,Lisanelly Heights,T,Lisanelly Turning-Pount,Outward,09/11/2011 15:47
11977,700000012034,54.61241771,-7.299793304,245292,374027,619319,Lisanelly Bus-Shelter,Omagh,F,,F,,Outward,09/11/2011 15:54
11978,700000012035,54.61249365,-7.305178112,244944,374032,618976,Shergrim Glen,Omagh,F,,F,,Outward,09/11/2011 15:47
11979,700000012036,54.61261677,-7.3078536,244771,374044,618815,Strathroy Shop,Omagh,F,,F,,Outward,09/11/2011 15:47
11980,700000012037,54.61152951,-7.310951964,244572,373921,618493,Strathroy Flats,Omagh,F,,F,,Outward,09/11/2011 15:54
11981,700000012038,54.61161368,-7.31311732,244432,373929,618361,Clonmore Gardens,Omagh,F,,F,,Outward,09/11/2011 15:47
11982,700000012039,54.61255639,-7.313024058,244437,374034,618471,Orange Fence,Omagh,F,,F,,Outward,09/11/2011 15:47
11983,700000012040,54.61294529,-7.311903129,244509,374078,618587,Dunbreen Close,Omagh,F,,F,,Outward,09/11/2011 15:52
11984,700000012041,54.613677,-7.311039507,244564,374160,618724,Strathroy Last-Stop,Omagh,F,,F,,Outward,09/11/2011 15:47
11985,700000012042,54.61266912,-7.304978715,244956.69,374051.66,619008.35,Shergrim Glen,Omagh,F,,F,,Outward,23/05/2012 11:22
11986,700000012043,54.61206215,-7.30356036,245049,373985,619034,Strathroy Chapel,Omagh,F,,F,,Outward,09/11/2011 15:52
11987,700000012044,54.59538108,-7.299033592,245360,372131,617491,Festival Park,Omagh,F,,F,,Outward,09/11/2011 15:47
11988,700000012045,54.59249709,-7.298490007,245398.34,371810.31,617208.65,Kevlin Gardens,Omagh,F,,F,,Outward,23/05/2012 11:22
11989,700000012046,54.58874573,-7.298049274,245431,371393,616824,Tudor Grove,Omagh,F,,F,,Outward,09/11/2011 15:52
11990,700000012047,54.5881298,-7.295631373,245588,371326,616914,Dergmoney,Omagh,T,Dergmoney,T,Dergmoney,Outward,09/11/2011 15:47
11991,700000012048,54.59221624,-7.298561972,245394,371779,617173,Kevlin Gardens,Omagh,F,,F,,Outward,09/11/2011 15:49
11992,700000012049,54.5950752,-7.300508564,245265,372096,617361,Spar Shop,Omagh,F,,F,,Outward,09/11/2011 15:51
11993,700000012050,54.59641111,-7.301615068,245192,372244,617436,Cannondale,Omagh,F,,F,,Outward,09/11/2011 15:47
11994,700000012051,54.59762002,-7.304069851,245032,372377,617409,Glenview Cottages,Omagh,F,,F,,Other Direction,09/11/2011 15:49
11995,700000012052,54.59810603,-7.305794413,244920,372430,617350,Fairmount Terrace,Omagh,F,,F,,Outward,09/11/2011 15:51
11996,700000012053,54.59836215,-7.306594599,244868,372458,617326,Fairmount Ave,Omagh,F,,F,,Outward,09/11/2011 15:47
11997,700000012054,54.59925008,-7.306347427,244883,372557,617440,Mcgales Shop,Omagh,F,,F,,Other Direction,09/11/2011 15:54
11998,700000012055,54.59315291,-7.314665607,244352,371873,616225,Culmore Park Steps,Omagh,F,,F,,Outward,09/11/2011 15:47
11999,700000012056,54.59231529,-7.317108872,244194.97,371778.22,615973.19,Culmore Park Flats,Omagh,F,,F,,Outward,23/05/2012 11:22
12000,700000012057,54.59379938,-7.314608342,244355,371945,616300,Okane Park,Omagh,F,,F,,Outward,09/11/2011 15:54
12001,700000012058,54.59673897,-7.326177951,243604,372265,615869,St Conors Ps,Omagh,F,,F,,Outward,09/11/2011 15:47
12002,700000012059,54.60102972,-7.312815826,244463,372751,617214,Convent Ps,Omagh,F,,F,,Outward,09/11/2011 15:47
12003,700000012060,54.60152267,-7.307887059,244781,372809,617590,St Colmcilles Ps,Omagh,F,,F,,Outward,09/11/2011 15:52
12004,700000012061,54.60148453,-7.307500877,244806,372805,617611,St Colmcilles Ps,Omagh,F,,F,,Inward,09/11/2011 15:47
12005,700000012062,54.59736469,-7.303408927,245075,372349,617424,Omagh Cbs,Omagh,F,,F,,Inward,09/11/2011 15:47
12006,700000012063,54.5935988,-7.271047696,247171,371951,619122,Drumragh Integrated College,Omagh,F,,F,,Outward,09/11/2011 15:52
12007,700000012064,54.73176661,-7.320105236,243851,387300,631151,Killymore Bridge,Omagh,F,,F,,Other Direction,09/11/2011 15:47
12008,700000012065,54.60951619,-7.270887101,247163,373723,620886,Killyclogher,Omagh,T,Killyclogher,T,Killyclogher,Outward,09/11/2011 15:49
12009,700000012066,54.60786026,-7.28089846,246518,373532,620050,Oakland Avenue,Omagh,F,,F,,Inward,09/11/2011 15:52
12010,700000012067,54.60722354,-7.284113081,246311,373459,619770,Mcbrides Shop,Omagh,F,,F,,Inward,09/11/2011 15:47
12011,700000012068,54.60461396,-7.295609892,245571,373161,618732,Leisure Centre,Omagh,F,,F,,Inward,09/11/2011 15:49
12012,700000012069,54.60530706,-7.292766072,245754,373240,618994,Gibson Ps,Omagh,T,Gibson Ps,T,Gibson Ps,Outward,09/11/2011 15:51
12013,700000012070,54.61143188,-7.330377133,243317,373898,617215,Cinema,Omagh,F,,F,,Outward,09/11/2011 15:47
12014,700000012071,54.60547278,-7.316934625,244192,373243,617435,Gortmore Drive,Omagh,F,,F,,Inward,09/11/2011 15:49
12015,700000012072,54.60458706,-7.314396191,244357,373146,617503,Gortmore Gardens,Omagh,F,,F,,Inward,09/11/2011 15:51
12016,700000012073,54.60266803,-7.308672259,244729,372936,617665,Army Camp,Omagh,F,,F,,Inward,09/11/2011 15:47
12017,700000012074,54.59964513,-7.289274587,245986,372612,618598,High School,Omagh,F,,F,,Outward,09/11/2011 15:54
12018,700000012075,54.59507959,-7.305954184,244913,372093,617006,Sacred Heart,Omagh,T,Sacred Heart,T,Sacred Heart,Inward,09/11/2011 15:51
12019,700000012076,54.59341952,-7.312572669,244487,371904,616391,Leech's Bungalow,Omagh,F,,F,,Inward,09/11/2011 15:47
12020,700000012077,54.58876499,-7.317121391,244198,371383,615581,Loughmuck Road,Omagh,F,,F,,Inward,09/11/2011 15:54
12021,700000012078,54.58592437,-7.331259551,243287,371058,614345,Flush Cross,Omagh,F,,F,,Inward,09/11/2011 15:47
12022,700000012079,54.5745327,-7.354253847,241812,369776,611588,Cavanacaw School,Omagh,F,,F,,Inward,09/11/2011 15:47
12023,700000012080,54.56176637,-7.369372608,240847,368346,609193,Clanabogan Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:54
12024,700000012081,54.55351523,-7.384197528,239896,367419,607315,Moores House,Omagh,F,,F,,Inward,09/11/2011 15:47
12025,700000012082,54.55033148,-7.389605755,239549.14,367061.54,606610.68,Prices Shop,Omagh,F,,F,,Inward,23/05/2012 11:21
12026,700000012083,54.54697901,-7.399207566,238931,366683,605614,Aghadulla,Omagh,F,,F,,Inward,09/11/2011 15:52
12027,700000012084,54.54384217,-7.411660992,238128,366327,604455,Lack Fp,Omagh,F,,F,,Inward,09/11/2011 15:48
12028,700000012085,54.53248055,-7.423316911,237384,365056,602440,Shaneragh Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:48
12029,700000012086,54.52318269,-7.440497459,236280,364012,600292,Kildrum Road,Omagh,F,,F,,Inward,09/11/2011 15:52
12030,700000012087,54.52051855,-7.447204992,235848,363712,599560,Presbyterian Church,Omagh,F,,F,,Inward,09/11/2011 15:48
12031,700000012088,54.51613935,-7.452174284,235530,363222,598752,Gardrum Heights,Omagh,F,,F,,Inward,09/11/2011 15:49
12032,700000012089,54.5132792,-7.45738484,235195,362901,598096,Dromore,Omagh,T,Dromore,T,Dromore,Inward,09/11/2011 15:51
12033,700000012090,54.49873135,-7.459345706,235080.44,361280.59,596361.03,Drumskinney Road,Omagh,F,,F,,Inward,23/05/2012 11:22
12034,700000012091,54.49541383,-7.46160473,234936.9,360910.17,595847.07,Dromore Station,Omagh,F,,F,,Inward,23/05/2012 11:22
12035,700000012092,54.4848034,-7.47187938,234280,359724,594004,Church Crossroads,Omagh,F,,F,,Inward,09/11/2011 15:51
12036,700000012093,54.46795382,-7.468502935,234513,357850,592363,The Harp,Omagh,F,,F,,Inward,09/11/2011 15:48
12037,700000012094,54.46328428,-7.465918005,234684.55,357331.47,592016.02,Castlehill Road,Omagh,F,,F,,Inward,23/05/2012 11:22
12038,700000012095,54.46338061,-7.466310754,234659,357342,592001,Castlehill Road,Omagh,F,,F,,Outward,09/11/2011 15:51
12039,700000012096,54.46788291,-7.46871977,234499,357842,592341,The Harp,Omagh,F,,F,,Outward,09/11/2011 15:48
12040,700000012097,54.48460659,-7.472067062,234268,359702,593970,Church Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:54
12041,700000012098,54.49536869,-7.461897005,234918,360905,595823,Dromore Station,Omagh,F,,F,,Outward,09/11/2011 15:48
12042,700000012099,54.49885267,-7.459536107,235068,361294,596362,Drumskinney Road,Omagh,F,,F,,Outward,09/11/2011 15:48
12043,700000012100,54.51284043,-7.457699445,235175,362852,598027,Dromore,Omagh,T,Dromore,T,Dromore,Outward,09/11/2011 15:54
12044,700000012101,54.51586375,-7.452811038,235489,363191,598680,Gardrum Heights,Omagh,F,,F,,Outward,09/11/2011 15:48
12045,700000012102,54.52043912,-7.447514912,235828,363703,599531,Presbyterian Church,Omagh,F,,F,,Outward,09/11/2011 15:48
12046,700000012103,54.52301481,-7.441102044,236241,363993,600234,Kildrum Road,Omagh,F,,F,,Outward,09/11/2011 15:52
12047,700000012104,54.53228558,-7.423875746,237348,365034,602382,Shaneragh Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:48
12048,700000012105,54.54348729,-7.412577712,238069,366287,604356,Lack Fp,Omagh,F,,F,,Outward,09/11/2011 15:48
12049,700000012106,54.54692655,-7.401309863,238795,366676,605471,Aghadulla Road,Omagh,F,,F,,Outward,09/11/2011 15:52
12050,700000012107,54.55024673,-7.389794627,239537,367052,606589,Prices Shop,Omagh,F,,F,,Outward,09/11/2011 15:48
12051,700000012108,54.55355282,-7.384521515,239875,367423,607298,Moores House,Omagh,F,,F,,Outward,09/11/2011 15:49
12052,700000012109,54.56172226,-7.369527869,240837,368341,609178,Clanabogan Crossroads,Omagh,F,,F,,Outward,09/11/2011 15:51
12053,700000012110,54.57444412,-7.35448719,241797,369766,611563,Cavanacaw School,Omagh,F,,F,,Outward,09/11/2011 15:48
12054,700000012111,54.58556241,-7.332410045,243213,371017,614230,Flush Cross,Omagh,F,,F,,Outward,09/11/2011 15:49
