Council,Date,Financial,Value ($000)
Western Bay of Plenty District,2014,29 Net Operating Cash Flows,26510
Western Bay of Plenty District,2014,30 Receipts from Investing Activities,1224
Western Bay of Plenty District,2014,31 Purchase of Property Plant & Equipment,39563
Western Bay of Plenty District,2014,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2014,33 Renewals,0
Western Bay of Plenty District,2014,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2014,35 Net Investing Cash Flows,-38339
Western Bay of Plenty District,2014,36 Cash Receipts from Financing Activities,51500
Western Bay of Plenty District,2014,37 Cash Outgoings from Financing Activities,38500
Western Bay of Plenty District,2014,38 Net Financing Cash Flows,13000
Western Bay of Plenty District,2015,27 Operating receipts,94818
Western Bay of Plenty District,2015,28 Operating Payments,68156
Western Bay of Plenty District,2015,29 Net Operating Cash Flows,26662
Western Bay of Plenty District,2015,30 Receipts from Investing Activities,1260
Western Bay of Plenty District,2015,31 Purchase of Property Plant & Equipment,33182
Western Bay of Plenty District,2015,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2015,33 Renewals,0
Western Bay of Plenty District,2015,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2015,35 Net Investing Cash Flows,-31922
Western Bay of Plenty District,2015,36 Cash Receipts from Financing Activities,15000
Western Bay of Plenty District,2015,37 Cash Outgoings from Financing Activities,8000
Western Bay of Plenty District,2015,38 Net Financing Cash Flows,7000
Western Bay of Plenty District,2016,27 Operating receipts,97210
Western Bay of Plenty District,2016,28 Operating Payments,71028
Western Bay of Plenty District,2016,29 Net Operating Cash Flows,26182
Western Bay of Plenty District,2016,30 Receipts from Investing Activities,459
Western Bay of Plenty District,2016,31 Purchase of Property Plant & Equipment,30391
Western Bay of Plenty District,2016,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2016,33 Renewals,0
Western Bay of Plenty District,2016,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2016,35 Net Investing Cash Flows,-29932
Western Bay of Plenty District,2016,36 Cash Receipts from Financing Activities,2000
Western Bay of Plenty District,2016,37 Cash Outgoings from Financing Activities,0
Western Bay of Plenty District,2016,38 Net Financing Cash Flows,2000
Western Bay of Plenty District,2017,27 Operating receipts,106040
Western Bay of Plenty District,2017,28 Operating Payments,72880
Western Bay of Plenty District,2017,29 Net Operating Cash Flows,33160
Western Bay of Plenty District,2017,30 Receipts from Investing Activities,11395
Western Bay of Plenty District,2017,31 Purchase of Property Plant & Equipment,22855
Western Bay of Plenty District,2017,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2017,33 Renewals,0
Western Bay of Plenty District,2017,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2017,35 Net Investing Cash Flows,-11460
Western Bay of Plenty District,2017,36 Cash Receipts from Financing Activities,4000
Western Bay of Plenty District,2017,37 Cash Outgoings from Financing Activities,24500
Western Bay of Plenty District,2017,38 Net Financing Cash Flows,-20500
Western Bay of Plenty District,2018,27 Operating receipts,111718
Western Bay of Plenty District,2018,28 Operating Payments,73328
Western Bay of Plenty District,2018,29 Net Operating Cash Flows,38390
Western Bay of Plenty District,2018,30 Receipts from Investing Activities,419
Western Bay of Plenty District,2018,31 Purchase of Property Plant & Equipment,26314
Western Bay of Plenty District,2018,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2018,33 Renewals,0
Western Bay of Plenty District,2018,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2018,35 Net Investing Cash Flows,-25895
Western Bay of Plenty District,2018,36 Cash Receipts from Financing Activities,2500
Western Bay of Plenty District,2018,37 Cash Outgoings from Financing Activities,14000
Western Bay of Plenty District,2018,38 Net Financing Cash Flows,-11500
Western Bay of Plenty District,2019,27 Operating receipts,118107
Western Bay of Plenty District,2019,28 Operating Payments,74357
Western Bay of Plenty District,2019,29 Net Operating Cash Flows,43750
Western Bay of Plenty District,2019,30 Receipts from Investing Activities,3326
Western Bay of Plenty District,2019,31 Purchase of Property Plant & Equipment,28416
Western Bay of Plenty District,2019,32 Fixed Asset Purchases,0
Western Bay of Plenty District,2019,33 Renewals,0
Western Bay of Plenty District,2019,34 Purchasing of Other Investments,0
Western Bay of Plenty District,2019,35 Net Investing Cash Flows,-25090
Western Bay of Plenty District,2019,36 Cash Receipts from Financing Activities,12000
Western Bay of Plenty District,2019,37 Cash Outgoings from Financing Activities,30000
Western Bay of Plenty District,2019,38 Net Financing Cash Flows,-18000
Tauranga City,2010,27 Operating receipts,149378
Tauranga City,2010,28 Operating Payments,100800
Tauranga City,2010,29 Net Operating Cash Flows,48578
Tauranga City,2010,30 Receipts from Investing Activities,158329
Tauranga City,2010,31 Purchase of Property Plant & Equipment,106380
Tauranga City,2010,32 Fixed Asset Purchases,0
Tauranga City,2010,33 Renewals,0
Tauranga City,2010,34 Purchasing of Other Investments,161108
Tauranga City,2010,35 Net Investing Cash Flows,-109159
Tauranga City,2010,36 Cash Receipts from Financing Activities,114397
Tauranga City,2010,37 Cash Outgoings from Financing Activities,53815
Tauranga City,2010,38 Net Financing Cash Flows,60582
Tauranga City,2011,27 Operating receipts,163214
Tauranga City,2011,28 Operating Payments,105842
Tauranga City,2011,29 Net Operating Cash Flows,57372
Tauranga City,2011,30 Receipts from Investing Activities,212722
Tauranga City,2011,31 Purchase of Property Plant & Equipment,135344
Tauranga City,2011,32 Fixed Asset Purchases,0
Tauranga City,2011,33 Renewals,0
Tauranga City,2011,34 Purchasing of Other Investments,161108
Tauranga City,2011,35 Net Investing Cash Flows,-83730
Tauranga City,2011,36 Cash Receipts from Financing Activities,80175
Tauranga City,2011,37 Cash Outgoings from Financing Activities,53815
Tauranga City,2011,38 Net Financing Cash Flows,26360
Tauranga City,2012,27 Operating receipts,195856
Tauranga City,2012,28 Operating Payments,111501
Tauranga City,2012,29 Net Operating Cash Flows,84355
Tauranga City,2012,30 Receipts from Investing Activities,152475
Tauranga City,2012,31 Purchase of Property Plant & Equipment,131752
Tauranga City,2012,32 Fixed Asset Purchases,0
Tauranga City,2012,33 Renewals,0
Tauranga City,2012,34 Purchasing of Other Investments,161108
Tauranga City,2012,35 Net Investing Cash Flows,-140385
Tauranga City,2012,36 Cash Receipts from Financing Activities,114176
Tauranga City,2012,37 Cash Outgoings from Financing Activities,58144
Tauranga City,2012,38 Net Financing Cash Flows,56032
Tauranga City,2013,27 Operating receipts,229805
Tauranga City,2013,28 Operating Payments,115454
Tauranga City,2013,29 Net Operating Cash Flows,114351
Tauranga City,2013,30 Receipts from Investing Activities,170351
Tauranga City,2013,31 Purchase of Property Plant & Equipment,125541
Tauranga City,2013,32 Fixed Asset Purchases,0
Tauranga City,2013,33 Renewals,0
Tauranga City,2013,34 Purchasing of Other Investments,161108
Tauranga City,2013,35 Net Investing Cash Flows,-116298
Tauranga City,2013,36 Cash Receipts from Financing Activities,69262
Tauranga City,2013,37 Cash Outgoings from Financing Activities,67346
Tauranga City,2013,38 Net Financing Cash Flows,1916
Tauranga City,2014,27 Operating receipts,241825
Tauranga City,2014,28 Operating Payments,121913
Tauranga City,2014,29 Net Operating Cash Flows,119912
Tauranga City,2014,30 Receipts from Investing Activities,156021
Tauranga City,2014,31 Purchase of Property Plant & Equipment,157877
Tauranga City,2014,32 Fixed Asset Purchases,0
Tauranga City,2014,33 Renewals,0
Tauranga City,2014,34 Purchasing of Other Investments,161108
Tauranga City,2014,35 Net Investing Cash Flows,-162964
Tauranga City,2014,36 Cash Receipts from Financing Activities,110747
Tauranga City,2014,37 Cash Outgoings from Financing Activities,67661
Tauranga City,2014,38 Net Financing Cash Flows,43086
Tauranga City,2015,27 Operating receipts,254647
Tauranga City,2015,28 Operating Payments,127099
Tauranga City,2015,29 Net Operating Cash Flows,127548
Tauranga City,2015,30 Receipts from Investing Activities,158005
Tauranga City,2015,31 Purchase of Property Plant & Equipment,116577
Tauranga City,2015,32 Fixed Asset Purchases,0
Tauranga City,2015,33 Renewals,0
Tauranga City,2015,34 Purchasing of Other Investments,161108
Tauranga City,2015,35 Net Investing Cash Flows,-119680
Tauranga City,2015,36 Cash Receipts from Financing Activities,66870
Tauranga City,2015,37 Cash Outgoings from Financing Activities,74737
Tauranga City,2015,38 Net Financing Cash Flows,-7867
Tauranga City,2016,27 Operating receipts,272581
Tauranga City,2016,28 Operating Payments,132099
Tauranga City,2016,29 Net Operating Cash Flows,140482
Tauranga City,2016,30 Receipts from Investing Activities,157718
Tauranga City,2016,31 Purchase of Property Plant & Equipment,146834
Tauranga City,2016,32 Fixed Asset Purchases,0
Tauranga City,2016,33 Renewals,0
Tauranga City,2016,34 Purchasing of Other Investments,161108
Tauranga City,2016,35 Net Investing Cash Flows,-150224
Tauranga City,2016,36 Cash Receipts from Financing Activities,83189
Tauranga City,2016,37 Cash Outgoings from Financing Activities,73445
Tauranga City,2016,38 Net Financing Cash Flows,9744
Tauranga City,2017,27 Operating receipts,289556
Tauranga City,2017,28 Operating Payments,135324
Tauranga City,2017,29 Net Operating Cash Flows,154232
Tauranga City,2017,30 Receipts from Investing Activities,157353
Tauranga City,2017,31 Purchase of Property Plant & Equipment,116954
Tauranga City,2017,32 Fixed Asset Purchases,0
Tauranga City,2017,33 Renewals,0
Tauranga City,2017,34 Purchasing of Other Investments,161108
Tauranga City,2017,35 Net Investing Cash Flows,-120709
Tauranga City,2017,36 Cash Receipts from Financing Activities,41524
Tauranga City,2017,37 Cash Outgoings from Financing Activities,75045
Tauranga City,2017,38 Net Financing Cash Flows,-33521
Tauranga City,2018,27 Operating receipts,303700
Tauranga City,2018,28 Operating Payments,135947
Tauranga City,2018,29 Net Operating Cash Flows,167753
Tauranga City,2018,30 Receipts from Investing Activities,157155
Tauranga City,2018,31 Purchase of Property Plant & Equipment,116581
Tauranga City,2018,32 Fixed Asset Purchases,0
Tauranga City,2018,33 Renewals,0
Tauranga City,2018,34 Purchasing of Other Investments,161108
Tauranga City,2018,35 Net Investing Cash Flows,-120534
Tauranga City,2018,36 Cash Receipts from Financing Activities,22322
Tauranga City,2018,37 Cash Outgoings from Financing Activities,69540
Tauranga City,2018,38 Net Financing Cash Flows,-47218
Tauranga City,2019,27 Operating receipts,314317
Tauranga City,2019,28 Operating Payments,136933
Tauranga City,2019,29 Net Operating Cash Flows,177384
Tauranga City,2019,30 Receipts from Investing Activities,156754
Tauranga City,2019,31 Purchase of Property Plant & Equipment,151091
Tauranga City,2019,32 Fixed Asset Purchases,0
Tauranga City,2019,33 Renewals,0
Tauranga City,2019,34 Purchasing of Other Investments,161108
Tauranga City,2019,35 Net Investing Cash Flows,-155445
Tauranga City,2019,36 Cash Receipts from Financing Activities,39848
Tauranga City,2019,37 Cash Outgoings from Financing Activities,61785
Tauranga City,2019,38 Net Financing Cash Flows,-21937
Rotorua District,2010,27 Operating receipts,110126
Rotorua District,2010,28 Operating Payments,71552
Rotorua District,2010,29 Net Operating Cash Flows,38574
Rotorua District,2010,30 Receipts from Investing Activities,200
Rotorua District,2010,31 Purchase of Property Plant & Equipment,71197
Rotorua District,2010,32 Fixed Asset Purchases,0
Rotorua District,2010,33 Renewals,0
Rotorua District,2010,34 Purchasing of Other Investments,0
Rotorua District,2010,35 Net Investing Cash Flows,-70997
Rotorua District,2010,36 Cash Receipts from Financing Activities,38724
Rotorua District,2010,37 Cash Outgoings from Financing Activities,4000
Rotorua District,2010,38 Net Financing Cash Flows,34724
Rotorua District,2011,27 Operating receipts,125298
Rotorua District,2011,28 Operating Payments,76684
Rotorua District,2011,29 Net Operating Cash Flows,48614
Rotorua District,2011,30 Receipts from Investing Activities,206
Rotorua District,2011,31 Purchase of Property Plant & Equipment,71032
Rotorua District,2011,32 Fixed Asset Purchases,0
Rotorua District,2011,33 Renewals,0
Rotorua District,2011,34 Purchasing of Other Investments,0
Rotorua District,2011,35 Net Investing Cash Flows,-70826
Rotorua District,2011,36 Cash Receipts from Financing Activities,25308
Rotorua District,2011,37 Cash Outgoings from Financing Activities,5000
Rotorua District,2011,38 Net Financing Cash Flows,20308
Rotorua District,2012,27 Operating receipts,131919
Rotorua District,2012,28 Operating Payments,80926
Rotorua District,2012,29 Net Operating Cash Flows,50993
Rotorua District,2012,30 Receipts from Investing Activities,212
Rotorua District,2012,31 Purchase of Property Plant & Equipment,59083
Rotorua District,2012,32 Fixed Asset Purchases,0
Rotorua District,2012,33 Renewals,0
Rotorua District,2012,34 Purchasing of Other Investments,0
Rotorua District,2012,35 Net Investing Cash Flows,-58871
Rotorua District,2012,36 Cash Receipts from Financing Activities,21823
