Sample_Ide,Easting,Northing,Auppb,Ptppb,Pdppb
560470,333315,383194,-0.11662112,0.74271448,0.8750721
560471,330593,382018,0.20643328,0.57659762,1.0192653
560472,281591,433492,0.05841376,-0.00471168,0.2439543
560473,332171,378677,1.18977184,6.66698413,4.0089433
560474,286798,432388,2.3076736,0.7548791,1.065181
560476,281248,435241,7.53262912,-0.12486223,1.2476538
560477,328884,378250,0.70719328,0.59873324,0.5734962
560478,326770,372780,5.19554368,0.45325635,0.4365424
560479,325755,371437,0.72948352,1.50110874,1.0758914
560480,283752,437895,0.02687872,0.27308038,0.2593256
560481,336639,390390,0.2414608,1.48186471,2.1514892
560482,286445,430877,1.41174976,1.84680331,0.9172194
560483,289557,431510,0.42851392,1.84949548,1.8143112
560484,338404,392362,-0.01903712,3.60768191,1.460671
560485,332133,384446,1.47502528,2.22480392,1.6863819
560486,335644,387455,0.04916896,3.17504022,1.1168486
560488,335433,381190,1.02911776,0.73822753,0.9219796
560489,296329,438255,0.29364256,3.77688978,1.573824
560490,329500,373937,1.295368,2.40348424,1.598319
560492,327468,377822,0.24649408,2.46859487,2.2509567
560493,331525,383931,0.53072032,0.75936605,0.5524721
560494,334790,384178,1.30892704,1.41725263,1.2003497
560495,326707,368531,0.19667488,0.47020705,0.2944318
560497,326368,366439,0.70441984,0.04185289,0.2203518
560498,282879,438887,0.40519648,1.31594727,0.3204143
560499,297735,439124,-0.011744,1.33399478,0.509829
560500,327399,375120,0.58957888,2.08650615,1.2707604
560501,282667,432216,7.48342624,1.29550672,1.6810267
560504,289629,415185,0.22030048,0.83095783,0.6811948
560505,285160,439337,0.21906784,0.36192199,0.2442518
560506,293898,413781,0.76543552,2.60539699,2.318194
560507,300522,442602,0.28593856,0.83544478,0.800893
560508,298689,444304,0.2522464,-0.22457223,-0.1312059
560509,302858,414147,0.4956928,1.3581246,0.98406
560510,289361,437314,-0.04256,0.65008389,0.2940351
560511,284388,432671,2.55656416,1.06547575,0.2469294
560512,296278,434262,0.62018944,1.3581246,0.3083156
560513,283723,429664,0.10011808,1.86295633,0.698252
560514,286590,434452,0.35969152,0.90324758,0.3449093
560515,303543,415274,0.4165984,2.09956816,1.3560466
560516,295484,417303,0.79707328,3.32101566,0.9597633
560517,291671,417793,0.8161792,1.00644743,0.8197353
560518,293760,415316,0.21198016,2.07623602,0.8565274
560519,299526,443705,1.04853184,3.55333996,1.2539015
560520,288301,434665,0.21434272,2.3462507,1.6516724
560521,288248,436562,0.36801184,0.83594333,0.7358375
560522,286613,436750,1.11416992,1.33937912,0.5510838
560523,296880,418455,1.08551104,3.27514906,2.7113039
560524,289279,435664,0.59697472,3.18162108,0.8092233
560525,293705,411204,6.05520736,1.25303026,1.3670545
560526,300611,416330,0.5475664,3.39958714,1.2151261
560527,281500,431500,0.27731008,1.17984312,0.2664659
560528,300441,444128,0.234784,1.22341639,0.2173767
560529,294157,416609,0.61186912,0.99029441,0.8077357
560531,296864,440279,0.76974976,1.46391691,0.1851465
560533,283540,431748,0.69620224,0.24715578,-0.0120035
560535,289157,413293,-0.14959424,1.59952251,0.3888416
560536,298567,416198,1.67450752,3.41534132,1.1075266
560537,283656,439169,0.54366304,0.34048434,0.0946042
560538,291128,413294,0.0308848,1.16448778,0.076357
560539,287594,435259,0.57776608,0.82427726,0.6680052
560540,297481,441791,-0.36992864,-0.07899563,-0.1434038
560541,293120,417586,-0.258272,0.374984,0.0094172
560542,289646,419206,0.27782368,0.37528313,0.279953
560543,294500,418637,-0.586976,-0.21370384,0.0142765
560544,287527,437707,2.08076512,7.54752314,5.6336454
560545,304152,414826,0.17972608,1.39192629,0.8958978
560546,300196,414898,-0.1832864,0.84481752,0.8058515
560548,299540,413782,0.0663232,1.49602353,0.9542098
560549,296256,436672,0.17017312,0.63771985,0.2587306
560550,304330,416313,-0.16705664,1.27307197,0.7829432
560551,298481,442153,0.13473472,-0.11907905,-0.0483989
560552,289670,439723,0.20109184,0.44438216,0.3152575
560553,298178,440594,4.3081456,-0.14739669,0.0628698
560554,299567,441698,0.85100128,1.59752831,0.6280397
560555,297779,443448,1.91199616,0.53611536,1.8779784
560556,292709,416598,0.49199488,0.49633107,0.4488395
560557,303479,413116,0.27669376,1.04274187,0.5107216
560558,294110,414283,0.0504016,0.11683481,0.3061339
560559,295110,413298,-0.25529312,0.34048434,0.185444
560561,298604,414095,0.08696992,1.88798354,2.1021026
560562,279121,429502,-0.08714048,4.19666888,2.0540051
560563,300790,438704,0.00736192,1.08900731,1.3452371
560564,288208,440520,-0.54619616,-0.15537349,0.1881216
560565,297751,415534,-0.11826464,0.43959608,0.6413285
560567,301247,413834,-0.07142432,2.78936194,2.2632538
560568,299672,439453,-0.15781184,1.9015441,1.2741322
560569,296674,442433,0.14007616,0.06947256,0.3309264
560570,302876,416270,-0.02889824,1.68048703,0.6420226
560571,299361,437261,-0.12545504,0.63612449,0.3471902
560572,290679,414217,0.17397376,1.60949351,1.5409987
560573,291895,419810,-0.44039456,0.1765611,0.2351281
560574,299519,415376,-0.40433984,0.3002015,0.2215418
560575,285548,435768,-0.73047584,-0.68433504,-0.418898
560576,295878,419537,-0.22406624,0.8196906,0.5316464
560577,297537,413797,-0.23146208,0.36730633,0.1907991
560578,297243,445433,4.46828608,-0.02674759,0.2494086
560579,284505,430839,-0.0538592,0.52534668,0.1668
560580,290817,416586,0.29980576,1.03675927,1.0683545
560581,290287,418802,0.90318304,0.73922463,0.3876516
560582,287487,439203,0.66476992,2.14174549,1.6597052
560583,286872,440263,-0.49647968,-0.29646314,-0.3183396
560584,280870,430563,0.49672,0.56792285,0.2493094
560585,301711,415522,8.21479264,0.8007457,0.4266254
560586,288329,438672,2.31517216,4.41174335,9.2981753
560587,282184,430289,4.215184,-0.01218993,0.0315321
560588,296580,414250,0.2080768,1.13826405,0.4547897
560589,281620,429862,-0.41368736,0.4986244,0.0761586
560590,295848,415150,-0.34784384,0.61099757,0.4115516
560591,298790,438108,-0.26679776,1.21803205,0.3876516
560592,291883,415686,0.568624,-0.31321442,0.102637
560593,285767,431638,4.75775104,-0.1804007,-0.0457213
560594,292411,414116,2.158216,1.30816989,1.0269014
560595,296390,416509,-0.2433776,2.81528654,1.7533217
560597,293180,419434,-0.28723904,-0.53756192,-0.1777166
560598,292899,418641,6.76500256,-0.36965028,-0.020433
560599,285513,437312,0.20900128,-0.28040983,-0.1929888
560600,296215,444546,-0.00085568,-0.53746221,-0.2299792
560601,295554,433333,6.08068192,-0.06164609,0.5311506
560602,304634,420536,0.00746464,1.38753905,0.5170684
560603,294729,436320,0.28994464,-0.10103154,0.1428009
560604,291624,433198,0.17941792,0.5375113,0.3994528
560605,292862,422259,0.15281344,-0.68513272,-0.3166538
560606,302231,440503,-0.075944,-0.94338162,-0.4059068
560607,294893,444342,0.33688768,-0.80448559,-0.278275
560608,294571,420192,0.0088,0.34576897,0.4674834
560609,289493,429526,-0.3281216,0.09120934,-0.0384819
560612,303449,441487,0.2558416,0.84711085,0.2391941
560613,295372,427341,0.48090112,0.72476668,0.8122975
560614,301184,439599,0.24156352,0.26251112,0.2604165
560615,292153,412240,-0.40238816,-0.91586166,-0.3966839
560616,291469,437244,-0.07275968,0.19530658,0.2192609
560617,290498,436702,1.36583392,-0.10801124,0.6948803
560618,300179,440773,4.43048512,-0.05985131,0.5635792
560619,293875,443763,0.504424,-0.70038835,0.3514545
560620,292903,430765,2.98583104,1.98370514,2.3597462
560621,295306,439313,0.5614336,0.66563865,0.3446118
560623,289803,423328,0.04588192,0.3271232,0.4330715
560624,291892,427235,2.3179456,0.67431342,0.601958
560625,288615,428174,0.37818112,0.63472855,1.7422146
560626,294449,442698,-0.6188192,-0.28888518,-0.3939072
560627,307281,421304,0.55557856,2.77540254,1.8842261
560628,291642,441130,-0.3954032,0.70731743,0.1282229
560629,303738,445079,0.27063328,-0.10103154,0.3424301
560631,306256,418603,0.45809728,1.69424701,2.3914806
560632,292625,436862,2.67571936,0.37279038,0.7438702
560633,291315,429250,0.49322752,0.49982092,0.1958568
560634,295514,443207,0.40920256,0.32173886,0.5986854
560635,294845,426647,283.3289469,2.21283872,1.9211173
560636,288150,422117,2.484352,0.41048076,0.9794982
560637,290665,432813,0.57150016,1.14155448,0.8307432
560638,295279,437440,0.99480928,0.50201454,0.6180235
560639,293626,437173,0.4212208,0.47698733,0.5011021
560640,295484,423781,0.69373696,0.57250951,0.7341516
560641,293761,435620,0.70667968,0.63263464,0.6899218
560642,292670,428841,0.21824608,0.34317651,0.725623
560643,306199,444163,1.60239808,0.38086689,0.6947811
560644,302677,444220,0.53349376,0.22791175,0.5773638
560645,292768,438749,0.95105056,1.00495178,0.7285981
560646,292633,434462,-0.096488,0.71978118,0.1319913
560647,289218,427829,-0.17722592,1.9573817,0.180188
560648,293231,425381,0.08234752,-0.0148821,0.130603
560649,293392,433636,-0.27768608,0.2244219,0.0405566
560650,290212,430401,0.01157344,10.91014318,0.4545913
560651,294868,428206,-0.13048832,0.08851717,-0.0283666
560652,292555,420386,-0.19602368,0.63931521,0.3379674
560653,306590,420619,0.20622784,1.87930877,1.0582391
560654,290827,440798,-0.27953504,-0.37722824,-0.3618753
560655,303834,439816,-0.16397504,0.09170789,-0.0430437
560656,293119,441225,-0.07358144,-0.25139422,-0.1089918
560657,292275,424554,1.96654048,-0.15268132,-0.0864802
560658,301826,443345,-0.09196832,-0.16434739,-0.1197021
560659,290770,420262,3.38695264,-0.5084466,2.0325844
560660,294755,422788,1.41801568,-2.28099127,0.1536104
560661,291624,425735,3.60851968,-0.61274326,1.9090186
560662,291572,439724,2.53273312,-2.29804168,0.8567257
560663,305542,419407,2.83955776,1.66752473,2.5325004
560664,291659,421250,3.70672,-0.02275919,2.2892363
560665,290385,434434,2.93303296,-0.47973012,1.5637086
560666,291793,423441,2.66092768,-0.31221732,1.3761782
560667,295659,445102,-0.07861472,-0.00949776,0.1520237
560669,292381,432701,-0.19879712,0.56463242,0.1548996
560670,289313,421279,-0.72441536,0.28155573,-0.2137153
560671,293746,423679,-0.3137408,0.72845595,0.0949018
560672,291205,435157,-0.16541312,0.44428245,0.1098764
560673,304173,444696,0.4458736,0.02629813,-0.1589735
560674,292886,426850,-0.00640256,-0.22188006,-0.1541141
560676,304821,422542,0.632824,1.13656898,0.7026155
560677,290684,428118,-0.32575904,-0.06583391,-0.0392753
560679,293282,421750,0.26631904,1.50410004,0.6810956
560680,290502,438716,6.09064576,0.18244399,0.4238486
560682,307355,443254,0.17068672,0.63851753,0.3850732
560683,294898,440652,0.13483744,0.245361,0.226302
560684,295248,425245,0.3678064,0.2573262,0.0415483
560685,288243,430412,-0.11508032,0.1296974,-0.0119043
560687,301806,441294,-0.5048,-0.15537349,-0.2191696
560688,290905,422291,0.14911552,0.66145083,0.5034822
560689,295572,441896,0.64391776,-0.14201235,0.3507604
560690,291842,431802,-0.07830656,0.35653765,0.2241203
560691,295553,435653,-0.50757344,0.4936389,0.2295746
560692,304178,440692,-0.55800896,-0.11090283,-0.1997323
560693,294101,424139,0.7165408,0.20258541,-0.0537541
560694,293500,439500,-0.15935264,-0.19196706,-0.1924929
560695,294339,438790,0.0324256,0.04863317,0.1600564
560696,287398,429846,0.26488096,0.75168838,0.3739661
560697,293521,427375,0.26631904,-0.1674384,-0.0977856
560698,292856,440861,-0.02602208,0.12431306,0.1493461
560699,294396,434564,1.2060016,0.09300412,-0.0231106
560700,290892,426466,-0.0944336,0.43401232,0.1016453
560701,308659,420728,-0.5602688,1.24914157,0.3315214
560702,303657,437354,1.70768608,-0.24112409,-0.1157353
560703,297659,423819,-0.14805344,0.58886195,0.48821
560704,308367,442458,0.50586208,1.00076396,0.6653276
560705,303238,419258,1.16059936,1.39332223,0.8478004
560706,299627,419555,0.24002272,1.74440114,0.6309156
560707,302494,420162,10.79532448,1.18054109,0.9970512
560708,295452,429204,0.13339936,0.74002231,0.230963
560710,298288,428497,-0.12247616,0.50799714,0.1873282
560711,306869,422179,0.07700608,2.46001981,0.991101
560712,294899,430406,-0.00321824,1.66363604,0.3458019
560713,300125,432701,0.05882464,0.05531374,-0.0271765
560715,301649,417891,0.07361632,1.49861599,1.1790282
560716,296421,430701,-0.0543728,0.22811117,0.0439284
560717,303875,417301,0.19482592,2.28752151,1.0352317
560718,293243,431634,0.0853264,0.47509284,0.4356499
560719,301173,419733,0.07823872,1.10725424,1.2899994
560720,302374,424382,-0.02335136,1.65077345,0.894212
560721,308695,440617,1.38052288,-0.16674043,0.0395649
560722,310112,440359,0.5265088,0.38674978,0.3889408
560723,298918,418851,0.16411264,0.58607007,0.644006
560724,300723,422090,6.849952,1.60829699,0.8374867
560725,305662,441414,3.03431488,-0.04409713,-0.1899145
560726,302664,422608,0.03920512,0.95449852,0.3271579
560727,306641,442381,0.77991904,0.01872017,-0.0562333
560729,300776,418320,4.72909216,5.80429321,2.3427881
560730,297354,421648,0.38413888,1.11513133,0.4410051
560731,304789,434490,0.10042624,-0.18558562,-0.085191
560732,296360,428695,0.05368864,0.25054592,0.1146366
560733,303299,435531,0.1104928,0.37229183,0.3345956
560734,309621,439603,0.11182816,0.28544442,0.3038529
560735,296564,426780,0.5552704,0.31366235,0.4032213
560736,304313,418455,0.23242144,1.97592776,1.4490681
560738,305481,439280,-0.16407776,0.48825456,0.0588039
560739,302389,442252,0.03612352,1.07574588,0.723342
560740,300775,430447,0.47473792,0.35873127,0.3772387
560741,307869,439702,-0.03886208,1.28483775,0.513895
560742,295671,431333,0.0339664,0.28255283,0.3443143
560744,298642,424697,0.13997344,0.47160299,0.3730736
560745,296819,432786,0.0694048,0.79685701,0.6001729
560746,307415,441130,1.64554048,-0.02953947,0.4542938
560747,309255,441470,0.24115264,0.65028331,0.6316098
560748,304358,442747,-0.26330528,0.08044066,-0.1574859
560749,297632,429477,-0.07995008,0.15941098,0.1156283
560750,299615,429661,0.3154192,0.23150131,0.1550979
560751,296362,420547,0.51140896,0.78309703,0.622982
560752,299639,431190,0.27751552,0.25951982,0.0992652
560753,303746,421420,-0.02294048,1.73024232,0.9049223
560754,303787,443347,0.0493744,0.04374738,-0.002384
560755,303648,423308,-0.12083264,1.34007709,0.5271838
560756,299738,421613,0.02554336,0.76754227,0.5548522
560757,293155,429255,0.12066208,0.26689836,0.1233635
560759,296653,424888,0.38557696,0.54618607,0.3508595
560760,301738,431414,0.6677488,0.33370406,0.2389958
560761,304807,436780,0.14449312,0.90932989,0.0198301
560763,300580,428182,0.7940944,0.97952573,0.4642108
560764,311480,439825,-0.01975616,-0.38709953,-0.1856502
560765,298447,420268,0.096112,0.50430787,0.2724161
560766,299435,423691,0.03920512,1.1577075,0.6692944
560767,299624,425754,0.42563776,1.36400749,0.9453837
560768,308632,418808,-0.07214336,2.1717582,0.7865133
560769,294557,432484,6.23989792,0.34537013,0.495251
560770,310405,442126,0.92742496,0.35633823,0.5645709
560771,307879,419866,-0.07460864,1.01841263,0.6069165
560772,297282,417205,0.25656064,1.92308146,1.0267031
560773,305217,421326,0.21146656,1.93185594,0.8053556
560774,301514,421667,0.78238432,2.04961345,1.1990605
560775,297719,431375,1.32228064,1.69484527,1.2627277
560776,308665,422127,0.4782304,0.95709098,1.0092492
560778,297875,419561,0.25861504,2.46011952,0.6867483
560779,299645,427580,6.37250944,1.06577488,1.0842217
560781,296347,422691,3.79279936,0.74251506,0.5982887
560782,311155,441795,1.14149344,0.39452716,0.2391941
560783,305284,437303,0.28285696,0.95449852,0.2015095
560784,305186,435895,3.78417088,0.18064921,0.0740761
560785,306160,440710,-0.03752672,0.04005811,0.0228052
560786,302856,418683,0.59142784,1.98998687,1.2864293
560787,298410,422266,0.71725984,0.81630046,0.8849891
560788,298648,426108,0.42728128,1.22909986,0.6903184
560789,300279,420687,-0.14507456,0.7678414,0.4139316
560790,297300,427158,0.1752064,0.81021815,0.5814298
560791,300336,426246,0.17407648,1.22212016,0.6139575
560792,301655,423822,0.04495744,1.74948635,1.0189678
560793,297214,425896,0.42101536,0.70562236,0.6409318
560794,295833,421668,2.66678272,0.44936766,0.3463969
560795,301689,425731,0.48007936,2.29131049,0.8714029
560796,305598,443114,-0.35256896,-0.33604801,-0.2803575
560797,300671,424622,0.24074176,0.97394197,0.7210611
560798,298655,432757,0.01527136,0.5036099,0.5067548
560799,298440,430623,-0.10049408,0.10845917,0.0726877
560800,299751,417781,0.41259232,1.711098,0.9029389
560802,312141,452232,1.90418944,1.08312442,0.632304
560803,304431,426664,0.83056,1.19809005,1.0786682
560804,311695,451886,2.30171584,1.31086206,1.1190303
560808,303300,433374,1.5912016,1.36221271,0.8984763
560809,313232,451599,0.95351584,0.59215238,0.3688093
560810,307825,433654,1.08520288,0.00944714,0.1338756
560813,309804,451101,1.46136352,-0.03033715,-0.0299533
560815,308892,432701,3.57749824,0.46920995,0.6436094
560816,302150,428584,2.32482784,1.23597985,1.1065349
560818,308178,424338,2.09946016,1.06338184,0.772332
560819,303391,427202,2.0436832,1.36689908,0.8003971
560820,303158,431574,7.73108416,1.91859451,0.3906267
560821,302901,432496,3.44550304,0.53541739,0.3941968
560822,297644,433741,2.49431584,0.49852469,0.340645
560823,308286,438693,3.39948448,0.13328696,0.26716
560824,307300,429622,2.84685088,1.74260636,0.6888309
560825,303335,429445,2.63083072,1.14923215,0.702913
560826,302640,438543,2.36190976,0.53142899,0.4752187
560828,299399,435444,1.47019744,0.74281419,0.9317974
560829,307186,437332,3.7329136,0.76724314,0.7641009
560830,315109,451135,2.4889744,0.98710369,0.9089883
560831,301880,427441,3.15110752,1.90742699,0.845222
560832,301388,429286,1.68046528,0.56523068,0.4651034
560834,300203,436733,1.21308928,0.69894179,0.2140049
560835,304599,430669,1.28160352,1.20407265,0.8975837
560836,308136,430302,1.23394144,0.44737346,0.8123967
560838,308125,428234,2.67048064,0.72965247,1.1435253
560839,306768,424489,1.36593664,1.77271878,1.4883394
560841,304328,428102,2.6189152,0.91291945,0.7614233
560842,314823,448221,0.74406976,0.14684752,0.4992178
560843,306262,438329,3.59136544,5.22268478,3.2584248
560845,302571,436535,1.09023616,0.16698894,0.2795563
560846,302511,434690,0.57725248,0.82417755,0.4691693
560848,304800,424805,0.93132832,1.09867918,0.2537721
560849,300807,434513,0.68141056,0.45893982,0.3456035
560850,305501,423503,0.70616608,1.32332581,0.8065457
560854,307209,423861,2.2927792,0.40748946,0.2836223
560855,298162,436498,1.96684864,0.9343571,0.8786423
