FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
12421,1308.568374,208.016074,12570,473,310,208.016055,1308.566005,0.030041
12422,2581715.51813,13362.697251,12016,77,310,13362.697224,2581715.54726,59.268271
12423,173951.859467,1727.167738,12657,358,310,1727.167796,173951.858208,3.993401
12424,512653.616222,6820.870423,12819,464,310,6820.870444,512653.643696,11.768955
12425,1855652.3967,8293.354057,12419,914,310,8293.353765,1855652.38624,42.600087
12426,16812.370396,603.438153,12459,1720,310,603.438168,16812.370082,0.38596
12427,242205.22,6125.519869,12106,1522,310,6125.519621,242205.207843,5.560289
12428,488636.306517,4144.213767,12017,862,310,4144.213826,488636.320042,11.217591
12429,87378.363024,1667.708496,12820,594,310,1667.708605,87378.367913,2.005939
12430,31180.94493,1652.588561,12658,374,310,1652.588512,31180.938378,0.715819
12431,2874164.17784,20233.872381,12870,1496,310,20233.872506,2874164.17718,65.981994
12432,11329.787318,801.433135,12571,2076,310,801.433169,11329.788341,0.260097
12433,350064.940561,4804.361891,12420,1598,310,4804.36177,350064.925902,8.036417
12434,66486.671026,1559.3044,12572,392,310,1559.304658,66486.669007,1.52633
12435,48926.76,2149.433552,12107,1531,310,2149.433592,48926.768073,1.123209
12436,738048.442487,8590.183455,12659,368,310,8590.183219,738048.430515,16.943328
12437,20578.291651,932.134279,12460,2100,310,932.134257,20578.283345,0.472414
12438,1055102.04849,7688.203791,12871,425,310,7688.203703,1055102.04711,24.221907
12439,58935.519,1116.567695,12018,1431,310,1116.567743,58935.517064,1.352979
12440,61564.082364,1953.560663,12821,493,310,1953.560691,61564.095938,1.413323
12441,28836.835682,888.578027,12421,234,310,888.578135,28836.83643,0.662005
12442,5181.22222,358.051709,12822,384,310,358.051798,5181.223949,0.118945
12443,5709.5107,465.514248,12660,438,310,465.51436,5709.510314,0.131073
12444,13313.513155,515.272513,12573,340,310,515.272532,13313.519842,0.305638
12445,43831.3607,1190.60631,12872,1779,310,1190.606214,43831.343616,1.006233
12446,104154.434906,2234.036339,12019,2557,310,2234.036491,104154.430688,2.391066
12447,7203.085997,444.946705,12461,0,0,444.946596,7203.0815,0.165361
12448,185730.258,3516.457156,12422,337,310,3516.456959,185730.246444,4.263797
12449,27918.460096,768.390997,12108,274,310,768.391061,27918.470281,0.640922
12450,300192.614006,5539.584868,12661,394,310,5539.584814,300192.624181,6.891502
12451,364400.820298,4409.637828,12823,2168,310,4409.637752,364400.808687,8.365525
12452,50012.654656,1020.839956,12574,477,310,1020.839976,50012.660026,1.148137
12453,91084.421533,1504.231045,12873,2283,310,1504.231015,91084.426519,2.091019
12454,196024.608757,4005.80553,12462,1594,310,4005.805498,196024.615814,4.500124
12455,287628.654344,2535.214527,12109,407,310,2535.214524,287628.645026,6.603072
12456,193890.730269,1881.206359,12662,473,310,1881.206334,193890.727248,4.451136
12457,12470.704014,526.033028,12423,1772,310,526.033064,12470.702501,0.286289
12458,45814.37386,1429.695904,12110,1995,310,1429.695966,45814.367335,1.051757
12459,9461.089314,619.323997,12463,2018,310,619.324047,9461.093284,0.217198
12460,32066.28357,901.311308,12824,1321,310,901.311284,32066.286589,0.736144
12461,104628.266936,4085.855195,12020,873,310,4085.855096,104628.281013,2.401944
12462,120193.085754,2337.593046,12575,1736,310,2337.593082,120193.086646,2.759265
12463,23378.878638,721.312906,12874,1322,310,721.312955,23378.89104,0.536708
12464,19826.193106,788.496495,12663,2145,310,788.496584,19826.20024,0.455149
12465,7511.230863,535.614987,12464,125,310,535.614896,7511.227891,0.172435
12466,37539.046999,807.284244,12111,273,310,807.284235,37539.040391,0.861781
12467,1016260.78622,7088.152458,12664,484,310,7088.152539,1016260.80927,23.330231
12468,54797.693038,1383.128591,12576,2148,310,1383.128594,54797.705816,1.257987
12469,1246.366498,211.936109,12424,368,310,211.936122,1246.366506,0.028613
12470,55921.022501,1333.922807,12465,136,310,1333.922788,55921.022877,1.283775
12471,184909.9243,3883.47046,12112,249,310,3883.470403,184909.91603,4.244965
12472,11640.095144,578.150982,12021,70,310,578.150899,11640.08674,0.267221
12473,333708.913345,3050.052713,12875,1328,310,3050.052557,333708.906776,7.660933
12474,2175404.03695,13314.224708,12665,350,310,13314.224619,2175404.0868,49.940606
12475,29368.833113,1544.83714,12466,2040,310,1544.837017,29368.833124,0.674218
12476,131308.259581,3096.512099,12825,589,310,3096.511964,131308.260919,3.014435
12477,57715.174947,1208.093721,12876,1614,310,1208.093796,57715.17892,1.324963
12478,1177870.8463,7988.665417,12577,474,310,7988.665343,1177870.86554,27.040303
12479,234042.616099,3658.285976,12022,1462,310,3658.286007,234042.61039,5.372901
12480,74165.62438,2659.444609,12425,149,310,2659.444538,74165.615739,1.702615
12481,25936.45208,1028.584534,12467,336,310,1028.584591,25936.46325,0.595422
12482,74668.56,2024.803256,12113,1536,310,2024.803476,74668.564303,1.714161
12483,22076.318703,769.832206,12666,1722,310,769.832263,22076.323179,0.506805
12484,41180.489217,1463.520527,12468,404,310,1463.52056,41180.48975,0.945378
12485,54277.645452,1407.526669,12826,2278,310,1407.526679,54277.640948,1.246048
12486,1774026.93144,12680.944739,12426,328,310,12680.944613,1774026.90768,40.726217
12487,377399.7629,3178.036648,12114,741,310,3178.036411,377399.770712,8.663941
12488,278181.952673,5387.345792,12667,2143,310,5387.345876,278181.936449,6.386204
12489,608339.622631,4130.31741,12023,54,310,4130.317127,608339.647022,13.965612
12490,16939.133899,782.896101,12877,423,310,782.89624,16939.133807,0.388871
12491,21507.881255,826.136488,12115,230,310,826.136503,21507.87682,0.493755
12492,30092.482414,885.151727,12668,445,310,885.151823,30092.484008,0.690831
12493,453654.970651,3425.444551,12469,308,310,3425.444571,453654.986593,10.414527
12494,5802.272173,304.1777,12578,462,310,304.177681,5802.271722,0.133202
12495,65628.272615,2924.664121,12827,485,310,2924.664306,65628.258587,1.506624
12496,463253.415227,5625.568379,12669,265,310,5625.568192,463253.39152,10.634877
12497,158555.830831,5547.553876,12116,1315,310,5547.553933,158555.827598,3.639956
12498,562459.120587,4976.662312,12878,0,0,4976.662392,562459.117373,12.912336
12499,812.990206,149.968133,12427,369,310,149.968182,812.989598,0.018664
12500,205363.563844,2412.323268,12470,129,310,2412.32324,205363.569638,4.714518
12501,67367.6576,1326.9357,12024,0,0,1326.935723,67367.653921,1.546555
12502,34687.008295,811.128087,12579,1595,310,811.128094,34687.010605,0.796307
12503,83402.908902,1472.130164,12117,751,310,1472.130199,83402.913503,1.914675
12504,144374.384085,2599.622469,12670,1730,310,2599.622453,144374.383234,3.314393
12505,18443.277468,768.414727,12428,401,310,768.41488,18443.280964,0.423401
12506,12825.076281,550.83615,12879,6299,0,550.836124,12825.07788,0.294424
12507,133603.275175,2899.048031,12471,349,310,2899.048155,133603.269273,3.067121
12508,958898.66778,8835.621727,12118,1490,310,8835.621693,958898.672151,22.013373
12509,60728.34105,1810.410129,12580,448,310,1810.41007,60728.330959,1.394136
12510,14154.932705,512.953484,12671,399,310,512.953537,14154.934311,0.324954
12511,10229.932678,401.034319,12828,385,310,401.034343,10229.935894,0.234848
12512,59511.843425,2028.737457,12025,2359,310,2028.737527,59511.847636,1.366209
12513,31226.810248,778.421092,12429,201,310,778.421123,31226.815303,0.716872
12514,34031.423307,723.130084,12472,357,310,723.130079,34031.425054,0.781257
12515,2600937.79516,13726.435209,12880,420,310,13726.435092,2600937.80151,59.709555
12516,37143.329243,1226.027353,12119,294,310,1226.027324,37143.327148,0.852697
12517,47914.80919,1046.455865,12829,2151,310,1046.455906,47914.802701,1.099977
12518,7218.188848,307.66182,12672,339,310,307.661794,7218.18709,0.165707
12519,61610.941626,1120.071645,12120,1565,310,1120.071651,61610.938983,1.414398
12520,1546646.50994,12499.116463,12581,389,310,12499.116508,1546646.54579,35.506261
12521,1535.755609,195.920422,12026,2075,310,195.920386,1535.75581,0.035256
12522,28688.376677,1935.007679,12430,1597,310,1935.007572,28688.368628,0.658597
12523,135434.813992,2983.945945,12673,1602,310,2983.945961,135434.801399,3.109168
12524,11966.410347,475.684344,12830,457,310,475.684312,11966.409398,0.274712
12525,7870.563651,342.877168,12473,286,310,342.877167,7870.560398,0.180684
12526,210994.441092,2707.69268,12121,2350,310,2707.692565,210994.436071,4.843785
12527,11919.847231,791.454794,12431,659,310,791.454777,11919.840413,0.273643
12528,96628.412457,1158.775877,12881,532,310,1158.775887,96628.40785,2.218292
12529,196644.568946,2249.803642,12474,408,310,2249.803665,196644.581613,4.514356
12530,820019.674508,4153.445233,12674,372,310,4153.445308,820019.67098,18.825137
12531,15125.286158,498.098986,12831,386,310,498.099105,15125.291305,0.34723
12532,122896.113664,3610.199454,12432,2023,310,3610.199396,122896.144688,2.821319
12533,3927.34375,271.090703,12882,512,310,271.090768,3927.344506,0.09016
12534,14245.163212,486.092905,12027,287,310,486.093107,14245.176745,0.327026
12535,137726.418444,2130.372977,12122,291,310,2130.372949,137726.395539,3.161776
12536,213223.469851,2917.543228,12475,1737,310,2917.543139,213223.449696,4.894956
12537,430888.901671,4464.8972,12582,0,0,4464.897428,430888.88497,9.891887
12538,1987.798187,245.489391,12832,1341,310,245.489393,1987.79596,0.045634
12539,538219.573584,4913.737479,12675,257,310,4913.737651,538219.555096,12.35587
12540,29868.405159,1039.977946,12123,6284,0,1039.977991,29868.418825,0.685687
12541,518403.785009,7586.02736,12883,2266,310,7586.027191,518403.758827,11.90096
12542,471039.08364,4449.177153,12028,2349,310,4449.177069,471039.060148,10.813612
12543,96807.530997,1570.427369,12433,205,310,1570.427362,96807.53092,2.222404
12544,22015.425713,896.683275,12476,1716,310,896.683325,22015.417065,0.505406
12545,310734.182625,5262.833474,12124,2003,310,5262.833495,310734.190968,7.133504
12546,2012.137259,309.88933,12833,2165,310,309.889251,2012.137796,0.046193
12547,205620.184237,2548.334612,12583,334,310,2548.334721,205620.183379,4.720409
12548,5274.850041,762.337951,12029,300,310,762.337874,5274.846171,0.121094
12549,46890.138869,1344.464661,12477,255,310,1344.46469,46890.144374,1.076454
12550,59462.141146,1332.11511,12676,378,310,1332.115026,59462.14227,1.365068
12551,47126.033829,1480.543784,12884,524,310,1480.54385,47126.032047,1.081869
12552,5243134.75765,29165.237002,12434,347,310,29165.237339,5243134.81385,120.366294
12553,4935.638827,321.74185,12834,361,310,321.741867,4935.635539,0.113307
12554,22770.786636,812.562363,12125,229,310,812.562412,22770.793638,0.522748
12555,15652.277259,907.600614,12030,1296,310,907.600586,15652.281503,0.359328
12556,66367.031942,2189.608177,12478,312,310,2189.608079,66367.034312,1.523584
12557,39849.911798,843.415523,12677,1787,310,843.415573,39849.913904,0.914832
12558,278113.204026,3908.752966,12835,360,310,3908.752969,278113.215042,6.384626
12559,139163.371405,4078.359148,12435,359,310,4078.359388,139163.375763,3.194764
12560,43885.0982,2290.204032,12126,254,310,2290.204034,43885.097993,1.007467
12561,88540.65625,1315.620828,12885,525,310,1315.620818,88540.652519,2.032622
12562,7252.515642,579.474107,12584,331,310,579.474071,7252.517608,0.166496
12563,13260.626065,647.77163,12031,299,310,647.77163,13260.619544,0.304423
12564,14735.456574,482.924196,12678,1721,310,482.924216,14735.458805,0.338281
12565,142152.5581,1978.074501,12436,913,310,1978.074451,142152.567391,3.263387
12566,3007130.20882,11909.453728,12479,456,310,11909.453585,3007130.27062,69.034488
12567,82513.712074,1696.442077,12836,2280,310,1696.442056,82513.723673,1.894262
12568,53065.518688,2495.296036,12127,2348,310,2495.296124,53065.532549,1.218222
12569,6831.15353,455.738759,12585,471,310,455.73873,6831.154284,0.156822
12570,223560.135708,4529.727936,12679,290,310,4529.727664,223560.118513,5.132255
12571,26655.373259,877.028787,12886,1781,310,877.028735,26655.375085,0.611926
12572,108745.395095,3402.954337,12437,1600,310,3402.954529,108745.399668,2.496461
12573,250666.050035,4035.621617,12480,127,310,4035.621676,250666.00766,5.754523
12574,13330.90625,648.944035,12887,2181,310,648.944025,13330.907929,0.306037
12575,16603.169714,832.249613,12680,2075,310,832.249514,16603.145091,0.381157
12576,54587.66491,1125.724561,12032,856,310,1125.724576,54587.673641,1.253166
12577,150044.924269,2291.802651,12837,590,310,2291.802816,150044.917,3.444571
12578,2791403.67862,19649.475617,12586,458,310,19649.475531,2791403.67366,64.082067
12579,2415898.04906,18615.260722,12128,275,310,18615.26044,2415898.10751,55.461611
12580,86555.74845,7149.948678,12438,341,310,7149.948544,86555.755609,1.987055
12581,303524.384209,3236.052813,12033,1539,310,3236.052947,303524.414225,6.96799
12582,1719.912697,359.436971,12838,2166,310,359.437034,1719.915951,0.039484
12583,1217206.63164,6948.001657,12481,126,310,6948.001718,1217206.62583,27.943331
12584,690259.304507,4983.381762,12681,475,310,4983.381784,690259.333376,15.846237
12585,177503.997979,2012.691001,12129,116,310,2012.690982,177504.013042,4.074948
12586,691630.73348,8136.636181,12888,1332,310,8136.636184,691630.768569,15.877721
12587,160485.668233,2514.138589,12587,309,310,2514.138504,160485.677063,3.684259
12588,30085.507113,865.432435,12439,1751,310,865.432327,30085.498361,0.690671
12589,11020.274259,885.513904,12839,352,310,885.513851,11020.28305,0.252992
12590,43626.361674,851.984487,12034,2358,310,851.984594,43626.372664,1.001528
12591,46839.267718,1063.181977,12482,0,0,1063.182018,46839.276679,1.075286
12592,15899.643109,736.338397,12130,1308,310,736.338338,15899.641082,0.365007
12593,25.748274,499.715832,12588,0,0,499.715748,25.746126,0.000591
12594,170952.952175,2066.905274,12682,1746,310,2066.905388,170952.959115,3.924556
12595,879094.600066,8046.112521,12440,390,310,8046.112826,879094.653898,20.181317
12596,217437.766197,3172.363246,12889,540,310,3172.363185,217437.770331,4.991704
12597,111494.148482,3386.548833,12840,0,0,3386.548927,111494.156964,2.559564
12598,1087520.37063,6873.06292,12483,2116,310,6873.06297,1087520.35828,24.966132
12599,47409.618158,1766.325664,12035,233,310,1766.32572,47409.613857,1.088379
12600,34421.089611,1165.67445,12131,2071,310,1165.674461,34421.077122,0.790202
12601,103255.751208,3172.938775,12841,364,310,3172.938927,103255.764946,2.370436
12602,42319.175263,1414.712536,12589,2081,310,1414.712455,42319.160386,0.971518
12603,41463.263496,924.446141,12441,134,310,924.446181,41463.269293,0.951869
12604,13054.860726,548.449514,12484,435,310,548.449505,13054.860779,0.2997
12605,1170.150729,236.413167,12036,2076,310,236.413228,1170.152496,0.026863
12606,112853.538591,2185.486729,12890,2292,310,2185.486992,112853.52621,2.590771
12607,37696.921525,1127.266004,12683,283,310,1127.266066,37696.91219,0.865405
12608,27117.572571,1479.617718,12442,1774,310,1479.617859,27117.567455,0.622536
12609,69796.087878,1171.537931,12132,864,310,1171.538066,69796.095117,1.602304
12610,1085506.74019,10230.246067,12842,434,310,10230.246023,1085506.71603,24.919905
12611,55693.422442,1652.931595,12485,282,310,1652.93157,55693.424738,1.27855
12612,183515.066041,2752.317819,12037,1577,310,2752.317956,183515.06587,4.212943
12613,18492.548437,536.038315,12684,395,310,536.038277,18492.546129,0.424532
12614,11115.867576,492.328997,12590,1719,310,492.328983,11115.868004,0.255186
12615,22857.505611,619.70616,12443,1775,310,619.706036,22857.50386,0.524738
12616,12642.717098,543.093116,12133,148,310,543.093183,12642.719474,0.290238
12617,64403.46875,1051.111382,12891,498,310,1051.111413,64403.476276,1.478506
12618,76997.353199,1854.798625,12843,0,0,1854.798491,76997.355428,1.767623
12619,39639.542027,2743.118737,12486,2020,310,2743.119039,39639.543172,0.910002
12620,76529.912199,2106.855119,12591,397,310,2106.855036,76529.906458,1.756892
12621,190113.406269,3775.974013,12444,127,310,3775.974002,190113.418725,4.364421
12622,42403.284233,1028.451768,12134,116,310,1028.451704,42403.288112,0.973449
12623,26184.897745,1007.152055,12685,396,310,1007.152104,26184.897058,0.601125
12624,6883.663695,480.429784,12038,1299,310,480.429744,6883.663615,0.158028
12625,33051.070982,1251.919197,12892,1493,310,1251.919171,33051.07605,0.758751
12626,22609.793323,630.740965,12844,2284,310,630.740886,22609.792212,0.519051
12627,400644.348205,3401.333031,12487,346,310,3401.333069,400644.329975,9.197565
12628,1308043.17467,8509.18795,12445,151,310,8509.188016,1308043.16559,30.028659
12629,309451.301042,4440.946176,12686,379,310,4440.946123,309451.305445,7.104053
12630,1176599.43964,8177.633106,12845,2169,310,8177.633212,1176599.45149,27.011115
12631,71610.34,2753.370984,12135,1530,310,2753.371007,71610.353784,1.643954
12632,39011.348626,1075.507167,12592,260,310,1075.507122,39011.34387,0.895581
12633,25179.776438,633.642781,12039,69,310,633.642969,25179.783608,0.578051
12634,2515134.35579,12261.068394,12488,455,310,12261.068282,2515134.38416,57.739771
12635,73978.095954,1424.896205,12846,1758,310,1424.896181,73978.09891,1.69831
