RECORD_NUMBER,REGION,RESIDENCE_TYPE,FAMTYPE,POPBASE,SEX,AGE,MARSTAT,STUDENT,COB,HEALTH,ETHNICITY,RELIGIONNI,RELIGIONBNI,ECONACT,OCC,INDUSTRY,HOURS
5382464,N92000002,H,1,1,1,8,5,2,1,3,1,3,2,5,7,4,3
5283218,N92000002,H,2,1,2,2,2,2,2,2,1,1,1,1,9,12,3
5282933,N92000002,H,2,1,1,1,1,2,1,1,1,2,2,-9,-9,-9,-9
5382998,N92000002,H,1,1,2,4,4,2,1,2,1,2,2,1,7,4,3
5332808,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,1,1,4,3
5283643,N92000002,H,2,1,2,2,1,1,2,1,1,1,1,6,-9,-9,-9
5283703,N92000002,H,5,1,2,6,5,2,2,1,1,1,1,5,-9,-9,-9
5358713,N92000002,H,2,1,1,7,2,2,1,4,1,2,2,5,9,8,3
5283748,N92000002,H,2,1,1,8,2,2,1,1,1,1,1,5,2,4,3
5308948,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5359043,N92000002,H,3,1,2,2,1,1,2,2,1,1,1,6,-9,-9,-9
5334348,N92000002,H,2,1,1,3,2,2,2,1,1,7,4,1,9,5,3
5235128,N92000002,H,5,1,2,7,5,2,1,4,1,1,1,5,8,2,3
5384793,N92000002,H,2,1,2,6,2,2,1,2,1,2,2,7,4,8,3
5409559,N92000002,H,2,1,1,5,2,2,1,2,1,1,1,1,8,4,3
5235468,N92000002,H,2,1,1,5,2,2,1,3,1,2,2,1,6,6,3
5235998,N92000002,H,2,1,1,5,2,2,1,1,1,2,2,2,5,4,4
5360603,N92000002,H,3,1,2,5,3,2,1,2,1,2,2,1,6,11,3
5310583,N92000002,H,4,1,2,2,2,2,1,2,1,7,2,9,7,4,1
5339288,N92000002,H,1,1,2,5,1,2,1,2,1,7,1,1,2,9,3
5338003,N92000002,H,5,1,2,4,3,2,1,1,1,1,1,1,6,10,2
5414014,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,3,5,3,3
5238068,N92000002,H,2,1,2,7,3,2,1,5,1,1,1,5,9,12,2
5414044,N92000002,H,1,1,1,3,1,2,2,1,1,1,1,1,1,12,3
5239693,N92000002,H,5,1,2,2,1,1,1,2,1,2,2,4,6,4,2
5338378,N92000002,H,2,1,1,4,2,2,1,2,1,8,2,7,-9,-9,-9
5313313,N92000002,H,2,1,1,3,1,2,1,2,1,7,4,1,7,12,3
5288818,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5312788,N92000002,H,1,1,2,8,5,2,1,2,1,5,2,5,9,10,3
5262708,N92000002,H,2,1,2,3,2,2,2,1,1,1,1,7,9,5,2
5263048,N92000002,H,2,1,2,2,1,1,1,1,1,1,1,6,-9,-9,-9
5387573,N92000002,H,1,1,1,6,3,2,1,4,1,1,1,8,9,11,3
5312953,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5414809,N92000002,H,2,1,2,6,2,2,1,3,1,4,2,1,4,5,1
5366308,N92000002,H,2,1,1,5,2,2,1,1,1,7,2,5,4,9,3
5432278,N92000002,C,-9,1,2,2,1,1,1,1,1,1,1,4,9,10,1
5341593,N92000002,H,3,1,2,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5342273,N92000002,H,2,1,2,5,2,2,1,3,1,1,1,7,6,10,1
5292458,N92000002,H,1,1,2,5,1,2,1,3,1,3,2,9,9,8,1
5267523,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,1,7,4,1
5293903,N92000002,H,2,1,1,1,1,1,1,1,1,7,1,-9,-9,-9,-9
5294108,N92000002,H,2,1,2,2,1,1,1,2,1,1,1,6,-9,-9,-9
5269188,N92000002,H,2,1,2,2,1,2,1,1,1,3,2,1,2,8,3
5244228,N92000002,H,5,1,1,3,1,2,1,2,1,3,2,1,5,3,3
5269538,N92000002,H,3,1,2,3,1,2,2,2,1,5,2,3,7,5,3
5370218,N92000002,H,2,1,2,4,2,2,1,1,1,1,1,7,3,7,3
5419040,N92000002,H,2,1,2,4,2,2,1,1,1,1,1,1,4,9,3
5420335,N92000002,H,1,1,1,7,3,2,1,4,1,1,1,5,9,12,3
5420285,N92000002,H,6,1,2,7,1,2,1,3,1,8,1,5,7,4,2
5345743,N92000002,H,5,1,2,5,4,2,1,1,1,7,2,9,6,11,2
5346093,N92000002,H,2,1,1,8,2,2,1,4,1,2,2,5,8,9,3
5321183,N92000002,H,2,1,1,1,1,2,1,1,1,2,2,-9,-9,-9,-9
5345713,N92000002,H,1,1,2,6,1,2,1,2,1,1,1,1,7,4,3
5247508,N92000002,H,4,1,1,1,1,2,1,2,1,3,2,-9,-9,-9,-9
5372388,N92000002,H,2,1,1,4,2,2,1,1,1,3,2,1,5,3,2
5403149,N92000002,H,2,1,2,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5379974,N92000002,H,1,1,1,4,1,2,1,3,1,7,4,1,2,6,3
5429305,N92000002,H,6,1,1,3,1,2,1,1,1,1,1,3,5,3,3
5329913,N92000002,H,2,1,2,4,2,2,1,2,1,1,1,7,9,11,2
5429868,N92000002,H,5,1,2,3,1,2,1,3,1,2,2,1,7,4,3
5305368,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5380858,N92000002,H,2,1,1,3,1,2,1,1,1,1,1,1,9,5,1
5306038,N92000002,H,5,1,2,1,1,2,1,2,1,8,2,-9,-9,-9,-9
5332128,N92000002,H,3,1,1,1,1,2,1,2,1,7,4,-9,-9,-9,-9
5332168,N92000002,H,4,1,1,4,1,2,1,2,1,7,2,1,4,4,2
5406834,N92000002,H,2,1,1,2,1,1,1,1,1,2,2,6,-9,-9,-9
5407389,N92000002,H,1,1,2,6,4,2,1,2,1,2,2,5,7,4,1
5233488,N92000002,H,3,1,2,3,1,2,1,1,1,4,2,1,4,4,3
5258258,N92000002,H,2,1,1,2,1,2,1,1,1,2,2,3,3,4,3
5382108,N92000002,H,2,1,1,5,2,2,1,1,1,2,2,1,8,4,3
5258988,N92000002,H,2,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5283693,N92000002,H,5,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5235398,N92000002,H,5,1,2,3,4,2,2,1,1,1,1,1,7,4,3
5309783,N92000002,H,2,1,1,3,2,2,2,2,1,1,1,1,9,4,3
5285228,N92000002,H,6,1,2,3,1,2,1,1,1,2,2,1,2,11,3
5285898,N92000002,H,1,1,2,7,5,2,1,2,1,4,2,5,-9,-9,-9
5336013,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5236118,N92000002,H,1,1,2,7,1,2,1,2,1,4,2,5,7,4,3
5335558,N92000002,H,2,1,1,3,1,2,1,2,1,3,2,1,9,5,3
5364373,N92000002,H,1,1,2,7,5,2,1,3,1,8,2,5,9,11,2
5265013,N92000002,H,3,1,1,2,1,2,1,1,1,1,1,1,9,5,2
5413114,N92000002,H,1,1,1,3,1,2,1,1,1,7,2,1,4,8,3
5311378,N92000002,H,4,1,1,1,1,1,2,2,1,1,1,-9,-9,-9,-9
5338693,N92000002,H,2,1,2,5,2,2,1,3,1,2,2,1,4,9,3
5263058,N92000002,H,1,1,1,8,2,2,1,2,1,2,2,5,3,6,3
5264993,N92000002,H,5,1,1,2,1,1,1,2,1,1,1,4,9,10,2
5362973,N92000002,H,2,1,2,4,2,2,1,1,1,1,1,1,6,10,2
5412379,N92000002,H,3,1,1,2,1,2,1,2,2,1,1,3,6,11,3
5289443,N92000002,H,1,1,2,8,5,2,1,2,1,4,2,5,2,10,4
5364083,N92000002,H,2,1,2,7,2,2,1,1,1,7,4,9,4,9,3
5289403,N92000002,H,1,1,2,5,1,2,1,1,1,1,1,1,2,11,3
5263273,N92000002,H,2,1,1,3,3,2,1,2,1,3,2,1,8,6,3
5263673,N92000002,H,1,1,1,5,3,2,1,4,1,1,1,8,-9,-9,-9
5386303,N92000002,H,1,1,2,8,5,2,1,2,1,1,1,5,9,12,2
5386438,N92000002,H,5,1,1,2,1,2,1,1,1,1,1,9,-9,-9,-9
5390333,N92000002,H,2,1,2,5,2,2,1,1,1,8,2,1,4,9,3
5290968,N92000002,H,1,1,1,7,3,2,1,4,1,4,2,9,9,8,2
5415334,N92000002,H,2,1,1,1,1,2,1,1,1,7,4,-9,-9,-9,-9
5290948,N92000002,H,2,1,2,4,2,2,1,1,1,7,2,1,3,6,3
5416024,N92000002,H,2,1,1,5,2,2,1,2,1,3,2,1,4,9,3
5390543,N92000002,H,3,1,1,2,1,1,1,1,1,3,2,6,-9,-9,-9
5240968,N92000002,H,2,1,1,5,2,2,1,2,1,3,2,1,9,8,3
5367333,N92000002,H,2,1,2,4,3,2,1,1,1,3,2,1,4,4,3
5318283,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5342883,N92000002,H,3,1,1,3,1,2,1,2,1,7,2,3,9,3,3
5269013,N92000002,H,2,1,1,4,2,2,1,1,1,7,2,2,1,4,4
5392963,N92000002,H,1,1,2,8,5,2,1,3,1,5,2,5,6,11,2
5268468,N92000002,H,1,1,2,5,1,2,1,1,1,1,1,1,2,11,3
5245618,N92000002,H,2,1,1,6,2,2,1,4,1,1,1,8,4,4,3
5432529,N92000002,C,-9,1,2,8,2,2,1,2,1,2,2,8,-9,-9,-9
5321028,N92000002,H,5,1,2,5,5,2,1,2,1,5,2,1,9,8,1
5320773,N92000002,H,3,1,2,3,1,2,1,1,1,7,2,1,7,4,2
5420810,N92000002,H,2,1,1,6,2,2,1,4,1,1,1,5,4,9,3
5347018,N92000002,H,2,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5246863,N92000002,H,2,1,2,6,2,2,1,2,1,1,1,1,3,11,3
5396984,N92000002,H,2,1,2,3,2,2,1,2,1,7,1,1,6,2,3
5422940,N92000002,H,2,1,1,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5248658,N92000002,H,5,1,2,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5248618,N92000002,H,4,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5298523,N92000002,H,2,1,1,4,2,2,1,1,1,5,2,2,8,3,3
5423415,N92000002,H,2,1,1,7,2,2,1,2,1,7,2,5,1,6,4
5250838,N92000002,H,5,1,1,2,1,2,1,2,1,1,1,1,2,10,3
5250668,N92000002,H,2,1,1,2,1,2,1,1,1,5,2,1,7,4,1
5252783,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5376663,N92000002,H,1,1,2,6,4,2,2,1,1,1,1,1,2,10,3
5426505,N92000002,H,1,1,2,4,3,2,1,3,1,1,1,8,9,2,3
5377463,N92000002,H,2,1,1,4,2,2,1,2,1,1,1,2,1,4,4
5351558,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5428563,N92000002,H,2,1,1,7,2,2,1,1,1,2,2,5,1,9,3
5377903,N92000002,H,4,1,1,5,3,2,1,3,1,8,4,1,3,4,3
5354488,N92000002,H,2,1,1,2,1,1,1,1,1,7,4,6,-9,-9,-9
5306203,N92000002,H,4,1,2,5,1,2,1,3,1,1,1,1,7,4,1
5406194,N92000002,H,5,1,2,2,1,2,1,1,1,1,1,2,6,12,3
5356148,N92000002,H,2,1,2,4,3,2,1,2,1,1,1,7,5,4,3
5406604,N92000002,H,2,1,2,5,2,2,1,1,1,2,2,1,3,8,3
5406974,N92000002,H,4,1,1,1,1,2,1,1,1,7,4,-9,-9,-9,-9
5356603,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5331818,N92000002,H,2,1,1,6,2,2,1,2,1,2,2,1,9,6,3
5406409,N92000002,H,1,1,1,4,2,2,1,3,1,7,2,1,9,9,3
5332098,N92000002,H,3,1,2,3,3,2,1,2,1,2,2,7,-9,-9,-9
5282593,N92000002,H,2,1,1,2,1,2,1,1,1,7,2,1,7,4,2
5260083,N92000002,H,6,1,2,7,1,2,1,3,1,3,2,5,4,2,3
5384193,N92000002,H,5,1,2,2,1,1,1,3,1,2,2,4,9,5,1
5384113,N92000002,H,2,1,1,4,2,2,1,4,1,5,2,8,-9,-9,-9
5309473,N92000002,H,2,1,2,5,2,2,1,3,1,2,2,1,9,2,3
5235348,N92000002,H,2,1,2,2,1,1,1,1,1,3,2,6,9,8,2
5310368,N92000002,H,2,1,1,2,1,1,1,1,1,5,2,6,-9,-9,-9
5310523,N92000002,H,2,1,2,3,1,2,1,1,1,1,1,1,6,10,2
5236198,N92000002,H,2,1,2,7,2,2,1,1,1,3,2,5,7,4,3
5412979,N92000002,H,2,1,1,1,1,1,1,1,1,8,2,-9,-9,-9,-9
5389153,N92000002,H,2,1,2,1,1,2,1,1,1,5,2,-9,-9,-9,-9
5386963,N92000002,H,2,1,1,3,1,2,1,2,1,7,1,1,8,6,3
5389393,N92000002,H,1,1,1,5,3,2,1,1,1,1,1,1,9,8,3
5339548,N92000002,H,5,1,2,5,4,2,1,1,1,1,1,1,4,6,3
5388218,N92000002,H,5,1,2,2,1,1,1,2,1,1,1,4,6,10,2
5261623,N92000002,H,5,1,1,2,1,1,1,1,1,1,1,6,-9,-9,-9
5411419,N92000002,H,5,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5336363,N92000002,H,4,1,1,8,5,2,1,3,1,5,2,5,6,12,3
5362413,N92000002,H,3,1,2,3,1,2,1,1,1,1,1,1,2,10,3
5264878,N92000002,H,1,1,1,5,1,2,1,3,1,7,1,8,1,2,3
5236893,N92000002,H,1,1,2,5,1,2,1,2,1,4,2,8,-9,-9,-9
5265083,N92000002,H,5,1,1,2,1,2,1,1,1,8,2,3,-9,-9,-9
5238118,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5288098,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5315093,N92000002,H,2,1,1,3,2,2,1,2,1,1,1,1,9,6,3
5390133,N92000002,H,2,1,1,4,2,2,1,3,1,5,2,1,2,6,3
5390903,N92000002,H,2,1,2,7,2,2,1,1,1,4,2,5,7,4,2
5340673,N92000002,H,5,1,2,3,1,2,1,2,1,2,2,1,4,9,2
5290703,N92000002,H,1,1,2,8,5,2,1,3,1,3,2,5,4,7,2
5266938,N92000002,H,2,1,1,2,1,2,1,1,1,3,2,3,-9,-9,-9
5392493,N92000002,H,5,1,1,2,1,2,1,1,1,8,2,1,1,4,3
5418165,N92000002,H,1,1,1,3,1,2,1,3,1,1,1,9,8,2,3
5268373,N92000002,H,1,1,1,5,4,2,1,1,1,1,1,2,1,4,3
5368023,N92000002,H,2,1,1,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5293078,N92000002,H,2,1,1,1,1,1,1,1,1,5,2,-9,-9,-9,-9
5393783,N92000002,H,2,1,2,8,2,2,1,3,1,8,2,5,6,11,2
5268603,N92000002,H,5,1,2,4,3,2,1,3,1,1,1,1,7,4,2
5393003,N92000002,H,2,1,2,2,1,2,1,2,1,1,1,1,6,10,3
5369703,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5269593,N92000002,H,2,1,2,5,2,2,2,3,1,2,2,1,3,6,3
5419975,N92000002,H,4,1,1,5,3,2,1,2,1,1,1,1,2,9,3
5319553,N92000002,H,2,1,1,5,2,2,1,3,1,1,1,1,4,4,3
5245798,N92000002,H,1,1,1,7,1,2,1,2,1,1,1,5,4,2,3
5396133,N92000002,H,3,1,2,4,3,2,1,1,1,7,2,1,7,6,3
5321218,N92000002,H,2,1,1,5,2,2,1,3,1,3,2,1,2,2,3
5296588,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5345773,N92000002,H,5,1,1,1,1,1,1,3,1,1,1,-9,-9,-9,-9
5346688,N92000002,H,3,1,2,4,3,2,1,2,1,2,2,1,4,10,2
5248258,N92000002,H,1,1,1,5,5,2,1,1,1,1,1,1,8,2,3
5322783,N92000002,H,6,1,1,3,1,2,2,1,1,8,1,1,3,7,3
5248458,N92000002,H,2,1,2,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5248048,N92000002,H,5,1,2,1,1,1,1,2,1,3,2,-9,-9,-9,-9
5422735,N92000002,H,5,1,1,2,1,2,2,1,1,1,1,1,9,2,3
5348153,N92000002,H,2,1,2,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5348078,N92000002,H,2,1,1,6,2,2,1,2,1,2,2,1,8,2,3
5249283,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5274108,N92000002,H,5,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5298853,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5249383,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5300208,N92000002,H,5,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5375473,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5432938,N92000002,C,-9,1,2,8,1,2,1,3,1,1,1,5,8,2,3
5250438,N92000002,H,2,1,2,1,1,1,1,2,1,3,2,-9,-9,-9,-9
5376083,N92000002,H,5,1,2,5,4,2,1,2,1,2,2,1,5,4,2
5277733,N92000002,H,1,1,2,8,5,2,1,3,1,7,4,5,-9,-9,-9
5426905,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,1,9,6,2
5302338,N92000002,H,5,1,2,8,4,2,1,4,1,1,1,5,9,2,3
5253213,N92000002,H,2,1,1,4,2,2,1,2,1,2,2,1,2,8,3
5277828,N92000002,H,2,1,1,6,2,2,1,1,1,2,2,2,8,2,3
5351723,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5251943,N92000002,H,5,1,2,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5402389,N92000002,H,2,1,2,6,2,2,1,2,1,1,1,7,-9,-9,-9
5429470,N92000002,H,2,1,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9
5280263,N92000002,H,2,1,2,2,1,2,1,1,1,4,2,1,7,4,2
5355778,N92000002,H,2,1,1,2,1,2,1,1,1,1,1,1,5,1,4
5330838,N92000002,H,1,1,1,6,1,2,1,3,1,1,1,8,9,6,3
5406088,N92000002,H,2,1,1,5,2,2,1,2,1,1,1,9,3,8,3
5355983,N92000002,H,2,1,1,4,1,2,1,1,1,3,2,1,8,9,3
5356803,N92000002,H,1,1,1,7,5,2,1,4,1,2,2,5,9,3,3
5282248,N92000002,H,2,1,1,4,2,2,2,1,1,1,1,1,9,3,3
5406449,N92000002,H,2,1,1,6,2,2,1,1,1,7,2,2,5,2,4
5331828,N92000002,H,1,1,1,6,5,2,1,4,1,1,1,8,4,9,3
5232393,N92000002,H,2,1,2,4,2,2,2,3,2,1,1,1,1,11,3
5232433,N92000002,H,2,1,2,4,2,2,1,1,1,4,2,1,2,11,3
5406864,N92000002,H,2,1,1,1,1,1,1,1,2,8,4,-9,-9,-9,-9
5382273,N92000002,H,3,1,2,1,1,2,1,2,1,3,2,-9,-9,-9,-9
5357538,N92000002,H,2,1,1,8,2,2,1,3,1,5,2,5,5,9,4
5234348,N92000002,H,5,1,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9
5308403,N92000002,H,2,1,1,3,1,2,1,1,1,1,1,2,8,6,3
5408149,N92000002,H,2,1,2,2,1,1,2,1,2,7,4,6,7,4,1
5260423,N92000002,H,2,1,2,4,2,2,1,2,1,2,2,1,6,8,2
5412049,N92000002,H,2,1,2,6,2,2,1,4,1,2,2,5,6,4,3
5264633,N92000002,H,1,1,1,5,4,2,1,3,1,8,2,8,5,2,3
5286633,N92000002,H,1,1,1,4,4,2,1,4,1,1,1,8,8,6,3
5312038,N92000002,H,1,1,2,2,1,1,2,3,2,7,4,6,-9,-9,-9
5388898,N92000002,H,5,1,2,2,1,1,1,1,1,8,1,6,-9,-9,-9
5386903,N92000002,H,1,1,2,5,4,2,1,3,1,3,2,7,4,9,2
5314953,N92000002,H,2,1,1,2,1,1,1,1,1,2,2,6,-9,-9,-9
5363693,N92000002,H,2,1,2,6,2,2,1,2,1,2,2,2,2,9,1
5336108,N92000002,H,5,1,1,2,1,1,1,2,1,1,1,6,-9,-9,-9
5411594,N92000002,H,2,1,2,7,2,2,1,2,1,5,2,5,7,4,1
5339833,N92000002,H,3,1,2,3,1,2,1,2,1,7,4,1,6,12,3
5388868,N92000002,H,1,1,1,6,4,2,1,4,1,1,1,5,8,6,4
5311593,N92000002,H,4,1,1,1,1,2,1,1,1,8,1,-9,-9,-9,-9
5337343,N92000002,H,5,1,2,6,4,2,1,2,1,8,2,1,2,6,3
5289153,N92000002,H,4,1,1,2,1,2,1,1,1,1,1,1,9,5,2
5389968,N92000002,H,2,1,2,4,2,2,2,2,1,3,2,1,4,9,3
5365268,N92000002,H,4,1,2,3,1,2,1,2,1,8,1,1,9,11,2
5340598,N92000002,H,1,1,2,5,1,2,1,1,1,1,1,1,1,9,3
5418215,N92000002,H,2,1,2,7,2,2,1,1,1,1,1,5,6,11,2
5343918,N92000002,H,1,1,1,4,1,2,1,1,1,1,1,1,4,7,3
5393433,N92000002,H,1,1,2,6,5,2,1,2,1,1,1,5,2,11,3
5344488,N92000002,H,2,1,2,1,1,1,1,2,1,1,1,-9,-9,-9,-9
5345033,N92000002,H,2,1,1,1,1,1,1,1,1,3,2,-9,-9,-9,-9
5320013,N92000002,H,5,1,2,4,4,2,1,2,1,1,1,9,-9,-9,-9
5294313,N92000002,H,2,1,2,7,2,2,1,1,1,2,2,1,2,11,1
5295858,N92000002,H,2,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5322143,N92000002,H,1,1,2,8,2,2,1,3,1,5,2,8,6,11,2
5247618,N92000002,H,2,1,2,4,2,2,1,1,1,1,1,7,7,4,2
5297133,N92000002,H,2,1,1,6,2,2,1,1,1,2,2,1,8,2,3
5348493,N92000002,H,1,1,1,2,1,2,1,2,1,8,2,3,8,4,2
5249238,N92000002,H,3,1,1,3,1,2,1,1,1,1,1,1,4,8,3
5299798,N92000002,H,3,1,1,3,1,2,1,1,1,1,1,1,5,3,3
5325183,N92000002,H,2,1,2,5,2,2,1,2,1,7,2,1,6,8,3
5425255,N92000002,H,5,1,2,2,1,2,1,1,1,2,2,1,4,9,3
5325523,N92000002,H,2,1,1,4,2,2,1,3,1,5,2,1,3,3,3
5400309,N92000002,H,2,1,2,7,2,2,1,4,1,1,1,5,8,6,2
5374458,N92000002,H,5,1,2,3,1,2,1,1,1,1,1,3,-9,-9,-9
5251828,N92000002,H,1,1,2,7,3,2,1,3,1,1,1,5,-9,-9,-9
5302228,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5302393,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5352383,N92000002,H,1,1,2,8,5,2,1,2,1,2,2,5,9,11,3
5302598,N92000002,H,3,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5376993,N92000002,H,2,1,2,1,1,2,1,1,1,1,1,-9,-9,-9,-9
5427500,N92000002,H,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5279203,N92000002,H,1,1,1,8,5,2,1,3,1,2,2,5,7,4,3
5304258,N92000002,H,2,1,1,6,2,2,1,1,1,5,2,1,8,3,4
5404939,N92000002,H,3,1,1,3,1,2,1,2,1,4,2,9,5,3,3
5305203,N92000002,H,2,1,1,5,2,2,1,1,1,2,2,2,5,3,3
5405899,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,9,5,1,1
5430723,N92000002,H,2,1,1,6,2,2,1,2,1,1,1,7,5,4,3
5356948,N92000002,H,2,1,2,4,2,2,2,2,1,1,1,1,7,4,2
5406999,N92000002,H,2,1,2,1,1,1,2,1,2,7,4,-9,-9,-9,-9
5357453,N92000002,H,2,1,2,4,2,2,1,3,1,3,2,1,9,4,2
5407884,N92000002,H,2,1,1,5,2,2,2,2,1,3,2,1,5,12,3
5332923,N92000002,H,2,1,1,6,2,2,1,3,1,2,2,9,5,5,1
5383173,N92000002,H,2,1,2,6,2,2,1,3,1,1,1,7,9,8,3
5283838,N92000002,H,2,1,1,7,2,2,2,1,1,5,2,5,2,10,3
5333388,N92000002,H,2,1,1,5,2,2,2,3,1,1,1,9,8,2,3
5283663,N92000002,H,2,1,1,3,2,2,1,1,1,1,1,2,1,2,3
5334763,N92000002,H,2,1,1,7,2,2,1,1,1,2,2,5,9,2,3
5431525,N92000002,C,-9,1,2,8,5,2,1,4,1,2,2,5,8,2,1
5384638,N92000002,H,1,1,1,6,1,2,1,1,1,2,2,8,5,11,3
5359268,N92000002,H,2,1,2,5,2,2,1,1,1,2,2,1,4,7,2
5359143,N92000002,H,3,1,1,2,1,2,1,2,1,1,1,1,7,4,3
5384423,N92000002,H,2,1,2,7,2,2,1,2,1,2,2,5,4,4,1
5260718,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5410034,N92000002,H,1,1,2,8,5,2,1,3,1,1,1,5,9,5,3
5335358,N92000002,H,2,1,2,3,2,2,1,1,1,8,1,1,2,11,3
5335993,N92000002,H,2,1,1,1,1,2,1,2,1,1,1,-9,-9,-9,-9
5310833,N92000002,H,2,1,1,2,1,2,1,1,1,2,2,1,8,8,4
5361778,N92000002,H,5,1,2,5,3,2,1,3,1,4,2,7,9,10,2
5314373,N92000002,H,1,1,1,5,1,2,1,3,1,3,2,8,5,2,3
5265073,N92000002,H,1,1,2,2,1,1,1,1,1,5,2,4,9,5,3
5412329,N92000002,H,2,1,1,3,1,2,1,2,1,2,2,2,5,5,3
5314878,N92000002,H,1,1,2,5,4,2,1,3,1,2,2,8,9,8,1
5262718,N92000002,H,2,1,1,6,2,2,1,1,1,1,1,1,9,11,3
5338353,N92000002,H,2,1,2,7,2,2,1,3,1,1,1,5,4,9,3
5340493,N92000002,H,2,1,2,2,1,1,1,1,1,5,2,6,-9,-9,-9
5266213,N92000002,H,2,1,1,2,1,1,1,2,1,7,4,4,9,5,1
5341758,N92000002,H,5,1,2,6,5,2,1,2,1,2,2,1,4,11,2
5391688,N92000002,H,3,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5367363,N92000002,H,5,1,2,4,1,2,1,3,1,1,1,1,3,9,3
5367573,N92000002,H,2,1,1,3,1,2,1,2,1,2,2,1,2,3,3
5417886,N92000002,H,2,1,1,7,2,2,1,2,1,2,2,1,5,4,2
5418710,N92000002,H,2,1,1,8,2,2,1,2,1,3,2,2,5,2,4
5293523,N92000002,H,2,1,2,5,2,2,1,1,1,1,1,1,6,10,2
5370373,N92000002,H,1,1,1,5,3,2,1,1,1,8,1,1,8,8,3
5345403,N92000002,H,2,1,1,2,1,1,1,1,1,2,2,4,7,4,1
5370843,N92000002,H,1,1,2,8,1,2,1,2,1,5,2,5,2,10,3
5271288,N92000002,H,2,1,1,4,2,2,1,1,1,1,1,1,1,2,4
5320688,N92000002,H,5,1,2,4,3,2,1,3,1,3,2,3,7,4,3
5246468,N92000002,H,2,1,2,6,2,2,1,5,1,1,1,5,4,9,3
5247308,N92000002,H,6,1,1,3,2,2,2,1,2,1,1,1,9,2,2
5422095,N92000002,H,5,1,2,5,4,2,1,2,1,7,1,1,2,11,3
5371473,N92000002,H,2,1,2,1,1,1,1,1,1,1,1,-9,-9,-9,-9
5422075,N92000002,H,2,1,2,8,2,2,1,3,1,1,1,8,-9,-9,-9
5372428,N92000002,H,2,1,1,6,2,2,1,3,1,1,1,5,1,4,4
5424925,N92000002,H,2,1,1,2,1,1,1,1,1,5,2,6,-9,-9,-9
