Council,Date,Financial,Value ($000)
Hurunui District,2012,01 Rates,12760
Hurunui District,2012,02 Development Contributions,772
Hurunui District,2012,03 Subsidies,3737
Hurunui District,2012,04 Investment Income,96
Hurunui District,2012,05 Vested Assets,646
Hurunui District,2012,06 Asset Revaluations,325
Hurunui District,2012,07 Other Income,11695
Hurunui District,2012,08 Total Income,30031
Hurunui District,2012,09 Direct Costs,21115
Hurunui District,2012,10 Interest,545
Hurunui District,2012,11 Depreciation,6499
Hurunui District,2012,12 Other Expenses,0
Hurunui District,2012,13 Total Expenditure,28159
Hurunui District,2012,14 Net Surplus/Deficit,1872
Hurunui District,2013,01 Rates,13383
Hurunui District,2013,02 Development Contributions,791
Hurunui District,2013,03 Subsidies,3822
Hurunui District,2013,04 Investment Income,91
Hurunui District,2013,05 Vested Assets,662
Hurunui District,2013,06 Asset Revaluations,308
Hurunui District,2013,07 Other Income,12712
Hurunui District,2013,08 Total Income,31769
Hurunui District,2013,09 Direct Costs,21704
Hurunui District,2013,10 Interest,484
Hurunui District,2013,11 Depreciation,6566
Hurunui District,2013,12 Other Expenses,0
Hurunui District,2013,13 Total Expenditure,28754
Hurunui District,2013,14 Net Surplus/Deficit,3015
Hurunui District,2014,01 Rates,13631
Hurunui District,2014,02 Development Contributions,784
Hurunui District,2014,03 Subsidies,3907
Hurunui District,2014,04 Investment Income,104
Hurunui District,2014,05 Vested Assets,680
Hurunui District,2014,06 Asset Revaluations,18192
Hurunui District,2014,07 Other Income,14028
Hurunui District,2014,08 Total Income,51326
Hurunui District,2014,09 Direct Costs,22239
Hurunui District,2014,10 Interest,469
Hurunui District,2014,11 Depreciation,6628
Hurunui District,2014,12 Other Expenses,0
Hurunui District,2014,13 Total Expenditure,29336
Hurunui District,2014,14 Net Surplus/Deficit,21990
Hurunui District,2015,01 Rates,14006
Hurunui District,2015,02 Development Contributions,777
Hurunui District,2015,03 Subsidies,3994
Hurunui District,2015,04 Investment Income,127
Hurunui District,2015,05 Vested Assets,696
Hurunui District,2015,06 Asset Revaluations,-425
Hurunui District,2015,07 Other Income,13532
Hurunui District,2015,08 Total Income,32707
Hurunui District,2015,09 Direct Costs,22759
Hurunui District,2015,10 Interest,375
Hurunui District,2015,11 Depreciation,7043
Hurunui District,2015,12 Other Expenses,0
Hurunui District,2015,13 Total Expenditure,30177
Hurunui District,2015,14 Net Surplus/Deficit,2530
Hurunui District,2016,01 Rates,14212
Hurunui District,2016,02 Development Contributions,801
Hurunui District,2016,03 Subsidies,4083
Hurunui District,2016,04 Investment Income,125
Hurunui District,2016,05 Vested Assets,714
Hurunui District,2016,06 Asset Revaluations,-1185
Hurunui District,2016,07 Other Income,14865
Hurunui District,2016,08 Total Income,33615
Hurunui District,2016,09 Direct Costs,23243
Hurunui District,2016,10 Interest,203
Hurunui District,2016,11 Depreciation,7063
Hurunui District,2016,12 Other Expenses,0
Hurunui District,2016,13 Total Expenditure,30509
Hurunui District,2016,14 Net Surplus/Deficit,3106
Hurunui District,2017,01 Rates,14477
Hurunui District,2017,02 Development Contributions,772
Hurunui District,2017,03 Subsidies,4179
Hurunui District,2017,04 Investment Income,158
Hurunui District,2017,05 Vested Assets,710
Hurunui District,2017,06 Asset Revaluations,17156
Hurunui District,2017,07 Other Income,15001
Hurunui District,2017,08 Total Income,52453
Hurunui District,2017,09 Direct Costs,23922
Hurunui District,2017,10 Interest,63
Hurunui District,2017,11 Depreciation,7088
Hurunui District,2017,12 Other Expenses,0
Hurunui District,2017,13 Total Expenditure,31073
Hurunui District,2017,14 Net Surplus/Deficit,21380
Hurunui District,2018,01 Rates,14794
Hurunui District,2018,02 Development Contributions,794
Hurunui District,2018,03 Subsidies,4279
Hurunui District,2018,04 Investment Income,300
Hurunui District,2018,05 Vested Assets,729
Hurunui District,2018,06 Asset Revaluations,108
Hurunui District,2018,07 Other Income,14427
Hurunui District,2018,08 Total Income,35431
Hurunui District,2018,09 Direct Costs,24580
Hurunui District,2018,10 Interest,0
Hurunui District,2018,11 Depreciation,7508
Hurunui District,2018,12 Other Expenses,0
Hurunui District,2018,13 Total Expenditure,32088
Hurunui District,2018,14 Net Surplus/Deficit,3343
Hurunui District,2019,01 Rates,15056
Hurunui District,2019,02 Development Contributions,817
Hurunui District,2019,03 Subsidies,4371
Hurunui District,2019,04 Investment Income,391
Hurunui District,2019,05 Vested Assets,748
Hurunui District,2019,06 Asset Revaluations,-227
Hurunui District,2019,07 Other Income,15214
Hurunui District,2019,08 Total Income,36370
Hurunui District,2019,09 Direct Costs,25122
Hurunui District,2019,10 Interest,0
Hurunui District,2019,11 Depreciation,7529
Hurunui District,2019,12 Other Expenses,0
Hurunui District,2019,13 Total Expenditure,32651
Hurunui District,2019,14 Net Surplus/Deficit,3719
Waimakariri District,2010,01 Rates,31363
Waimakariri District,2010,02 Development Contributions,4589
Waimakariri District,2010,03 Subsidies,5943
Waimakariri District,2010,04 Investment Income,980
Waimakariri District,2010,05 Vested Assets,13671
Waimakariri District,2010,06 Asset Revaluations,25453
Waimakariri District,2010,07 Other Income,11398
Waimakariri District,2010,08 Total Income,93397
Waimakariri District,2010,09 Direct Costs,37906
Waimakariri District,2010,10 Interest,985
Waimakariri District,2010,11 Depreciation,10708
Waimakariri District,2010,12 Other Expenses,73
Waimakariri District,2010,13 Total Expenditure,49672
Waimakariri District,2010,14 Net Surplus/Deficit,43725
Waimakariri District,2011,01 Rates,33612
Waimakariri District,2011,02 Development Contributions,3624
Waimakariri District,2011,03 Subsidies,5143
Waimakariri District,2011,04 Investment Income,828
Waimakariri District,2011,05 Vested Assets,11320
Waimakariri District,2011,06 Asset Revaluations,27342
Waimakariri District,2011,07 Other Income,12387
Waimakariri District,2011,08 Total Income,94256
Waimakariri District,2011,09 Direct Costs,37457
Waimakariri District,2011,10 Interest,3226
Waimakariri District,2011,11 Depreciation,11748
Waimakariri District,2011,12 Other Expenses,73
Waimakariri District,2011,13 Total Expenditure,52504
Waimakariri District,2011,14 Net Surplus/Deficit,41752
Waimakariri District,2012,01 Rates,35412
Waimakariri District,2012,02 Development Contributions,4862
Waimakariri District,2012,03 Subsidies,5246
Waimakariri District,2012,04 Investment Income,869
Waimakariri District,2012,05 Vested Assets,12184
Waimakariri District,2012,06 Asset Revaluations,27854
Waimakariri District,2012,07 Other Income,13075
Waimakariri District,2012,08 Total Income,99502
Waimakariri District,2012,09 Direct Costs,40025
Waimakariri District,2012,10 Interest,3373
Waimakariri District,2012,11 Depreciation,12399
Waimakariri District,2012,12 Other Expenses,73
Waimakariri District,2012,13 Total Expenditure,55870
Waimakariri District,2012,14 Net Surplus/Deficit,43632
Waimakariri District,2013,01 Rates,37637
Waimakariri District,2013,02 Development Contributions,5753
Waimakariri District,2013,03 Subsidies,6054
Waimakariri District,2013,04 Investment Income,834
Waimakariri District,2013,05 Vested Assets,12473
Waimakariri District,2013,06 Asset Revaluations,32699
Waimakariri District,2013,07 Other Income,13998
Waimakariri District,2013,08 Total Income,109448
Waimakariri District,2013,09 Direct Costs,41120
Waimakariri District,2013,10 Interest,3822
Waimakariri District,2013,11 Depreciation,12911
Waimakariri District,2013,12 Other Expenses,73
Waimakariri District,2013,13 Total Expenditure,57926
Waimakariri District,2013,14 Net Surplus/Deficit,51522
Waimakariri District,2014,01 Rates,39581
Waimakariri District,2014,02 Development Contributions,6963
Waimakariri District,2014,03 Subsidies,5462
Waimakariri District,2014,04 Investment Income,789
Waimakariri District,2014,05 Vested Assets,7903
Waimakariri District,2014,06 Asset Revaluations,33532
Waimakariri District,2014,07 Other Income,14491
Waimakariri District,2014,08 Total Income,108721
Waimakariri District,2014,09 Direct Costs,42421
Waimakariri District,2014,10 Interest,4659
Waimakariri District,2014,11 Depreciation,13422
Waimakariri District,2014,12 Other Expenses,73
Waimakariri District,2014,13 Total Expenditure,60575
Waimakariri District,2014,14 Net Surplus/Deficit,48146
Waimakariri District,2015,01 Rates,41662
Waimakariri District,2015,02 Development Contributions,6769
Waimakariri District,2015,03 Subsidies,5524
Waimakariri District,2015,04 Investment Income,843
Waimakariri District,2015,05 Vested Assets,8395
Waimakariri District,2015,06 Asset Revaluations,33911
Waimakariri District,2015,07 Other Income,14793
Waimakariri District,2015,08 Total Income,111897
Waimakariri District,2015,09 Direct Costs,43801
Waimakariri District,2015,10 Interest,5039
Waimakariri District,2015,11 Depreciation,13938
Waimakariri District,2015,12 Other Expenses,73
Waimakariri District,2015,13 Total Expenditure,62851
Waimakariri District,2015,14 Net Surplus/Deficit,49046
Waimakariri District,2016,01 Rates,42816
Waimakariri District,2016,02 Development Contributions,9164
Waimakariri District,2016,03 Subsidies,7101
Waimakariri District,2016,04 Investment Income,943
Waimakariri District,2016,05 Vested Assets,8903
Waimakariri District,2016,06 Asset Revaluations,34491
Waimakariri District,2016,07 Other Income,15477
Waimakariri District,2016,08 Total Income,118895
Waimakariri District,2016,09 Direct Costs,44974
Waimakariri District,2016,10 Interest,5158
Waimakariri District,2016,11 Depreciation,14376
Waimakariri District,2016,12 Other Expenses,73
Waimakariri District,2016,13 Total Expenditure,64581
Waimakariri District,2016,14 Net Surplus/Deficit,54314
Waimakariri District,2017,01 Rates,44687
Waimakariri District,2017,02 Development Contributions,6213
Waimakariri District,2017,03 Subsidies,6630
Waimakariri District,2017,04 Investment Income,1005
Waimakariri District,2017,05 Vested Assets,9428
Waimakariri District,2017,06 Asset Revaluations,34876
Waimakariri District,2017,07 Other Income,15896
Waimakariri District,2017,08 Total Income,118735
Waimakariri District,2017,09 Direct Costs,47350
Waimakariri District,2017,10 Interest,5170
Waimakariri District,2017,11 Depreciation,14806
Waimakariri District,2017,12 Other Expenses,73
Waimakariri District,2017,13 Total Expenditure,67399
Waimakariri District,2017,14 Net Surplus/Deficit,51336
Waimakariri District,2018,01 Rates,45861
Waimakariri District,2018,02 Development Contributions,6160
Waimakariri District,2018,03 Subsidies,6413
Waimakariri District,2018,04 Investment Income,1081
Waimakariri District,2018,05 Vested Assets,9970
Waimakariri District,2018,06 Asset Revaluations,35298
Waimakariri District,2018,07 Other Income,16506
Waimakariri District,2018,08 Total Income,121289
Waimakariri District,2018,09 Direct Costs,49218
Waimakariri District,2018,10 Interest,4862
Waimakariri District,2018,11 Depreciation,15207
Waimakariri District,2018,12 Other Expenses,73
Waimakariri District,2018,13 Total Expenditure,69360
Waimakariri District,2018,14 Net Surplus/Deficit,51929
Waimakariri District,2019,01 Rates,46839
Waimakariri District,2019,02 Development Contributions,6245
Waimakariri District,2019,03 Subsidies,6844
Waimakariri District,2019,04 Investment Income,1154
Waimakariri District,2019,05 Vested Assets,10529
Waimakariri District,2019,06 Asset Revaluations,35735
Waimakariri District,2019,07 Other Income,16732
Waimakariri District,2019,08 Total Income,124078
Waimakariri District,2019,09 Direct Costs,50833
Waimakariri District,2019,10 Interest,4597
Waimakariri District,2019,11 Depreciation,15613
Waimakariri District,2019,12 Other Expenses,73
Waimakariri District,2019,13 Total Expenditure,71116
Waimakariri District,2019,14 Net Surplus/Deficit,52962
Christchurch City,2010,01 Rates,256066
Christchurch City,2010,02 Development Contributions,18672
Christchurch City,2010,03 Subsidies,47882
Christchurch City,2010,04 Investment Income,141075
Christchurch City,2010,05 Vested Assets,16249
Christchurch City,2010,06 Asset Revaluations,209000
Christchurch City,2010,07 Other Income,97139
Christchurch City,2010,08 Total Income,786083
Christchurch City,2010,09 Direct Costs,319882
Christchurch City,2010,10 Interest,21054
Christchurch City,2010,11 Depreciation,111464
Christchurch City,2010,12 Other Expenses,0
Christchurch City,2010,13 Total Expenditure,452400
Christchurch City,2010,14 Net Surplus/Deficit,333683
Christchurch City,2011,01 Rates,269022
Christchurch City,2011,02 Development Contributions,25854
Christchurch City,2011,03 Subsidies,36670
Christchurch City,2011,04 Investment Income,71881
Christchurch City,2011,05 Vested Assets,16703
Christchurch City,2011,06 Asset Revaluations,170408
Christchurch City,2011,07 Other Income,104288
Christchurch City,2011,08 Total Income,694826
Christchurch City,2011,09 Direct Costs,341290
Christchurch City,2011,10 Interest,21588
Christchurch City,2011,11 Depreciation,118944
Christchurch City,2011,12 Other Expenses,0
Christchurch City,2011,13 Total Expenditure,481822
Christchurch City,2011,14 Net Surplus/Deficit,213004
Christchurch City,2012,01 Rates,283461
Christchurch City,2012,02 Development Contributions,31978
Christchurch City,2012,03 Subsidies,50325
Christchurch City,2012,04 Investment Income,72579
Christchurch City,2012,05 Vested Assets,17170
Christchurch City,2012,06 Asset Revaluations,162491
Christchurch City,2012,07 Other Income,108035
Christchurch City,2012,08 Total Income,726039
Christchurch City,2012,09 Direct Costs,353220
Christchurch City,2012,10 Interest,27485
Christchurch City,2012,11 Depreciation,128594
Christchurch City,2012,12 Other Expenses,0
Christchurch City,2012,13 Total Expenditure,509299
Christchurch City,2012,14 Net Surplus/Deficit,216740
Christchurch City,2013,01 Rates,298472
Christchurch City,2013,02 Development Contributions,33948
Christchurch City,2013,03 Subsidies,52800
Christchurch City,2013,04 Investment Income,74780
Christchurch City,2013,05 Vested Assets,17624
Christchurch City,2013,06 Asset Revaluations,170407
Christchurch City,2013,07 Other Income,112102
Christchurch City,2013,08 Total Income,760133
Christchurch City,2013,09 Direct Costs,364003
